Time,Sample #,Type
0.264,66,(
0.312,78,p
0.320,80,p
0.364,91,)
0.420,105,(
0.452,113,N
0.460,115,N
0.524,131,)
0.616,154,(
0.652,163,t
0.708,177,t
0.752,188,)
0.800,200,(
0.864,216,p
0.868,217,p
0.912,228,)
0.972,243,(
1.000,250,N
1.048,262,N
1.068,267,)
1.128,282,(
1.148,287,t
1.208,302,t
1.252,313,t
1.300,325,)
1.352,338,(
1.412,353,p
1.420,355,p
1.468,367,)
1.520,380,(
1.552,388,N
1.600,400,N
1.620,405,)
1.684,421,(
1.700,425,t
1.756,439,t
1.800,450,t
1.852,463,)
1.912,478,(
1.964,491,p
1.972,493,p
2.016,504,)
2.072,518,(
2.104,526,N
2.156,539,N
2.172,543,)
2.272,568,(
2.308,577,t
2.364,591,t
2.392,598,)
2.452,613,(
2.508,627,p
2.520,630,p
2.560,640,)
2.620,655,(
2.652,663,N
2.700,675,N
2.724,681,)
2.780,695,(
2.800,700,t
2.852,713,t
2.908,727,t
2.932,733,)
3.000,750,(
3.052,763,p
3.060,765,p
3.104,776,)
3.160,790,(
3.192,798,N
3.200,800,N
3.260,815,)
3.320,830,(
3.340,835,t
3.396,849,t
3.444,861,t
3.500,875,)
3.540,885,(
3.592,898,p
3.600,900,p
3.652,913,)
3.700,925,(
3.732,933,N
3.740,935,N
3.800,950,)
3.860,965,(
3.880,970,t
3.940,985,t
3.984,996,t
4.020,1005,)
4.080,1020,(
4.136,1034,p
4.144,1036,p
4.188,1047,)
4.244,1061,(
4.276,1069,N
4.284,1071,N
4.336,1084,)
4.448,1112,(
4.488,1122,t
4.532,1133,t
4.576,1144,)
4.624,1156,(
4.676,1169,p
4.680,1170,p
4.728,1182,)
4.780,1195,(
4.808,1202,N
4.820,1205,N
4.872,1218,)
4.940,1235,(
4.964,1241,t
5.020,1255,t
5.068,1267,t
5.116,1279,)
5.152,1288,(
5.204,1301,p
5.212,1303,p
5.252,1313,)
5.312,1328,(
5.340,1335,N
5.388,1347,N
5.408,1352,)
5.460,1365,(
5.488,1372,t
5.548,1387,t
5.596,1399,t
5.640,1410,)
5.672,1418,(
5.728,1432,p
5.736,1434,p
5.780,1445,)
5.836,1459,(
5.868,1467,N
5.916,1479,N
5.932,1483,)
5.992,1498,(
6.012,1503,t
6.072,1518,t
6.124,1531,t
6.160,1540,)
6.220,1555,(
6.260,1565,p
6.264,1566,p
6.308,1577,)
6.368,1592,(
6.396,1599,N
6.448,1612,N
6.464,1616,)
6.520,1630,(
6.544,1636,t
6.608,1652,t
6.652,1663,t
6.704,1676,)
6.756,1689,(
6.800,1700,p
6.804,1701,p
6.848,1712,)
6.908,1727,(
6.936,1734,N
6.988,1747,N
7.008,1752,)
7.060,1765,(
7.088,1772,t
7.144,1786,t
7.192,1798,t
7.236,1809,)
7.284,1821,(
7.340,1835,p
7.348,1837,p
7.388,1847,)
7.448,1862,(
7.476,1869,N
7.528,1882,N
7.548,1887,)
7.644,1911,(
7.688,1922,t
7.736,1934,t
7.776,1944,)
7.836,1959,(
7.880,1970,p
7.884,1971,p
7.928,1982,)
7.988,1997,(
8.016,2004,N
8.068,2017,N
8.088,2022,)
8.140,2035,(
8.164,2041,t
8.224,2056,t
8.276,2069,t
8.316,2079,)
8.360,2090,(
8.420,2105,p
8.424,2106,p
8.472,2118,)
8.524,2131,(
8.556,2139,N
8.604,2151,N
8.624,2156,)
8.684,2171,(
8.704,2176,t
8.756,2189,t
8.812,2203,t
8.840,2210,)
8.904,2226,(
8.952,2238,p
8.964,2241,p
9.012,2253,)
9.060,2265,(
9.092,2273,N
9.100,2275,N
9.160,2290,)
9.216,2304,(
9.240,2310,t
9.296,2324,t
9.344,2336,t
9.392,2348,)
9.440,2360,(
9.496,2374,p
9.504,2376,p
9.540,2385,)
9.600,2400,(
9.628,2407,N
9.640,2410,N
9.700,2425,)
9.756,2439,(
9.780,2445,t
9.836,2459,t
9.884,2471,t
9.936,2484,)
9.980,2495,(
10.032,2508,p
10.040,2510,p
10.088,2522,)
10.140,2535,(
10.172,2543,N
10.220,2555,N
10.236,2559,)
10.296,2574,(
10.316,2579,t
10.380,2595,t
10.424,2606,t
10.472,2618,)
10.520,2630,(
10.576,2644,p
10.580,2645,p
10.624,2656,)
10.680,2670,(
10.712,2678,N
10.760,2690,N
10.780,2695,)
10.836,2709,(
10.856,2714,t
10.916,2729,t
10.964,2741,t
11.004,2751,)
11.060,2765,(
11.112,2778,p
11.120,2780,p
11.156,2789,)
11.204,2801,(
11.248,2812,N
11.300,2825,N
11.316,2829,)
11.376,2844,(
11.396,2849,t
11.452,2863,t
11.504,2876,t
11.548,2887,)
11.596,2899,(
11.648,2912,p
11.656,2914,p
11.704,2926,)
11.756,2939,(
11.788,2947,N
11.836,2959,N
11.856,2964,)
11.948,2987,(
11.988,2997,t
12.036,3009,t
12.088,3022,)
12.136,3034,(
12.180,3045,p
12.192,3048,p
12.228,3057,)
12.288,3072,(
12.320,3080,N
12.328,3082,N
12.388,3097,)
12.440,3110,(
12.468,3117,t
12.520,3130,t
12.572,3143,t
12.620,3155,)
12.660,3165,(
12.716,3179,p
12.728,3182,p
12.768,3192,)
12.828,3207,(
12.856,3214,N
12.908,3227,N
12.924,3231,)
12.980,3245,(
13.004,3251,t
13.068,3267,t
13.108,3277,t
13.156,3289,)
13.224,3306,(
