Time,Sample #,Type
0.260,65,(
0.276,69,p
0.288,72,p
0.316,79,)
0.396,99,(
0.424,106,N
0.436,109,N
0.472,118,)
0.580,145,(
0.620,155,t
0.660,165,t
0.736,184,t
0.788,197,t
0.844,211,)
0.936,234,(
0.952,238,p
0.968,242,p
0.996,249,)
1.084,271,(
1.108,277,N
1.124,281,N
1.156,289,)
1.276,319,(
1.304,326,t
1.340,335,t
1.408,352,t
1.492,373,t
1.536,384,)
1.636,409,(
1.652,413,p
1.664,416,p
1.700,425,)
1.776,444,(
1.808,452,N
1.820,455,N
1.864,466,)
1.916,479,(
2.012,503,t
2.120,530,t
2.228,557,)
2.324,581,(
2.344,586,p
2.352,588,p
2.376,594,)
2.460,615,(
2.488,622,N
2.504,626,N
2.536,634,)
2.656,664,(
2.688,672,t
2.728,682,t
2.792,698,t
2.820,705,)
3.004,751,(
3.020,755,p
3.032,758,p
3.060,765,)
3.132,783,(
3.160,790,N
3.172,793,N
3.208,802,)
3.308,827,(
3.360,840,t
3.404,851,t
3.476,869,t
3.512,878,)
3.688,922,(
3.700,925,p
3.716,929,p
3.740,935,)
3.824,956,(
3.856,964,N
3.868,967,N
3.908,977,)
4.040,1010,(
4.068,1017,t
4.108,1027,t
4.176,1044,t
4.212,1053,)
4.352,1088,(
4.380,1095,p
4.408,1102,p
4.412,1103,)
4.540,1135,(
4.568,1142,N
4.580,1145,N
4.612,1153,)
4.752,1188,(
4.768,1192,t
4.812,1203,t
4.872,1218,t
4.956,1239,t
4.992,1248,)
5.080,1270,(
5.100,1275,p
5.112,1278,p
5.140,1285,)
5.228,1307,(
5.256,1314,N
5.268,1317,N
5.308,1327,)
5.444,1361,(
5.452,1363,t
5.504,1376,t
5.568,1392,t
5.596,1399,)
5.768,1442,(
5.784,1446,p
5.796,1449,p
5.824,1456,)
5.896,1474,(
5.928,1482,N
5.940,1485,N
5.972,1493,)
6.084,1521,(
6.132,1533,t
6.172,1543,t
6.240,1560,t
6.276,1569,)
6.444,1611,(
6.464,1616,p
6.476,1619,p
6.508,1627,)
6.584,1646,(
6.616,1654,N
6.624,1656,N
6.644,1661,)
6.788,1697,(
6.824,1706,t
6.864,1716,t
6.932,1733,t
6.988,1747,)
7.140,1785,(
7.160,1790,p
7.172,1793,p
7.200,1800,)
7.272,1818,(
7.300,1825,N
7.312,1828,N
7.344,1836,)
7.460,1865,(
7.492,1873,t
7.536,1884,t
7.612,1903,t
7.632,1908,)
7.796,1949,(
7.816,1954,p
7.844,1961,p
7.848,1962,)
7.968,1992,(
7.992,1998,N
8.008,2002,N
8.040,2010,)
8.176,2044,(
8.192,2048,t
8.236,2059,t
8.308,2077,t
8.388,2097,t
8.436,2109,)
8.520,2130,(
8.532,2133,p
8.560,2140,p
8.564,2141,)
8.684,2171,(
8.712,2178,N
8.728,2182,N
8.764,2191,)
8.872,2218,(
8.904,2226,t
8.940,2235,t
9.012,2253,t
9.088,2272,t
9.124,2281,)
9.240,2310,(
9.256,2314,p
9.268,2317,p
9.296,2324,)
9.380,2345,(
9.408,2352,N
9.420,2355,N
9.452,2363,)
9.576,2394,(
9.608,2402,t
9.668,2417,t
9.712,2428,t
9.792,2448,t
9.832,2458,)
9.892,2473,(
9.912,2478,p
9.940,2485,p
9.948,2487,)
10.068,2517,(
10.096,2524,N
10.108,2527,N
10.144,2536,)
10.284,2571,(
10.296,2574,t
10.336,2584,t
10.392,2598,)
10.636,2659,(
10.664,2666,N
10.676,2669,N
10.712,2678,)
10.840,2710,(
10.860,2715,t
10.900,2725,t
10.964,2741,t
11.048,2762,)
11.316,2829,(
11.324,2831,p
11.352,2838,p
11.352,2838,)
11.472,2868,(
11.500,2875,N
11.512,2878,N
11.548,2887,)
11.660,2915,(
11.700,2925,t
11.740,2935,t
11.796,2949,)
11.800,2950,(
11.836,2959,p
11.856,2964,)
11.960,2990,(
11.992,2998,N
12.000,3000,N
12.068,3017,)
12.208,3052,(
12.228,3057,t
12.288,3072,t
12.352,3088,)
12.432,3108,(
12.524,3131,p
12.564,3141,)
12.632,3158,(
12.664,3166,N
12.688,3172,N
12.716,3179,)
12.872,3218,(
12.908,3227,t
12.960,3240,t
13.056,3264,)
13.368,3342,(
13.384,3346,p
13.408,3352,p
13.416,3354,)
13.528,3382,(
13.556,3389,N
13.568,3392,N
13.604,3401,)
13.752,3438,(
13.776,3444,t
13.808,3452,t
13.900,3475,t
13.920,3480,)
14.048,3512,(
14.056,3514,p
14.088,3522,p
14.088,3522,)
14.208,3552,(
14.236,3559,N
14.252,3563,N
14.288,3572,)
14.396,3599,(
14.436,3609,t
14.484,3621,t
14.544,3636,t
14.588,3647,)
14.756,3689,(
14.772,3693,p
14.784,3696,p
14.812,3703,)
14.900,3725,(
14.924,3731,N
14.936,3734,N
14.968,3742,)
15.096,3774,(
15.132,3783,t
15.176,3794,t
15.248,3812,t
15.288,3822,)
15.432,3858,(
15.452,3863,p
15.476,3869,p
15.484,3871,)
15.600,3900,(
15.628,3907,N
15.640,3910,N
15.676,3919,)
15.788,3947,(
15.824,3956,t
15.868,3967,t
15.932,3983,t
15.960,3990,)
16.108,4027,(
16.124,4031,p
16.148,4037,p
16.152,4038,)
16.272,4068,(
16.300,4075,N
16.316,4079,N
16.332,4083,)
16.468,4117,(
16.500,4125,t
16.536,4134,t
16.604,4151,t
16.624,4156,)
16.760,4190,(
16.780,4195,p
16.804,4201,p
16.812,4203,)
16.932,4233,(
16.952,4238,N
16.968,4242,N
17.000,4250,)
17.148,4287,(
17.156,4289,t
17.192,4298,t
17.264,4316,t
17.316,4329,)
17.484,4371,(
17.500,4375,p
17.516,4379,p
17.544,4386,)
17.628,4407,(
17.656,4414,N
17.672,4418,N
17.708,4427,)
17.844,4461,(
17.864,4466,t
17.916,4479,t
17.984,4496,t
18.024,4506,)
18.168,4542,(
18.188,4547,p
18.212,4553,p
18.220,4555,)
18.340,4585,(
18.364,4591,N
18.380,4595,N
18.412,4603,)
18.540,4635,(
18.564,4641,t
18.604,4651,t
18.672,4668,t
18.712,4678,)
18.880,4720,(
18.896,4724,p
18.912,4728,p
18.940,4735,)
19.016,4754,(
19.044,4761,N
19.060,4765,N
19.088,4772,)
19.188,4797,(
19.232,4808,t
19.268,4817,t
19.340,4835,t
19.396,4849,t
19.432,4858,)
19.536,4884,(
19.552,4888,p
19.568,4892,p
19.596,4899,)
19.684,4921,(
19.708,4927,N
19.728,4932,N
19.760,4940,)
19.872,4968,(
19.904,4976,t
19.948,4987,t
20.008,5002,t
20.060,5015,)
20.220,5055,(
20.236,5059,p
20.248,5062,p
20.280,5070,)
20.368,5092,(
20.392,5098,N
20.408,5102,N
20.440,5110,)
20.564,5141,(
20.596,5149,t
20.640,5160,t
20.696,5174,t
20.768,5192,t
20.808,5202,)
20.896,5224,(
20.912,5228,p
20.928,5232,p
20.952,5238,)
21.040,5260,(
21.068,5267,N
21.084,5271,N
21.120,5280,)
21.260,5315,(
21.284,5321,t
21.328,5332,t
21.392,5348,t
21.428,5357,)
21.568,5392,(
21.588,5397,p
21.612,5403,p
21.620,5405,)
21.736,5434,(
21.760,5440,N
21.780,5445,N
21.816,5454,)
21.928,5482,(
21.972,5493,t
22.020,5505,t
22.088,5522,t
22.128,5532,)
22.264,5566,(
22.284,5571,p
22.308,5577,p
22.320,5580,)
22.432,5608,(
22.456,5614,N
22.468,5617,N
22.500,5625,)
22.636,5659,(
22.656,5664,t
22.704,5676,t
22.772,5693,t
22.824,5706,)
22.964,5741,(
22.980,5745,p
23.004,5751,p
23.012,5753,)
23.124,5781,(
23.148,5787,N
23.164,5791,N
23.192,5798,)
23.300,5825,(
23.336,5834,t
23.388,5847,t
23.444,5861,t
23.484,5871,)
23.660,5915,(
23.672,5918,p
23.688,5922,p
23.716,5929,)
23.808,5952,(
23.828,5957,N
23.844,5961,N
23.876,5969,)
24.020,6005,(
24.028,6007,t
24.076,6019,t
24.140,6035,t
24.188,6047,)
24.328,6082,(
24.356,6089,p
24.380,6095,p
24.392,6098,)
24.512,6128,(
24.540,6135,N
24.556,6139,N
24.588,6147,)
24.728,6182,(
24.756,6189,t
24.824,6206,t
24.860,6215,)
25.000,6250,(
25.056,6264,N
25.100,6275,)
25.548,6387,(
25.572,6393,N
25.592,6398,N
25.620,6405,)
25.732,6433,(
25.764,6441,t
25.808,6452,t
25.880,6470,t
25.936,6484,t
25.976,6494,)
26.200,6550,(
26.232,6558,p
26.272,6568,)
26.336,6584,(
26.360,6590,N
26.376,6594,N
26.412,6603,)
26.528,6632,(
26.556,6639,t
26.600,6650,t
26.684,6671,t
26.756,6689,t
26.788,6697,)
26.968,6742,(
26.988,6747,p
27.012,6753,p
27.024,6756,)
27.140,6785,(
27.164,6791,N
27.184,6796,N
27.212,6803,)
27.352,6838,(
27.364,6841,t
27.416,6854,t
27.472,6868,t
27.540,6885,t
27.588,6897,)
27.684,6921,(
27.704,6926,p
27.724,6931,p
27.732,6933,)
27.860,6965,(
27.888,6972,N
27.904,6976,N
27.932,6983,)
28.064,7016,(
28.088,7022,t
28.132,7033,t
28.192,7048,t
28.268,7067,t
28.320,7080,)
28.396,7099,(
28.416,7104,p
28.436,7109,p
28.448,7112,)
28.572,7143,(
28.596,7149,N
28.612,7153,N
28.644,7161,)
28.788,7197,(
28.800,7200,t
28.848,7212,t
28.924,7231,t
28.964,7241,)
29.132,7283,(
29.140,7285,p
29.160,7290,p
29.184,7296,)
29.272,7318,(
29.292,7323,N
29.312,7328,N
29.348,7337,)
29.464,7366,(
29.492,7373,t
29.544,7386,t
29.596,7399,t
29.684,7421,t
29.720,7430,)
29.820,7455,(
29.832,7458,p
29.852,7463,p
29.880,7470,)
29.964,7491,(
29.984,7496,N
30.004,7501,N
30.032,7508,)
30.164,7541,(
30.176,7544,t
30.220,7555,t
30.288,7572,t
30.368,7592,t
30.400,7600,)
30.516,7629,(
30.528,7632,p
30.544,7636,p
30.572,7643,)
30.652,7663,(
30.676,7669,N
30.696,7674,N
30.728,7682,)
30.840,7710,(
30.884,7721,t
30.928,7732,t
30.992,7748,t
31.076,7769,t
31.100,7775,)
31.224,7806,(
31.236,7809,p
31.256,7814,p
31.284,7821,)
31.380,7845,(
31.400,7850,N
31.416,7854,N
31.448,7862,)
31.572,7893,(
31.600,7900,t
31.648,7912,t
31.700,7925,t
31.736,7934,)
31.932,7983,(
31.940,7985,p
31.964,7991,p
31.992,7998,)
32.072,8018,(
32.096,8024,N
32.116,8029,N
32.148,8037,)
32.284,8071,(
32.300,8075,t
32.348,8087,t
32.404,8101,t
32.468,8117,t
32.504,8126,)
32.604,8151,(
32.616,8154,p
32.632,8158,p
32.660,8165,)
32.748,8187,(
32.768,8192,N
32.788,8197,N
32.816,8204,)
32.952,8238,(
32.976,8244,t
33.024,8256,t
33.080,8270,t
33.128,8282,)
33.296,8324,(
33.308,8327,p
33.328,8332,p
33.352,8338,)
33.428,8357,(
33.448,8362,N
33.468,8367,N
33.496,8374,)
33.620,8405,(
33.660,8415,t
33.708,8427,t
33.772,8443,t
33.832,8458,)
33.956,8489,(
33.976,8494,p
33.996,8499,p
34.004,8501,)
34.112,8528,(
34.136,8534,N
34.160,8540,N
34.188,8547,)
34.304,8576,(
34.340,8585,t
34.392,8598,t
34.456,8614,t
34.492,8623,)
34.640,8660,(
34.660,8665,p
34.680,8670,p
34.692,8673,)
34.816,8704,(
34.836,8709,N
34.856,8714,N
34.884,8721,)
35.012,8753,(
35.040,8760,t
35.084,8771,t
35.152,8788,t
35.208,8802,)
35.336,8834,(
35.356,8839,p
35.376,8844,p
35.388,8847,)
35.512,8878,(
35.536,8884,N
35.556,8889,N
35.584,8896,)
35.700,8925,(
35.736,8934,t
35.784,8946,t
35.840,8960,t
35.892,8973,)
36.028,9007,(
36.040,9010,p
36.060,9015,p
36.084,9021,)
36.168,9042,(
36.192,9048,N
36.212,9053,N
36.248,9062,)
36.368,9092,(
36.392,9098,t
36.440,9110,t
36.496,9124,t
36.540,9135,)
36.672,9168,(
36.692,9173,p
36.716,9179,p
36.724,9181,)
36.848,9212,(
36.868,9217,N
36.888,9222,N
36.916,9229,)
37.036,9259,(
37.064,9266,t
37.112,9278,t
37.164,9291,t
37.264,9316,t
37.284,9321,)
37.384,9346,(
37.392,9348,p
37.416,9354,p
37.444,9361,)
37.528,9382,(
37.552,9388,N
37.572,9393,N
37.600,9400,)
37.740,9435,(
37.760,9440,t
37.808,9452,t
37.884,9471,t
37.908,9477,)
38.100,9525,(
38.112,9528,p
38.132,9533,p
38.156,9539,)
38.244,9561,(
38.264,9566,N
38.284,9571,N
38.316,9579,)
38.436,9609,(
38.468,9617,t
38.516,9629,t
38.568,9642,t
38.608,9652,)
38.792,9698,(
38.800,9700,p
38.820,9705,p
38.848,9712,)
38.936,9734,(
38.960,9740,N
38.976,9744,N
39.008,9752,)
39.112,9778,(
39.152,9788,t
39.204,9801,t
39.292,9823,t
39.308,9827,)
39.468,9867,(
39.476,9869,p
39.500,9875,p
39.524,9881,)
39.604,9901,(
39.628,9907,N
39.648,9912,N
39.684,9921,)
39.804,9951,(
39.820,9955,t
39.876,9969,t
39.928,9982,t
40.000,10000,t
40.036,10009,)
40.140,10035,(
40.152,10038,p
40.168,10042,p
40.196,10049,)
40.292,10073,(
40.312,10078,N
40.332,10083,N
40.360,10090,)
40.480,10120,(
40.512,10128,t
40.556,10139,t
40.612,10153,t
40.704,10176,t
40.736,10184,)
40.832,10208,(
40.844,10211,p
40.864,10216,p
40.888,10222,)
40.964,10241,(
40.992,10248,N
41.008,10252,N
41.040,10260,)
41.176,10294,(
41.200,10300,t
41.252,10313,t
41.316,10329,t
41.364,10341,)
41.532,10383,(
41.544,10386,p
41.564,10391,p
41.588,10397,)
41.672,10418,(
41.696,10424,N
41.716,10429,N
41.748,10437,)
41.876,10469,(
41.912,10478,t
41.960,10490,t
42.016,10504,t
42.048,10512,)
42.208,10552,(
42.236,10559,p
42.268,10567,)
42.308,10577,(
42.368,10592,N
42.384,10596,N
42.424,10606,)
42.508,10627,(
42.592,10648,t
42.604,10651,t
42.712,10678,)
42.900,10725,(
42.916,10729,p
42.932,10733,p
42.944,10736,)
43.056,10764,(
43.080,10770,N
43.096,10774,N
43.128,10782,)
43.260,10815,(
43.284,10821,t
43.328,10832,t
43.408,10852,t
43.436,10859,)
43.600,10900,(
43.612,10903,p
43.632,10908,p
43.656,10914,)
43.740,10935,(
43.760,10940,N
43.780,10945,N
43.808,10952,)
43.944,10986,(
43.964,10991,t
44.028,11007,t
44.056,11014,)
44.256,11064,(
44.276,11069,N
44.292,11073,N
44.324,11081,)
44.436,11109,(
44.480,11120,t
44.520,11130,t
44.580,11145,)
44.800,11200,(
44.824,11206,N
44.840,11210,N
44.868,11217,)
44.984,11246,(
45.020,11255,t
45.064,11266,t
45.124,11281,t
45.168,11292,)
45.476,11369,(
45.512,11378,p
45.516,11379,p
45.544,11386,)
45.624,11406,(
45.644,11411,N
45.664,11416,N
45.696,11424,)
45.824,11456,(
45.852,11463,t
45.892,11473,t
45.968,11492,t
46.036,11509,t
46.064,11516,)
46.240,11560,(
46.264,11566,p
46.284,11571,p
46.300,11575,)
46.420,11605,(
46.440,11610,N
46.456,11614,N
46.484,11621,)
46.600,11650,(
46.636,11659,t
46.680,11670,t
46.744,11686,t
46.820,11705,t
46.864,11716,)
47.024,11756,(
47.032,11758,p
47.052,11763,p
47.080,11770,)
47.168,11792,(
47.196,11799,N
47.216,11804,N
47.244,11811,)
47.364,11841,(
47.384,11846,t
47.428,11857,t
47.480,11870,t
47.572,11893,t
47.596,11899,)
47.708,11927,(
47.732,11933,p
47.756,11939,p
47.768,11942,)
47.892,11973,(
47.916,11979,N
47.936,11984,N
47.964,11991,)
48.072,12018,(
48.112,12028,t
48.156,12039,t
48.216,12054,t
48.308,12077,t
48.344,12086,)
48.472,12118,(
48.484,12121,p
48.504,12126,p
48.528,12132,)
48.620,12155,(
48.644,12161,N
48.660,12165,N
48.692,12173,)
48.816,12204,(
48.848,12212,t
48.896,12224,t
48.932,12233,)
49.212,12303,(
49.228,12307,N
49.268,12317,N
49.316,12329,)
49.380,12345,(
49.420,12355,t
49.500,12375,t
49.528,12382,t
49.608,12402,)
49.880,12470,(
49.892,12473,p
49.912,12478,p
49.920,12480,)
50.036,12509,(
50.060,12515,N
50.076,12519,N
50.104,12526,)
50.236,12559,(
50.276,12569,t
50.320,12580,t
50.360,12590,)
50.556,12639,(
50.588,12647,p
50.624,12656,)
50.636,12659,(
50.684,12671,N
50.724,12681,N
50.768,12692,)
50.836,12709,(
50.880,12720,t
50.952,12738,t
50.984,12746,t
51.072,12768,)
51.300,12825,(
51.316,12829,p
51.336,12834,p
51.344,12836,)
51.468,12867,(
51.492,12873,N
51.512,12878,N
51.540,12885,)
51.680,12920,(
51.708,12927,t
51.748,12937,t
51.824,12956,t
51.888,12972,t
51.928,12982,)
52.000,13000,(
52.020,13005,p
52.044,13011,p
52.052,13013,)
52.104,13026,(
52.152,13038,N
52.176,13044,N
52.216,13054,)
52.304,13076,(
52.352,13088,t
52.408,13102,t
52.452,13113,t
52.524,13131,)
52.700,13175,(
52.716,13179,p
52.736,13184,p
52.744,13186,)
52.864,13216,(
52.888,13222,N
52.904,13226,N
52.936,13234,)
53.052,13263,(
53.088,13272,t
53.132,13283,t
53.200,13300,t
53.256,13314,t
53.300,13325,)
53.372,13343,(
53.396,13349,p
53.432,13358,)
53.484,13371,(
53.540,13385,N
53.564,13391,N
53.600,13400,)
53.696,13424,(
53.744,13436,t
53.804,13451,t
53.852,13463,t
53.928,13482,)
54.088,13522,(
54.108,13527,p
54.132,13533,p
54.136,13534,)
54.256,13564,(
54.280,13570,N
54.300,13575,N
54.312,13578,)
54.464,13616,(
54.496,13624,t
54.544,13636,t
54.608,13652,t
54.668,13667,)
54.784,13696,(
54.808,13702,p
54.840,13710,)
54.892,13723,(
54.952,13738,N
54.972,13743,N
55.008,13752,)
55.120,13780,(
55.148,13787,t
55.200,13800,t
55.260,13815,t
55.328,13832,)
55.504,13876,(
55.520,13880,p
55.540,13885,p
55.548,13887,)
55.672,13918,(
55.696,13924,N
55.712,13928,N
55.744,13936,)
55.876,13969,(
55.896,13974,t
55.944,13986,t
56.000,14000,t
56.044,14011,)
56.176,14044,(
56.200,14050,p
56.240,14060,)
56.252,14063,(
56.332,14083,N
56.364,14091,N
56.408,14102,)
56.464,14116,(
56.516,14129,t
56.580,14145,t
56.612,14153,t
56.696,14174,)
56.860,14215,(
56.876,14219,p
56.900,14225,p
56.908,14227,)
57.028,14257,(
57.052,14263,N
57.068,14267,N
57.100,14275,)
57.224,14306,(
57.260,14315,t
57.312,14328,t
57.360,14340,)
57.524,14381,(
57.568,14392,p
57.604,14401,)
57.616,14404,(
57.676,14419,N
57.716,14429,N
57.772,14443,)
57.820,14455,(
57.876,14469,t
57.956,14489,t
57.992,14498,t
58.080,14520,)
58.268,14567,(
58.284,14571,p
58.304,14576,p
58.312,14578,)
58.428,14607,(
58.452,14613,N
58.464,14616,N
58.500,14625,)
58.632,14658,(
58.660,14665,t
58.704,14676,t
58.756,14689,)
58.760,14690,(
58.776,14694,p
58.828,14707,)
58.944,14736,(
58.972,14743,p
59.008,14752,)
59.016,14754,(
59.064,14766,N
59.100,14775,N
59.152,14788,)
59.208,14802,(
59.244,14811,t
59.316,14829,t
59.344,14836,t
59.428,14857,)
59.640,14910,(
59.652,14913,p
59.672,14918,p
59.680,14920,)
59.804,14951,(
59.828,14957,N
59.844,14961,N
59.872,14968,)
59.988,14997,(
60.024,15006,t
60.068,15017,t
60.128,15032,t
60.212,15053,t
60.244,15061,)
60.328,15082,(
60.340,15085,p
60.360,15090,p
60.392,15098,)
60.472,15118,(
60.500,15125,N
60.516,15129,N
60.532,15133,)
60.672,15168,(
60.704,15176,t
60.748,15187,t
60.808,15202,t
60.888,15222,t
60.908,15227,)
61.024,15256,(
61.036,15259,p
61.056,15264,p
61.084,15271,)
61.164,15291,(
61.192,15298,N
61.208,15302,N
61.244,15311,)
61.380,15345,(
61.396,15349,t
61.448,15362,t
61.500,15375,)
61.740,15435,(
61.780,15445,N
61.824,15456,N
61.876,15469,)
61.924,15481,(
61.976,15494,t
62.060,15515,t
62.088,15522,t
62.176,15544,)
62.404,15601,(
62.416,15604,p
62.436,15609,p
62.444,15611,)
62.560,15640,(
62.584,15646,N
62.600,15650,N
62.632,15658,)
62.744,15686,(
62.772,15693,t
62.824,15706,t
62.900,15725,t
62.932,15733,)
63.100,15775,(
63.116,15779,p
63.128,15782,p
63.156,15789,)
63.236,15809,(
63.264,15816,N
63.280,15820,N
63.308,15827,)
63.444,15861,(
63.452,15863,t
63.500,15875,t
63.560,15890,t
63.616,15904,)
63.768,15942,(
63.780,15945,p
63.800,15950,p
63.832,15958,)
63.908,15977,(
63.932,15983,N
63.948,15987,N
63.976,15994,)
64.092,16023,(
64.140,16035,t
64.176,16044,t
64.228,16057,)
64.412,16103,(
64.468,16117,N
64.508,16127,N
64.560,16140,)
64.688,16172,(
64.740,16185,t
64.768,16192,t
64.852,16213,)
65.124,16281,(
65.136,16284,p
65.156,16289,p
65.164,16291,)
65.272,16318,(
65.300,16325,N
65.316,16329,N
65.348,16337,)
65.484,16371,(
65.508,16377,t
65.564,16391,t
65.644,16411,t
65.684,16421,)
65.840,16460,(
65.856,16464,p
65.872,16468,p
65.900,16475,)
65.972,16493,(
65.996,16499,N
66.012,16503,N
66.044,16511,)
66.156,16539,(
66.188,16547,t
66.232,16558,t
66.284,16571,t
66.368,16592,t
66.396,16599,)
66.516,16629,(
66.532,16633,p
66.544,16636,p
66.572,16643,)
66.644,16661,(
66.672,16668,N
66.688,16672,N
66.704,16676,)
66.848,16712,(
66.864,16716,t
66.912,16728,t
66.980,16745,t
67.052,16763,t
67.096,16774,)
67.200,16800,(
67.212,16803,p
67.232,16808,p
67.264,16816,)
67.344,16836,(
67.372,16843,N
67.388,16847,N
67.416,16854,)
67.544,16886,(
67.568,16892,t
67.604,16901,t
67.672,16918,t
67.748,16937,t
67.788,16947,)
67.900,16975,(
67.912,16978,p
67.932,16983,p
67.960,16990,)
68.008,17002,(
68.068,17017,N
68.084,17021,N
68.120,17030,)
68.244,17061,(
68.280,17070,t
68.328,17082,t
68.380,17095,t
68.452,17113,t
68.496,17124,)
68.604,17151,(
68.616,17154,p
68.632,17158,p
68.664,17166,)
68.756,17189,(
68.780,17195,N
68.796,17199,N
68.824,17206,)
68.952,17238,(
68.984,17246,t
69.028,17257,t
69.080,17270,t
69.116,17279,)
69.304,17326,(
69.316,17329,p
69.332,17333,p
69.360,17340,)
69.436,17359,(
69.464,17366,N
69.480,17370,N
69.496,17374,)
69.644,17411,(
69.676,17419,t
69.716,17429,t
69.784,17446,t
69.832,17458,)
70.004,17501,(
70.020,17505,p
70.036,17509,p
70.064,17516,)
70.144,17536,(
70.172,17543,N
70.188,17547,N
70.220,17555,)
70.344,17586,(
70.368,17592,t
70.408,17602,t
70.464,17616,t
70.552,17638,t
70.584,17646,)
70.684,17671,(
70.700,17675,p
70.716,17679,p
70.740,17685,)
70.836,17709,(
70.860,17715,N
70.876,17719,N
70.912,17728,)
71.052,17763,(
71.060,17765,t
71.108,17777,t
71.172,17793,t
71.256,17814,t
71.296,17824,)
71.408,17852,(
71.424,17856,p
71.440,17860,p
71.468,17867,)
71.556,17889,(
71.584,17896,N
71.600,17900,N
71.640,17910,)
71.776,17944,(
71.792,17948,t
71.836,17959,t
71.888,17972,t
71.928,17982,)
72.104,18026,(
72.116,18029,p
72.136,18034,p
72.168,18042,)
72.248,18062,(
72.276,18069,N
72.288,18072,N
72.320,18080,)
72.456,18114,(
72.484,18121,t
72.524,18131,t
72.580,18145,t
72.628,18157,)
72.808,18202,(
72.820,18205,p
72.836,18209,p
72.864,18216,)
72.932,18233,(
72.956,18239,N
72.972,18243,N
73.008,18252,)
73.124,18281,(
73.160,18290,t
73.204,18301,t
73.272,18318,t
73.312,18328,)
73.484,18371,(
73.500,18375,p
73.516,18379,p
73.544,18386,)
73.632,18408,(
73.656,18414,N
73.672,18418,N
73.704,18426,)
73.828,18457,(
73.856,18464,t
73.904,18476,t
73.964,18491,t
73.992,18498,)
74.168,18542,(
74.184,18546,p
74.216,18554,p
74.220,18555,)
74.332,18583,(
74.352,18588,N
74.368,18592,N
74.400,18600,)
74.496,18624,(
74.536,18634,t
74.584,18646,t
74.640,18660,t
74.724,18681,t
74.768,18692,)
74.876,18719,(
74.892,18723,p
74.908,18727,p
74.936,18734,)
75.020,18755,(
75.052,18763,N
75.068,18767,N
75.100,18775,)
75.224,18806,(
75.252,18813,t
75.296,18824,t
75.336,18834,)
75.532,18883,(
75.596,18899,N
75.640,18910,N
75.688,18922,)
75.748,18937,(
75.784,18946,t
75.864,18966,t
75.896,18974,t
75.968,18992,)
76.208,19052,(
76.232,19058,p
76.248,19062,p
76.260,19065,)
76.372,19093,(
76.396,19099,N
76.412,19103,N
76.448,19112,)
76.588,19147,(
76.616,19154,t
76.664,19166,t
76.716,19179,)
76.864,19216,(
76.904,19226,p
76.936,19234,)
76.944,19236,(
76.996,19249,N
77.040,19260,N
77.088,19272,)
77.132,19283,(
77.176,19294,t
77.260,19315,t
77.288,19322,t
77.372,19343,)
77.564,19391,(
77.580,19395,p
77.600,19400,p
77.608,19402,)
77.728,19432,(
77.756,19439,N
77.768,19442,N
77.800,19450,)
77.940,19485,(
77.972,19493,t
78.016,19504,t
78.104,19526,t
78.148,19537,)
78.288,19572,(
78.304,19576,p
78.324,19581,p
78.348,19587,)
78.428,19607,(
78.456,19614,N
78.472,19618,N
78.484,19621,)
78.620,19655,(
78.660,19665,t
78.704,19676,t
78.760,19690,t
78.792,19698,)
78.972,19743,(
78.988,19747,p
