Time,Sample #,Type
0.268,67,(
0.292,73,p
0.320,80,)
0.380,95,(
0.412,103,N
0.416,104,N
0.448,112,)
0.620,155,(
0.648,162,t
0.652,163,t
0.728,182,t
0.728,182,t
0.804,201,)
0.988,247,(
1.000,250,p
1.016,254,p
1.040,260,)
1.080,270,(
1.132,283,N
1.180,295,N
1.208,302,)
1.340,335,(
1.364,341,t
1.372,343,t
1.444,361,t
1.448,362,t
1.524,381,)
1.656,414,(
1.712,428,p
1.756,439,)
1.820,455,(
1.848,462,N
1.848,462,N
1.912,478,)
2.016,504,(
2.076,519,t
2.080,520,t
2.156,539,t
2.160,540,t
2.228,557,)
2.408,602,(
2.420,605,p
2.432,608,p
2.464,616,)
2.524,631,(
2.552,638,N
2.556,639,N
2.648,662,)
2.728,682,(
2.784,696,t
2.788,697,t
2.868,717,t
2.868,717,t
2.940,735,)
3.132,783,(
3.140,785,p
3.152,788,p
3.188,797,)
3.244,811,(
3.276,819,N
3.316,829,)
3.484,871,(
3.512,878,t
3.516,879,t
3.592,898,t
3.596,899,t
3.668,917,)
3.900,975,(
3.904,976,p
3.924,981,p
3.956,989,)
4.016,1004,(
4.044,1011,N
4.048,1012,N
4.084,1021,)
4.248,1062,(
4.276,1069,t
4.280,1070,t
4.360,1090,t
4.364,1091,t
4.436,1109,)
4.700,1175,(
4.724,1181,p
4.752,1188,)
4.816,1204,(
4.844,1211,N
4.848,1212,N
4.880,1220,)
5.024,1256,(
5.076,1269,t
5.080,1270,t
5.164,1291,t
5.248,1312,)
5.312,1328,(
5.328,1332,t
5.380,1345,)
5.476,1369,(
5.508,1377,p
5.548,1387,)
5.592,1398,(
5.620,1405,N
5.664,1416,N
5.704,1426,)
5.816,1454,(
5.856,1464,t
5.856,1464,t
5.936,1484,t
5.940,1485,t
6.000,1500,)
6.212,1553,(
6.224,1556,p
6.244,1561,p
6.268,1567,)
6.328,1582,(
6.360,1590,N
6.360,1590,N
6.424,1606,)
6.532,1633,(
6.584,1646,t
6.592,1648,t
6.672,1668,t
6.676,1669,t
6.756,1689,)
6.924,1731,(
6.936,1734,p
6.952,1738,p
6.980,1745,)
7.048,1762,(
7.072,1768,N
7.076,1769,N
7.164,1791,)
7.248,1812,(
7.292,1823,t
7.304,1826,t
7.388,1847,t
7.392,1848,t
7.472,1868,)
7.632,1908,(
7.644,1911,p
7.660,1915,p
7.684,1921,)
7.756,1939,(
7.780,1945,N
7.784,1946,N
