Time,Sample #,Type
0.896,224,(
0.924,231,N
0.940,235,N
1.004,251,)
1.108,277,(
1.188,297,t
1.212,303,t
1.276,319,)
1.708,427,(
1.736,434,N
1.752,438,N
1.812,453,)
1.932,483,(
2.000,500,t
2.012,503,t
2.112,528,)
2.528,632,(
2.552,638,N
2.572,643,N
2.628,657,)
2.756,689,(
2.816,704,t
2.824,706,t
2.896,724,)
3.324,831,(
3.352,838,N
3.372,843,N
3.432,858,)
3.548,887,(
3.616,904,t
3.628,907,t
3.704,926,)
4.128,1032,(
4.160,1040,N
4.176,1044,N
4.236,1059,)
4.344,1086,(
4.424,1106,t
4.436,1109,t
4.508,1127,)
4.952,1238,(
4.976,1244,N
4.996,1249,N
5.052,1263,)
5.172,1293,(
5.240,1310,t
5.252,1313,t
5.320,1330,)
5.772,1443,(
5.800,1450,N
5.816,1454,N
5.876,1469,)
5.980,1495,(
6.060,1515,t
6.072,1518,t
6.172,1543,)
6.584,1646,(
6.612,1653,N
6.628,1657,N
6.688,1672,)
6.812,1703,(
6.876,1719,t
6.892,1723,t
6.988,1747,)
7.400,1850,(
7.428,1857,N
7.448,1862,N
7.504,1876,)
7.636,1909,(
7.692,1923,t
7.708,1927,t
7.780,1945,)
8.196,2049,(
8.224,2056,N
8.244,2061,N
8.300,2075,)
8.420,2105,(
8.488,2122,t
8.500,2125,t
8.568,2142,)
9.008,2252,(
9.032,2258,N
9.052,2263,N
9.112,2278,)
9.256,2314,(
9.296,2324,t
9.312,2328,t
9.428,2357,)
9.820,2455,(
9.848,2462,N
9.868,2467,N
9.924,2481,)
10.052,2513,(
10.108,2527,t
10.128,2532,t
10.192,2548,)
10.620,2655,(
10.648,2662,N
10.668,2667,N
10.724,2681,)
10.824,2706,(
10.912,2728,t
10.916,2729,t
10.992,2748,)
11.424,2856,(
11.452,2863,N
11.472,2868,N
11.528,2882,)
12.252,3063,(
12.276,3069,N
12.296,3074,N
12.352,3088,)
12.464,3116,(
12.536,3134,t
12.548,3137,t
12.624,3156,)
13.076,3269,(
13.104,3276,N
13.120,3280,N
13.180,3295,)
13.300,3325,(
13.360,3340,t
13.372,3343,t
13.452,3363,)
13.876,3469,(
13.904,3476,N
13.924,3481,N
13.980,3495,)
14.108,3527,(
14.168,3542,t
14.180,3545,t
14.260,3565,)
14.652,3663,(
14.680,3670,N
14.700,3675,N
14.760,3690,)
14.876,3719,(
14.940,3735,t
14.948,3737,t
15.024,3756,)
15.464,3866,(
15.488,3872,N
15.508,3877,N
15.564,3891,)
15.676,3919,(
15.748,3937,t
15.756,3939,t
15.836,3959,)
16.272,4068,(
16.300,4075,N
16.316,4079,N
16.376,4094,)
16.500,4125,(
16.564,4141,t
16.580,4145,t
16.652,4163,)
17.076,4269,(
17.104,4276,N
17.120,4280,N
17.180,4295,)
17.292,4323,(
17.364,4341,t
17.376,4344,t
17.444,4361,)
17.880,4470,(
17.908,4477,N
17.924,4481,N
17.984,4496,)
18.084,4521,(
18.172,4543,t
18.180,4545,t
18.252,4563,)
18.704,4676,(
18.728,4682,N
18.748,4687,N
18.808,4702,)
18.900,4725,(
18.992,4748,t
19.008,4752,t
19.108,4777,)
19.532,4883,(
19.556,4889,N
19.576,4894,N
19.636,4909,)
19.756,4939,(
19.824,4956,t
19.836,4959,t
19.908,4977,)
20.324,5081,(
20.352,5088,N
20.368,5092,N
20.428,5107,)
20.564,5141,(
20.608,5152,t
20.624,5156,t
20.700,5175,)
21.100,5275,(
21.128,5282,N
21.148,5287,N
21.204,5301,)
21.292,5323,(
21.396,5349,t
21.404,5351,t
21.472,5368,)
21.912,5478,(
21.940,5485,N
21.956,5489,N
22.016,5504,)
22.120,5530,(
22.196,5549,t
22.208,5552,t
22.280,5570,)
22.712,5678,(
22.740,5685,N
22.760,5690,N
22.820,5705,)
22.956,5739,(
23.004,5751,t
23.008,5752,t
23.092,5773,)
23.512,5878,(
23.540,5885,N
23.556,5889,N
23.616,5904,)
23.728,5932,(
23.800,5950,t
23.820,5955,t
23.892,5973,)
24.320,6080,(
24.344,6086,N
24.364,6091,N
24.424,6106,)
24.524,6131,(
24.608,6152,t
24.620,6155,t
24.684,6171,)
25.128,6282,(
25.156,6289,N
25.172,6293,N
25.232,6308,)
25.348,6337,(
25.416,6354,t
25.428,6357,t
25.500,6375,)
25.960,6490,(
25.988,6497,N
26.004,6501,N
26.064,6516,)
26.188,6547,(
26.252,6563,t
26.256,6564,t
26.356,6589,)
26.748,6687,(
26.776,6694,N
26.796,6699,N
26.852,6713,)
26.972,6743,(
27.036,6759,t
