Time,Sample #,Type
0.676,169,(
0.728,182,p
0.728,182,p
0.772,193,)
0.836,209,(
0.860,215,N
0.884,221,N
0.908,227,)
1.020,255,(
1.084,271,t
1.088,272,t
1.152,288,)
1.308,327,(
1.356,339,p
1.360,340,p
1.404,351,)
1.468,367,(
1.488,372,N
1.516,379,N
1.540,385,)
1.644,411,(
1.716,429,t
1.716,429,t
1.784,446,)
1.936,484,(
1.988,497,p
1.988,497,p
2.032,508,)
2.096,524,(
2.116,529,N
2.144,536,N
2.168,542,)
2.272,568,(
2.340,585,t
2.344,586,t
2.412,603,)
2.564,641,(
2.612,653,p
2.616,654,p
2.660,665,)
2.720,680,(
2.740,685,N
2.768,692,N
2.788,697,)
2.900,725,(
2.964,741,t
2.968,742,t
3.036,759,)
3.184,796,(
3.236,809,p
3.236,809,p
3.280,820,)
3.344,836,(
3.364,841,N
3.388,847,N
3.412,853,)
3.520,880,(
3.584,896,t
3.588,897,t
3.656,914,)
3.804,951,(
3.856,964,p
3.860,965,p
3.904,976,)
3.968,992,(
3.988,997,N
4.012,1003,N
4.036,1009,)
4.144,1036,(
4.216,1054,t
4.216,1054,t
4.284,1071,)
4.436,1109,(
4.488,1122,p
4.492,1123,p
4.536,1134,)
4.600,1150,(
4.620,1155,N
4.648,1162,N
4.668,1167,)
4.780,1195,(
4.844,1211,t
4.848,1212,t
4.916,1229,)
5.064,1266,(
5.116,1279,p
5.120,1280,p
5.164,1291,)
5.220,1305,(
5.248,1312,N
5.276,1319,N
5.296,1324,)
5.404,1351,(
5.472,1368,t
5.476,1369,t
5.544,1386,)
5.692,1423,(
5.740,1435,p
5.744,1436,p
5.788,1447,)
5.852,1463,(
5.872,1468,N
5.900,1475,N
5.924,1481,)
6.032,1508,(
6.096,1524,t
6.100,1525,t
6.168,1542,)
6.316,1579,(
6.368,1592,p
6.368,1592,p
6.412,1603,)
6.476,1619,(
6.500,1625,N
6.524,1631,N
6.548,1637,)
6.668,1667,(
6.724,1681,t
6.728,1682,t
6.796,1699,)
6.948,1737,(
7.000,1750,p
7.000,1750,p
7.044,1761,)
7.112,1778,(
7.132,1783,N
7.160,1790,N
7.180,1795,)
7.288,1822,(
7.356,1839,t
7.360,1840,t
7.428,1857,)
7.580,1895,(
7.632,1908,p
7.636,1909,p
7.680,1920,)
7.744,1936,(
7.764,1941,N
7.792,1948,N
7.812,1953,)
7.928,1982,(
7.996,1999,t
7.996,1999,t
8.064,2016,)
8.216,2054,(
8.268,2067,p
8.268,2067,p
8.316,2079,)
8.380,2095,(
8.400,2100,N
8.428,2107,N
8.448,2112,)
8.568,2142,(
8.632,2158,t
8.636,2159,t
8.700,2175,)
8.852,2213,(
8.904,2226,p
8.908,2227,p
8.952,2238,)
9.016,2254,(
9.040,2260,N
9.064,2266,N
9.088,2272,)
9.200,2300,(
9.264,2316,t
9.268,2317,t
9.336,2334,)
9.488,2372,(
9.536,2384,p
9.540,2385,p
9.584,2396,)
9.648,2412,(
9.668,2417,N
9.692,2423,N
9.716,2429,)
9.824,2456,(
9.892,2473,t
9.896,2474,t
9.964,2491,)
10.112,2528,(
10.164,2541,p
10.164,2541,p
10.208,2552,)
10.272,2568,(
10.296,2574,N
10.320,2580,N
10.344,2586,)
10.448,2612,(
10.524,2631,t
10.524,2631,t
10.592,2648,)
10.736,2684,(
10.788,2697,p
10.788,2697,p
10.832,2708,)
10.896,2724,(
10.920,2730,N
10.944,2736,N
10.968,2742,)
11.076,2769,(
11.144,2786,t
11.148,2787,t
11.216,2804,)
11.356,2839,(
11.408,2852,p
11.412,2853,p
11.456,2864,)
11.520,2880,(
11.544,2886,N
11.568,2892,N
11.592,2898,)
11.704,2926,(
11.772,2943,t
11.772,2943,t
11.836,2959,)
11.984,2996,(
12.032,3008,p
12.032,3008,p
12.076,3019,)
12.140,3035,(
12.164,3041,N
12.192,3048,N
12.212,3053,)
12.324,3081,(
12.392,3098,t
12.396,3099,t
12.460,3115,)
12.600,3150,(
12.652,3163,p
12.652,3163,p
12.696,3174,)
12.764,3191,(
12.784,3196,N
12.808,3202,N
12.832,3208,)
12.948,3237,(
13.012,3253,t
13.016,3254,t
13.080,3270,)
13.220,3305,(
13.272,3318,p
13.272,3318,p
13.320,3330,)
13.384,3346,(
13.404,3351,N
13.432,3358,N
13.452,3363,)
13.572,3393,(
13.628,3407,t
13.632,3408,t
13.700,3425,)
13.840,3460,(
13.892,3473,p
13.892,3473,p
13.936,3484,)
14.000,3500,(
14.024,3506,N
14.048,3512,N
14.072,3518,)
14.184,3546,(
14.248,3562,t
14.256,3564,t
14.320,3580,)
14.460,3615,(
14.512,3628,p
14.516,3629,p
14.560,3640,)
14.620,3655,(
14.644,3661,N
14.672,3668,N
14.692,3673,)
14.804,3701,(
14.868,3717,t
14.872,3718,t
14.936,3734,)
15.080,3770,(
15.132,3783,p
15.136,3784,p
15.176,3794,)
15.240,3810,(
15.264,3816,N
15.292,3823,N
15.312,3828,)
15.420,3855,(
15.492,3873,t
15.496,3874,t
15.560,3890,)
15.700,3925,(
15.752,3938,p
15.752,3938,p
15.796,3949,)
15.860,3965,(
15.884,3971,N
15.908,3977,N
15.932,3983,)
16.044,4011,(
16.108,4027,t
16.112,4028,t
16.180,4045,)
16.320,4080,(
16.372,4093,p
16.376,4094,p
16.420,4105,)
16.484,4121,(
16.504,4126,N
16.532,4133,N
16.552,4138,)
16.660,4165,(
16.732,4183,t
16.736,4184,t
16.800,4200,)
16.944,4236,(
