Time,Sample #,Type
1.064,266,(
1.128,282,N
1.152,288,N
1.168,292,)
1.348,337,(
1.424,356,t
1.448,362,t
1.528,382,)
2.284,571,(
2.348,587,N
2.376,594,N
2.392,598,)
2.580,645,(
2.644,661,t
2.664,666,t
2.752,688,)
3.472,868,(
3.536,884,N
3.560,890,N
3.576,894,)
3.776,944,(
3.832,958,t
3.844,961,t
3.940,985,)
4.628,1157,(
4.692,1173,N
4.716,1179,N
4.736,1184,)
4.932,1233,(
4.984,1246,t
5.004,1251,t
5.088,1272,)
5.760,1440,(
5.824,1456,N
5.848,1462,N
5.860,1465,)
6.960,1740,(
7.024,1756,N
7.028,1757,N
7.068,1767,)
7.252,1813,(
7.324,1831,t
7.340,1835,t
7.432,1858,)
8.164,2041,(
8.232,2058,N
8.244,2061,N
8.284,2071,)
8.464,2116,(
8.532,2133,t
8.548,2137,t
8.632,2158,)
9.360,2340,(
9.420,2355,N
9.448,2362,N
9.468,2367,)
9.648,2412,(
9.708,2427,t
9.724,2431,t
9.816,2454,)
10.508,2627,(
10.572,2643,N
10.592,2648,N
10.608,2652,)
10.788,2697,(
10.856,2714,t
10.872,2718,t
10.956,2739,)
11.652,2913,(
11.732,2933,N
11.740,2935,N
11.784,2946,)
12.844,3211,(
12.908,3227,N
12.928,3232,N
12.952,3238,)
13.128,3282,(
13.192,3298,t
13.204,3301,t
13.288,3322,)
13.972,3493,(
14.040,3510,N
14.060,3515,N
14.076,3519,)
14.252,3563,(
14.332,3583,t
14.340,3585,t
14.436,3609,)
15.116,3779,(
15.184,3796,N
15.192,3798,N
15.228,3807,)
15.412,3853,(
15.484,3871,t
15.492,3873,t
15.576,3894,)
16.264,4066,(
16.336,4084,N
16.344,4086,N
16.388,4097,)
16.568,4142,(
16.640,4160,t
16.652,4163,t
16.728,4182,)
17.420,4355,(
17.484,4371,N
17.508,4377,N
17.528,4382,)
17.696,4424,(
17.780,4445,t
17.788,4447,t
17.884,4471,)
18.572,4643,(
18.636,4659,N
18.660,4665,N
18.676,4669,)
18.856,4714,(
18.928,4732,t
18.940,4735,t
19.020,4755,)
19.728,4932,(
19.812,4953,N
19.820,4955,N
19.860,4965,)
20.036,5009,(
20.112,5028,t
20.120,5030,t
20.192,5048,)
20.936,5234,(
21.000,5250,N
21.028,5257,N
21.044,5261,)
21.220,5305,(
21.284,5321,t
21.304,5326,t
21.380,5345,)
22.076,5519,(
22.148,5537,N
22.156,5539,N
22.196,5549,)
22.380,5595,(
22.440,5610,t
22.452,5613,t
22.536,5634,)
23.248,5812,(
23.324,5831,N
23.332,5833,N
23.372,5843,)
23.548,5887,(
23.620,5905,t
23.628,5907,t
23.704,5926,)
24.460,6115,(
24.536,6134,N
24.544,6136,N
24.588,6147,)
24.756,6189,(
24.836,6209,t
24.840,6210,t
24.920,6230,)
25.688,6422,(
25.756,6439,N
25.776,6444,N
25.800,6450,)
25.976,6494,(
26.040,6510,t
