Time,Sample #,Type
0.508,127,(
0.532,133,p
0.540,135,p
0.568,142,)
0.648,162,(
0.696,174,N
0.708,177,N
0.724,181,)
0.880,220,(
0.912,228,t
0.968,242,t
0.996,249,)
1.088,272,(
1.120,280,p
1.128,282,p
1.156,289,)
1.232,308,(
1.280,320,N
1.296,324,N
1.312,328,)
1.472,368,(
1.508,377,t
1.556,389,t
1.588,397,)
1.684,421,(
1.704,426,p
1.716,429,p
1.736,434,)
1.820,455,(
1.856,464,N
1.868,467,N
1.900,475,)
2.060,515,(
2.092,523,t
2.148,537,t
2.188,547,)
2.260,565,(
2.288,572,p
2.300,575,p
2.320,580,)
2.400,600,(
2.448,612,N
2.464,616,N
2.480,620,)
2.628,657,(
2.672,668,t
2.728,682,t
2.760,690,)
2.856,714,(
2.888,722,p
2.900,725,p
2.920,730,)
2.996,749,(
3.040,760,N
3.056,764,N
3.072,768,)
3.212,803,(
3.264,816,t
3.312,828,t
3.352,838,)
3.452,863,(
3.484,871,p
3.492,873,p
3.516,879,)
3.592,898,(
3.640,910,N
3.656,914,N
3.672,918,)
3.816,954,(
3.864,966,t
3.912,978,t
3.960,990,t
3.964,991,)
4.076,1019,(
4.100,1025,p
4.108,1027,p
4.132,1033,)
4.204,1051,(
4.252,1063,N
4.268,1067,N
4.284,1071,)
4.432,1108,(
4.480,1120,t
4.524,1131,t
4.560,1140,)
4.696,1174,(
4.720,1180,p
4.732,1183,p
4.756,1189,)
4.824,1206,(
4.872,1218,N
4.888,1222,N
4.904,1226,)
5.056,1264,(
5.100,1275,t
5.148,1287,t
5.184,1296,)
5.332,1333,(
5.356,1339,p
5.364,1341,p
5.388,1347,)
5.456,1364,(
5.508,1377,N
5.516,1379,N
5.536,1384,)
5.660,1415,(
5.728,1432,t
5.776,1444,t
5.820,1455,t
5.824,1456,)
5.956,1489,(
5.988,1497,p
5.996,1499,p
6.020,1505,)
6.092,1523,(
6.140,1535,N
6.152,1538,N
6.168,1542,)
6.328,1582,(
6.360,1590,t
6.412,1603,t
6.460,1615,t
6.464,1616,)
6.604,1651,(
6.628,1657,p
6.640,1660,p
6.664,1666,)
6.732,1683,(
6.780,1695,N
6.796,1699,N
6.812,1703,)
6.976,1744,(
7.008,1752,t
7.056,1764,t
7.096,1774,)
7.252,1813,(
7.276,1819,p
7.288,1822,p
7.312,1828,)
7.376,1844,(
7.424,1856,N
7.436,1859,N
7.456,1864,)
7.608,1902,(
7.656,1914,t
7.700,1925,t
7.748,1937,t
7.752,1938,)
7.900,1975,(
7.928,1982,p
7.936,1984,p
7.964,1991,)
8.032,2008,(
8.080,2020,N
8.092,2023,N
8.108,2027,)
8.252,2063,(
8.304,2076,t
8.344,2086,t
8.380,2095,)
8.560,2140,(
8.588,2147,p
8.596,2149,p
8.624,2156,)
8.692,2173,(
8.740,2185,N
8.752,2188,N
8.772,2193,)
8.908,2227,(
8.968,2242,t
9.012,2253,t
9.048,2262,)
9.228,2307,(
9.256,2314,p
9.264,2316,p
9.288,2322,)
9.356,2339,(
9.404,2351,N
9.420,2355,N
9.436,2359,)
9.588,2397,(
9.636,2409,t
9.680,2420,t
9.732,2433,)
9.896,2474,(
9.924,2481,p
9.932,2483,p
9.960,2490,)
10.028,2507,(
10.072,2518,N
10.088,2522,N
10.104,2526,)
10.252,2563,(
10.304,2576,t
10.344,2586,t
10.384,2596,)
10.584,2646,(
10.608,2652,p
10.616,2654,p
10.640,2660,)
10.708,2677,(
10.756,2689,N
10.768,2692,N
10.788,2697,)
10.932,2733,(
10.984,2746,t
11.024,2756,t
11.064,2766,)
11.280,2820,(
11.308,2827,p
11.316,2829,p
11.340,2835,)
11.408,2852,(
11.456,2864,N
11.468,2867,N
11.484,2871,)
11.628,2907,(
11.684,2921,t
11.728,2932,t
11.760,2940,)
12.000,3000,(
12.024,3006,p
12.032,3008,p
12.056,3014,)
12.128,3032,(
12.176,3044,N
12.188,3047,N
12.204,3051,)
12.356,3089,(
