Time,Sample #,Type
1.240,310,(
1.260,315,p
1.264,316,p
1.288,322,)
1.352,338,(
1.404,351,N
1.408,352,N
1.444,361,)
1.556,389,(
1.684,421,t
1.696,424,t
1.776,444,)
2.308,577,(
2.324,581,p
2.332,583,p
2.356,589,)
2.416,604,(
2.468,617,N
2.472,618,N
2.512,628,)
2.656,664,(
2.744,686,t
2.752,688,t
2.832,708,)
3.364,841,(
3.384,846,p
3.392,848,p
3.420,855,)
3.476,869,(
3.528,882,N
3.532,883,N
3.568,892,)
3.704,926,(
3.800,950,t
3.804,951,t
3.892,973,)
4.408,1102,(
4.424,1106,p
4.432,1108,p
4.456,1114,)
4.516,1129,(
4.568,1142,N
4.572,1143,N
4.608,1152,)
4.728,1182,(
4.844,1211,t
4.848,1212,t
4.932,1233,)
5.464,1366,(
5.484,1371,p
5.492,1373,p
5.516,1379,)
5.576,1394,(
5.628,1407,N
5.632,1408,N
5.668,1417,)
5.796,1449,(
5.900,1475,t
5.904,1476,t
5.980,1495,)
6.520,1630,(
6.536,1634,p
6.548,1637,p
6.572,1643,)
6.628,1657,(
6.680,1670,N
6.684,1671,N
6.720,1680,)
6.832,1708,(
6.952,1738,t
6.960,1740,t
7.032,1758,)
7.576,1894,(
7.596,1899,p
7.604,1901,p
7.624,1906,)
7.688,1922,(
7.736,1934,N
7.740,1935,N
7.772,1943,)
7.904,1976,(
8.008,2002,t
8.008,2002,t
8.088,2022,)
8.672,2168,(
8.688,2172,p
8.696,2174,p
8.720,2180,)
8.776,2194,(
8.828,2207,N
8.832,2208,N
8.868,2217,)
8.992,2248,(
9.096,2274,t
9.104,2276,t
9.180,2295,)
9.792,2448,(
9.812,2453,p
9.820,2455,p
9.844,2461,)
9.892,2473,(
9.952,2488,N
9.956,2489,N
9.988,2497,)
10.092,2523,(
10.224,2556,t
10.228,2557,t
10.308,2577,)
10.832,2708,(
10.848,2712,p
10.856,2714,p
10.880,2720,)
10.944,2736,(
10.992,2748,N
10.996,2749,N
11.032,2758,)
11.124,2781,(
11.260,2815,t
11.260,2815,t
11.344,2836,)
11.764,2941,(
11.796,2949,p
11.800,2950,p
11.840,2960,)
11.892,2973,(
11.944,2986,N
11.944,2986,N
11.980,2995,)
12.108,3027,(
12.208,3052,t
12.212,3053,t
12.292,3073,)
12.764,3191,(
12.800,3200,p
12.804,3201,p
12.836,3209,)
12.884,3221,(
12.940,3235,N
12.944,3236,N
12.972,3243,)
13.096,3274,(
13.212,3303,t
13.220,3305,t
13.300,3325,)
13.760,3440,(
13.788,3447,p
13.796,3449,p
13.836,3459,)
13.880,3470,(
13.940,3485,N
13.940,3485,N
13.976,3494,)
14.132,3533,(
14.204,3551,t
14.212,3553,t
14.288,3572,)
14.716,3679,(
14.748,3687,p
14.756,3689,p
14.784,3696,)
14.836,3709,(
14.896,3724,N
14.896,3724,N
14.932,3733,)
15.080,3770,(
15.156,3789,t
15.160,3790,t
15.240,3810,)
15.684,3921,(
15.708,3927,p
15.724,3931,p
15.744,3936,)
15.808,3952,(
15.864,3966,N
15.868,3967,N
15.904,3976,)
16.004,4001,(
16.128,4032,t
16.132,4033,t
16.224,4056,)
16.648,4162,(
16.680,4170,p
16.684,4171,p
16.712,4178,)
16.768,4192,(
16.828,4207,N
16.832,4208,N
16.868,4217,)
16.992,4248,(
17.092,4273,t
17.096,4274,t
17.184,4296,)
17.608,4402,(
17.644,4411,p
17.696,4424,)
17.728,4432,(
17.788,4447,N
17.788,4447,N
17.824,4456,)
17.956,4489,(
18.056,4514,t
18.060,4515,t
18.144,4536,)
18.616,4654,(
18.648,4662,p
18.652,4663,p
18.688,4672,)
18.736,4684,(
18.792,4698,N
18.796,4699,N
18.832,4708,)
18.952,4738,(
19.060,4765,t
19.064,4766,t
19.156,4789,)
19.760,4940,(
19.792,4948,p
19.796,4949,p
19.828,4957,)
19.880,4970,(
19.940,4985,N
19.940,4985,N
19.980,4995,)
20.108,5027,(
20.204,5051,t
20.212,5053,t
20.292,5073,)
21.032,5258,(
21.056,5264,p
21.060,5265,p
21.084,5271,)
21.144,5286,(
21.196,5299,N
21.200,5300,N
21.236,5309,)
21.336,5334,(
21.464,5366,t
21.476,5369,t
21.556,5389,)
22.248,5562,(
22.268,5567,p
22.276,5569,p
22.296,5574,)
22.348,5587,(
22.404,5601,N
22.408,5602,N
22.448,5612,)
22.572,5643,(
22.672,5668,t
22.672,5668,t
22.756,5689,)
23.392,5848,(
23.408,5852,p
23.420,5855,p
23.444,5861,)
23.484,5871,(
23.548,5887,N
23.548,5887,N
23.588,5897,)
23.716,5929,(
23.816,5954,t
23.816,5954,t
23.904,5976,)
24.528,6132,(
24.548,6137,p
24.556,6139,p
24.580,6145,)
24.636,6159,(
24.684,6171,N
24.684,6171,N
24.732,6183,)
24.828,6207,(
24.948,6237,t
24.952,6238,t
25.040,6260,)
25.620,6405,(
25.640,6410,p
25.644,6411,p
25.668,6417,)
25.720,6430,(
25.772,6443,N
25.776,6444,N
25.816,6454,)
25.944,6486,(
26.040,6510,t
26.040,6510,t
26.132,6533,)
26.668,6667,(
26.692,6673,p
26.704,6676,p
26.716,6679,)
26.796,6699,(
26.848,6712,N
26.848,6712,N
26.892,6723,)
26.988,6747,(
27.104,6776,t
27.108,6777,t
27.192,6798,)
27.596,6899,(
27.624,6906,p
27.628,6907,p
27.656,6914,)
27.712,6928,(
27.772,6943,N
27.776,6944,N
27.820,6955,)
27.936,6984,(
28.036,7009,t
28.036,7009,t
28.128,7032,)
28.476,7119,(
28.512,7128,p
28.512,7128,p
28.576,7144,)
28.600,7150,(
28.652,7163,N
28.656,7164,N
28.696,7174,)
28.804,7201,(
28.904,7226,t
28.908,7227,t
28.996,7249,)
29.372,7343,(
29.408,7352,p
29.424,7356,p
29.468,7367,)
29.500,7375,(
29.548,7387,N
29.552,7388,N
29.592,7398,)
29.688,7422,(
29.800,7450,t
29.804,7451,t
29.892,7473,)
30.280,7570,(
30.312,7578,p
30.320,7580,p
30.352,7588,)
30.396,7599,(
30.456,7614,N
30.456,7614,N
30.496,7624,)
30.592,7648,(
30.700,7675,t
30.704,7676,t
30.792,7698,)
31.248,7812,(
31.280,7820,p
31.284,7821,p
31.348,7837,)
31.372,7843,(
31.424,7856,N
31.428,7857,N
31.472,7868,)
31.576,7894,(
31.680,7920,t
31.692,7923,t
31.772,7943,)
32.316,8079,(
32.348,8087,p
32.352,8088,p
32.380,8095,)
32.432,8108,(
32.492,8123,N
32.496,8124,N
32.540,8135,)
32.632,8158,(
32.752,8188,t
32.756,8189,t
32.844,8211,)
33.364,8341,(
33.396,8349,p
33.404,8351,p
33.424,8356,)
33.492,8373,(
33.544,8386,N
33.544,8386,N
33.588,8397,)
33.680,8420,(
33.804,8451,t
33.808,8452,t
33.900,8475,)
34.400,8600,(
34.432,8608,p
34.436,8609,p
34.496,8624,)
34.528,8632,(
34.580,8645,N
34.580,8645,N
34.624,8656,)
34.724,8681,(
34.836,8709,t
34.844,8711,t
34.936,8734,)
35.436,8859,(
35.468,8867,p
35.472,8868,p
35.504,8876,)
35.560,8890,(
35.616,8904,N
35.620,8905,N
35.664,8916,)
35.776,8944,(
35.884,8971,t
35.888,8972,t
35.980,8995,)
36.536,9134,(
36.568,9142,p
36.576,9144,p
36.616,9154,)
36.656,9164,(
36.712,9178,N
36.716,9179,N
36.760,9190,)
36.856,9214,(
36.972,9243,t
36.972,9243,t
37.064,9266,)
37.608,9402,(
37.640,9410,p
37.648,9412,p
37.680,9420,)
37.728,9432,(
37.788,9447,N
37.788,9447,N
37.844,9461,)
37.940,9485,(
38.044,9511,t
38.048,9512,t
38.140,9535,)
38.680,9670,(
38.708,9677,p
38.720,9680,p
38.740,9685,)
38.800,9700,(
38.860,9715,N
38.860,9715,N
38.904,9726,)
39.008,9752,(
39.112,9778,t
39.120,9780,t
39.208,9802,)
39.752,9938,(
39.784,9946,p
39.792,9948,p
39.824,9956,)
39.876,9969,(
39.932,9983,N
39.932,9983,N
39.980,9995,)
40.080,10020,(
40.184,10046,t
40.188,10047,t
40.276,10069,)
40.784,10196,(
40.812,10203,p
40.820,10205,p
40.832,10208,)
40.900,10225,(
40.956,10239,N
40.960,10240,N
41.004,10251,)
41.104,10276,(
41.212,10303,t
41.212,10303,t
41.304,10326,)
41.820,10455,(
41.848,10462,p
41.852,10463,p
41.880,10470,)
41.940,10485,(
41.992,10498,N
41.996,10499,N
42.040,10510,)
42.148,10537,(
42.244,10561,t
42.248,10562,t
42.340,10585,)
42.864,10716,(
42.892,10723,p
42.896,10724,p
42.928,10732,)
42.976,10744,(
43.036,10759,N
43.036,10759,N
43.080,10770,)
43.184,10796,(
43.288,10822,t
43.288,10822,t
43.380,10845,)
43.908,10977,(
43.936,10984,p
43.948,10987,p
43.964,10991,)
44.028,11007,(
44.084,11021,N
44.084,11021,N
44.128,11032,)
44.232,11058,(
44.336,11084,t
44.336,11084,t
44.424,11106,)
45.028,11257,(
45.048,11262,p
45.056,11264,p
45.080,11270,)
45.140,11285,(
45.192,11298,N
45.192,11298,N
45.236,11309,)
45.348,11337,(
45.452,11363,t
45.456,11364,t
45.548,11387,)
46.180,11545,(
46.200,11550,p
46.208,11552,p
46.236,11559,)
46.292,11573,(
46.344,11586,N
46.344,11586,N
46.388,11597,)
46.504,11626,(
46.604,11651,t
46.604,11651,t
46.696,11674,)
47.336,11834,(
47.364,11841,p
47.388,11847,)
47.448,11862,(
47.500,11875,N
47.504,11876,N
47.552,11888,)
47.660,11915,(
47.764,11941,t
47.768,11942,t
47.860,11965,)
48.504,12126,(
48.528,12132,p
48.532,12133,p
48.556,12139,)
48.604,12151,(
48.664,12166,N
48.668,12167,N
48.716,12179,)
48.836,12209,(
48.928,12232,t
48.932,12233,t
49.024,12256,)
49.664,12416,(
49.684,12421,p
49.692,12423,p
49.716,12429,)
49.772,12443,(
49.824,12456,N
49.828,12457,N
49.868,12467,)
49.988,12497,(
50.088,12522,t
50.092,12523,t
50.184,12546,)
50.804,12701,(
50.828,12707,p
50.832,12708,p
50.856,12714,)
50.916,12729,(
50.968,12742,N
50.968,12742,N
51.012,12753,)
51.128,12782,(
51.228,12807,t
51.228,12807,t
51.324,12831,)
51.960,12990,(
51.988,12997,p
51.992,12998,p
52.020,13005,)
52.076,13019,(
52.124,13031,N
52.128,13032,N
52.184,13046,)
52.300,13075,(
52.392,13098,t
52.392,13098,t
52.484,13121,)
53.100,13275,(
53.132,13283,p
53.136,13284,p
53.164,13291,)
53.216,13304,(
53.268,13317,N
53.268,13317,N
53.312,13328,)
53.440,13360,(
53.532,13383,t
53.536,13384,t
53.628,13407,)
54.240,13560,(
54.272,13568,p
54.276,13569,p
54.304,13576,)
54.356,13589,(
54.404,13601,N
54.408,13602,N
54.448,13612,)
54.576,13644,(
54.668,13667,t
54.668,13667,t
54.752,13688,)
55.400,13850,(
55.432,13858,p
55.436,13859,p
55.464,13866,)
55.516,13879,(
55.564,13891,N
55.568,13892,N
55.612,13903,)
55.740,13935,(
55.828,13957,t
55.828,13957,t
55.916,13979,)
56.600,14150,(
56.632,14158,p
