Time,Sample #,Type
0.676,169,(
0.716,179,p
0.736,184,p
0.748,187,)
0.840,210,(
0.900,225,N
0.916,229,N
0.932,233,)
1.032,258,(
1.132,283,t
1.248,312,t
1.272,318,)
1.592,398,(
1.652,413,p
1.700,425,)
1.760,440,(
1.824,456,N
1.840,460,N
1.852,463,)
2.516,629,(
2.552,638,p
2.576,644,p
2.588,647,)
2.680,670,(
2.744,686,N
2.760,690,N
2.776,694,)
3.124,781,(
3.176,794,t
3.332,833,)
3.420,855,(
3.460,865,p
3.484,871,p
3.492,873,)
3.584,896,(
3.652,913,N
3.664,916,N
3.700,925,)
3.856,964,(
3.976,994,t
3.980,995,t
4.100,1025,)
4.332,1083,(
4.372,1093,p
4.392,1098,p
4.404,1101,)
4.496,1124,(
4.560,1140,N
4.576,1144,N
4.592,1148,)
4.700,1175,(
4.892,1223,t
5.084,1271,)
5.252,1313,(
5.292,1323,p
5.316,1329,p
5.328,1332,)
5.420,1355,(
5.484,1371,N
5.500,1375,N
5.520,1380,)
5.616,1404,(
5.816,1454,t
6.028,1507,)
6.188,1547,(
6.228,1557,p
6.252,1563,p
6.260,1565,)
6.356,1589,(
6.424,1606,N
6.436,1609,N
6.468,1617,)
6.544,1636,(
6.796,1699,t
6.964,1741,)
7.120,1780,(
7.164,1791,p
7.176,1794,p
7.192,1798,)
7.284,1821,(
7.348,1837,N
7.364,1841,N
7.380,1845,)
7.476,1869,(
7.732,1933,t
7.892,1973,)
8.044,2011,(
8.080,2020,p
8.104,2026,p
8.116,2029,)
8.208,2052,(
8.272,2068,N
8.288,2072,N
8.304,2076,)
8.392,2098,(
8.604,2151,t
8.792,2198,)
8.976,2244,(
9.020,2255,p
9.040,2260,p
9.052,2263,)
9.144,2286,(
9.208,2302,N
9.220,2305,N
9.240,2310,)
9.332,2333,(
9.532,2383,t
9.756,2439,)
9.904,2476,(
9.940,2485,p
9.964,2491,p
9.976,2494,)
10.072,2518,(
10.136,2534,N
10.148,2537,N
10.176,2544,)
10.504,2626,(
10.576,2644,t
10.684,2671,)
10.844,2711,(
10.884,2721,p
10.908,2727,p
10.920,2730,)
11.016,2754,(
11.060,2765,N
11.080,2770,N
11.112,2778,)
11.452,2863,(
11.520,2880,t
11.532,2883,)
11.788,2947,(
11.824,2956,p
11.844,2961,p
11.864,2966,)
11.952,2988,(
12.000,3000,N
12.016,3004,N
12.052,3013,)
12.728,3182,(
12.768,3192,p
12.788,3197,p
12.800,3200,)
12.892,3223,(
12.956,3239,N
12.972,3243,N
12.996,3249,)
13.152,3288,(
13.204,3301,t
13.312,3328,)
13.320,3330,(
13.392,3348,t
13.488,3372,)
13.648,3412,(
13.688,3422,p
13.708,3427,p
13.720,3430,)
13.812,3453,(
13.860,3465,N
13.876,3469,N
13.912,3478,)
14.016,3504,(
14.080,3520,t
14.232,3558,)
14.568,3642,(
14.632,3658,p
14.676,3669,)
14.732,3683,(
14.780,3695,N
14.796,3699,N
14.828,3707,)
15.508,3877,(
15.552,3888,p
15.572,3893,p
15.588,3897,)
15.680,3920,(
15.728,3932,N
15.744,3936,N
15.788,3947,)
15.860,3965,(
16.116,4029,t
16.280,4070,)
16.448,4112,(
16.488,4122,p
16.508,4127,p
16.520,4130,)
16.612,4153,(
16.676,4169,N
16.692,4173,N
16.712,4178,)
16.804,4201,(
17.044,4261,t
17.240,4310,)
17.372,4343,(
17.408,4352,p
17.432,4358,p
17.444,4361,)
17.536,4384,(
17.584,4396,N
17.600,4400,N
17.652,4413,)
17.732,4433,(
17.984,4496,t
18.120,4530,)
18.292,4573,(
18.332,4583,p
18.360,4590,p
18.364,4591,)
18.452,4613,(
18.516,4629,N
18.532,4633,N
18.548,4637,)
18.636,4659,(
18.852,4713,t
19.036,4759,)
19.200,4800,(
19.244,4811,p
19.264,4816,p
19.272,4818,)
19.368,4842,(
19.432,4858,N
19.448,4862,N
19.468,4867,)
19.684,4921,(
19.812,4953,t
19.968,4992,)
20.124,5031,(
20.168,5042,p
20.188,5047,p
20.200,5050,)
20.292,5073,(
20.360,5090,N
20.376,5094,N
20.396,5099,)
20.480,5120,(
20.684,5171,t
20.968,5242,t
21.016,5254,)
21.060,5265,(
21.096,5274,p
21.120,5280,p
21.128,5282,)
21.220,5305,(
21.288,5322,N
21.300,5325,N
21.336,5334,)
21.408,5352,(
21.512,5378,t
21.884,5471,t
21.928,5482,)
21.976,5494,(
22.012,5503,p
22.036,5509,p
22.044,5511,)
22.136,5534,(
22.200,5550,N
22.216,5554,N
22.252,5563,)
22.340,5585,(
22.580,5645,t
22.728,5682,)
22.888,5722,(
22.924,5731,p
22.948,5737,p
22.960,5740,)
23.048,5762,(
23.096,5774,N
23.112,5778,N
23.144,5786,)
23.240,5810,(
23.448,5862,t
23.636,5909,)
23.800,5950,(
23.844,5961,p
23.864,5966,p
23.876,5969,)
23.968,5992,(
24.032,6008,N
24.048,6012,N
24.080,6020,)
24.160,6040,(
24.368,6092,t
24.568,6142,)
24.728,6182,(
24.772,6193,p
24.788,6197,p
24.804,6201,)
24.896,6224,(
24.960,6240,N
24.976,6244,N
25.012,6253,)
25.212,6303,(
25.392,6348,t
25.536,6384,)
25.656,6414,(
25.692,6423,p
25.716,6429,p
25.728,6432,)
25.820,6455,(
25.868,6467,N
25.884,6471,N
25.920,6480,)
25.940,6485,(
25.972,6493,t
26.012,6503,t
26.068,6517,)
26.416,6604,(
26.448,6612,N
26.476,6619,N
26.544,6636,)
26.560,6640,(
26.624,6656,t
26.688,6672,)
27.432,6858,(
27.472,6868,p
27.484,6871,)
27.552,6888,(
27.644,6911,N
27.660,6915,N
27.676,6919,)
28.416,7104,(
28.476,7119,p
28.524,7131,)
28.580,7145,(
28.644,7161,N
28.660,7165,N
28.688,7172,)
28.804,7201,(
28.988,7247,t
29.164,7291,)
29.328,7332,(
29.368,7342,p
29.392,7348,)
29.500,7375,(
29.580,7395,N
29.612,7403,)
29.696,7424,(
29.700,7425,p
29.748,7437,)
29.848,7462,(
29.888,7472,N
29.936,7484,t
30.068,7517,)
30.252,7563,(
30.324,7581,p
30.368,7592,)
30.428,7607,(
30.492,7623,N
30.508,7627,N
30.524,7631,)
30.816,7704,(
30.884,7721,t
30.944,7736,)
31.176,7794,(
31.220,7805,p
31.240,7810,p
31.252,7813,)
31.340,7835,(
31.404,7851,N
31.424,7856,N
31.436,7859,)
31.556,7889,(
31.728,7932,t
31.980,7995,t
32.032,8008,)
32.084,8021,(
32.120,8030,p
32.144,8036,p
32.156,8039,)
32.240,8060,(
32.308,8077,N
32.320,8080,N
32.336,8084,)
32.432,8108,(
32.640,8160,t
32.816,8204,)
32.980,8245,(
33.040,8260,p
33.088,8272,)
33.144,8286,(
33.208,8302,N
33.224,8306,N
33.240,8310,)
33.576,8394,(
33.652,8413,t
33.732,8433,)
33.896,8474,(
33.964,8491,p
34.000,8500,)
34.064,8516,(
34.132,8533,N
34.144,8536,N
34.160,8540,)
34.508,8627,(
34.568,8642,t
34.688,8672,)
34.820,8705,(
34.860,8715,p
34.876,8719,p
34.892,8723,)
34.984,8746,(
35.032,8758,N
35.048,8762,N
35.080,8770,)
35.192,8798,(
35.380,8845,t
35.548,8887,)
35.728,8932,(
35.764,8941,p
35.788,8947,p
35.800,8950,)
35.888,8972,(
35.956,8989,N
35.972,8993,N
35.988,8997,)
36.012,9003,(
36.148,9037,t
36.292,9073,)
36.316,9079,(
36.392,9098,t
36.484,9121,)
36.796,9199,(
36.864,9216,N
36.876,9219,N
36.892,9223,)
36.992,9248,(
37.192,9298,t
37.384,9346,)
37.540,9385,(
37.580,9395,p
37.600,9400,p
37.616,9404,)
37.704,9426,(
37.768,9442,N
37.784,9446,N
37.804,9451,)
38.040,9510,(
38.152,9538,t
38.328,9582,)
38.464,9616,(
38.504,9626,p
38.528,9632,p
38.540,9635,)
38.632,9658,(
38.680,9670,N
38.696,9674,N
38.728,9682,)
38.832,9708,(
38.952,9738,t
39.076,9769,t
39.140,9785,)
39.416,9854,(
39.448,9862,p
39.476,9869,p
39.488,9872,)
39.576,9894,(
39.640,9910,N
39.656,9914,N
39.672,9918,)
39.764,9941,(
40.004,10001,t
40.176,10044,)
40.328,10082,(
40.364,10091,p
40.396,10099,p
40.400,10100,)
40.492,10123,(
40.556,10139,N
40.572,10143,N
40.588,10147,)
40.784,10196,(
40.828,10207,t
40.864,10216,)
41.252,10313,(
41.292,10323,p
41.316,10329,p
41.324,10331,)
41.416,10354,(
41.480,10370,N
41.496,10374,N
41.512,10378,)
41.596,10399,(
41.904,10476,t
42.028,10507,)
42.176,10544,(
42.220,10555,p
42.236,10559,p
42.248,10562,)
42.340,10585,(
42.392,10598,N
42.408,10602,N
42.440,10610,)
42.532,10633,(
42.796,10699,t
42.948,10737,)
43.120,10780,(
43.164,10791,p
43.184,10796,p
43.196,10799,)
43.292,10823,(
43.356,10839,N
43.372,10843,N
43.388,10847,)
43.736,10934,(
43.800,10950,t
43.892,10973,)
44.064,11016,(
44.104,11026,p
44.124,11031,p
44.132,11033,)
44.228,11057,(
44.292,11073,N
44.308,11077,N
44.324,11081,)
44.988,11247,(
45.028,11257,p
45.052,11263,p
