Time,Sample #,Type
0.604,151,(
0.656,164,p
0.692,173,)
0.732,183,(
0.824,206,N
0.844,211,N
0.888,222,)
0.948,237,(
1.004,251,t
1.008,252,t
1.080,270,)
1.096,274,(
1.132,283,p
1.164,291,t
1.180,295,)
1.276,319,(
1.372,343,N
1.392,348,N
1.436,359,)
1.496,374,(
1.552,388,t
1.556,389,t
1.632,408,)
1.684,421,(
1.724,431,p
1.760,440,)
1.840,460,(
1.928,482,N
1.948,487,N
1.992,498,)
2.052,513,(
2.108,527,t
2.112,528,t
2.196,549,)
2.236,559,(
2.268,567,p
2.308,577,)
2.396,599,(
2.472,618,N
2.500,625,N
2.548,637,)
2.604,651,(
2.660,665,t
2.664,666,t
2.740,685,)
2.796,699,(
2.828,707,p
2.864,716,p
2.868,717,)
2.960,740,(
3.028,757,N
3.056,764,N
3.108,777,)
3.160,790,(
3.216,804,t
3.220,805,t
3.296,824,)
3.372,843,(
3.376,844,p
3.400,850,p
3.420,855,)
3.492,873,(
3.588,897,N
3.612,903,N
3.656,914,)
3.720,930,(
3.768,942,t
3.772,943,t
3.856,964,)
3.928,982,(
3.928,982,p
3.968,992,p
3.972,993,)
4.044,1011,(
4.140,1035,N
4.160,1040,N
4.208,1052,)
4.252,1063,(
4.316,1079,t
4.324,1081,t
4.396,1099,)
4.480,1120,(
4.520,1130,p
4.524,1131,)
4.612,1153,(
4.688,1172,N
4.712,1178,N
4.760,1190,)
4.816,1204,(
4.876,1219,t
4.880,1220,t
4.960,1240,)
5.028,1257,(
5.040,1260,p
5.084,1271,p
5.088,1272,)
5.160,1290,(
5.244,1311,N
5.272,1318,N
5.320,1330,)
5.372,1343,(
5.428,1357,t
5.436,1359,t
5.528,1382,)
5.576,1394,(
5.596,1399,p
5.624,1406,p
5.640,1410,)
5.712,1428,(
5.808,1452,N
5.828,1457,N
5.876,1469,)
5.932,1483,(
5.988,1497,t
5.992,1498,t
6.072,1518,)
6.112,1528,(
6.152,1538,p
6.196,1549,)
6.264,1566,(
6.356,1589,N
6.380,1595,N
6.428,1607,)
6.488,1622,(
6.540,1635,t
6.544,1636,t
6.628,1657,)
6.672,1668,(
6.708,1677,p
6.736,1684,p
6.748,1687,)
6.828,1707,(
6.912,1728,N
6.936,1734,N
6.984,1746,)
7.040,1760,(
7.092,1773,t
7.100,1775,t
7.180,1795,)
7.248,1812,(
7.260,1815,p
7.284,1821,p
7.304,1826,)
7.372,1843,(
7.460,1865,N
7.492,1873,N
