Time,Sample #,Type
0.484,121,(
0.516,129,p
0.520,130,p
0.580,145,)
0.612,153,(
0.648,162,N
0.652,163,N
0.676,169,)
0.816,204,(
0.872,218,t
0.880,220,t
0.976,244,)
1.144,286,(
1.180,295,p
1.180,295,p
1.232,308,)
1.276,319,(
1.312,328,N
1.312,328,N
1.364,341,)
1.464,366,(
1.532,383,t
1.556,389,t
1.628,407,)
1.800,450,(
1.836,459,p
1.844,461,p
1.896,474,)
1.932,483,(
1.968,492,N
1.968,492,N
2.000,500,)
2.132,533,(
2.192,548,t
2.204,551,t
2.292,573,)
2.436,609,(
2.500,625,p
2.500,625,p
2.556,639,)
2.588,647,(
2.624,656,N
2.624,656,N
2.656,664,)
2.792,698,(
2.844,711,t
2.880,720,t
2.948,737,)
3.120,780,(
3.152,788,p
3.156,789,p
3.216,804,)
3.248,812,(
3.284,821,N
3.284,821,N
3.316,829,)
3.452,863,(
3.512,878,t
3.524,881,t
3.608,902,)
3.780,945,(
3.808,952,p
3.812,953,p
3.872,968,)
3.912,978,(
3.948,987,N
3.948,987,N
3.996,999,)
4.088,1022,(
4.168,1042,t
4.184,1046,t
4.260,1065,)
4.440,1110,(
4.476,1119,p
4.480,1120,p
4.528,1132,)
4.572,1143,(
4.604,1151,N
4.608,1152,N
4.656,1164,)
4.772,1193,(
4.824,1206,t
4.828,1207,t
4.924,1231,)
5.080,1270,(
5.124,1281,p
5.144,1286,p
5.184,1296,)
5.228,1307,(
5.264,1316,N
5.264,1316,N
5.292,1323,)
5.424,1356,(
5.488,1372,t
5.504,1376,t
5.584,1396,)
5.740,1435,(
5.772,1443,p
5.776,1444,p
5.840,1460,)
5.872,1468,(
5.908,1477,N
5.908,1477,N
5.960,1490,)
6.080,1520,(
6.128,1532,t
6.168,1542,t
6.220,1555,)
6.384,1596,(
6.424,1606,p
6.428,1607,p
6.468,1617,)
6.520,1630,(
6.556,1639,N
6.556,1639,N
6.608,1652,)
6.720,1680,(
6.780,1695,t
6.800,1700,t
6.880,1720,)
7.036,1759,(
7.072,1768,p
7.072,1768,p
7.120,1780,)
7.168,1792,(
7.204,1801,N
7.204,1801,N
7.232,1808,)
7.352,1838,(
7.428,1857,t
7.440,1860,t
7.488,1872,)
7.672,1918,(
7.704,1926,p
7.712,1928,p
7.764,1941,)
7.812,1953,(
7.844,1961,N
7.844,1961,N
7.876,1969,)
8.008,2002,(
8.068,2017,t
8.080,2020,t
8.168,2042,)
8.312,2078,(
8.344,2086,p
8.356,2089,p
8.412,2103,)
8.448,2112,(
8.484,2121,N
8.484,2121,N
8.540,2135,)
8.636,2159,(
8.704,2176,t
8.724,2181,t
8.808,2202,)
8.940,2235,(
8.984,2246,p
8.992,2248,p
9.040,2260,)
9.084,2271,(
9.120,2280,N
9.120,2280,N
9.148,2287,)
9.284,2321,(
9.340,2335,t
9.352,2338,t
9.432,2358,)
9.584,2396,(
9.612,2403,p
9.620,2405,p
9.664,2416,)
9.708,2427,(
9.744,2436,N
