Time,Sample #,Type
1.300,325,(
1.348,337,N
1.360,340,N
1.380,345,)
1.580,395,(
1.656,414,t
1.664,416,t
1.756,439,)
2.308,577,(
2.356,589,N
2.360,590,N
2.384,596,)
2.568,642,(
2.652,663,t
2.664,666,t
2.744,686,)
3.324,831,(
3.372,843,N
3.380,845,N
3.408,852,)
3.612,903,(
3.676,919,t
3.688,922,t
3.768,942,)
4.348,1087,(
4.396,1099,N
4.404,1101,N
4.424,1106,)
4.624,1156,(
4.696,1174,t
4.708,1177,t
4.780,1195,)
5.356,1339,(
5.404,1351,N
5.412,1353,N
5.440,1360,)
5.628,1407,(
5.712,1428,t
5.720,1430,t
5.800,1450,)
6.380,1595,(
6.428,1607,N
6.432,1608,N
6.460,1615,)
6.652,1663,(
6.728,1682,t
6.740,1685,t
6.812,1703,)
7.412,1853,(
7.464,1866,N
7.472,1868,N
7.492,1873,)
7.688,1922,(
7.772,1943,t
7.780,1945,t
7.860,1965,)
8.428,2107,(
8.476,2119,N
8.484,2121,N
8.504,2126,)
8.696,2174,(
8.780,2195,t
8.792,2198,t
8.864,2216,)
9.452,2363,(
9.500,2375,N
9.504,2376,N
9.536,2384,)
9.732,2433,(
9.804,2451,t
9.812,2453,t
9.896,2474,)
10.488,2622,(
10.532,2633,N
10.540,2635,N
10.560,2640,)
10.756,2689,(
10.836,2709,t
10.844,2711,t
10.940,2735,)
11.508,2877,(
11.556,2889,N
11.564,2891,N
11.580,2895,)
11.768,2942,(
11.856,2964,t
11.868,2967,t
11.940,2985,)
12.524,3131,(
12.572,3143,N
12.580,3145,N
12.608,3152,)
12.800,3200,(
12.872,3218,t
12.880,3220,t
12.952,3238,)
13.564,3391,(
13.612,3403,N
13.620,3405,N
13.644,3411,)
13.848,3462,(
13.920,3480,t
13.928,3482,t
14.000,3500,)
14.304,3576,(
14.352,3588,N
14.364,3591,N
14.380,3595,)
14.572,3643,(
14.640,3660,t
14.648,3662,t
14.732,3683,)
15.600,3900,(
15.644,3911,N
15.652,3913,N
15.680,3920,)
15.864,3966,(
15.944,3986,t
15.956,3989,t
16.036,4009,)
16.664,4166,(
16.712,4178,N
16.716,4179,N
16.744,4186,)
16.936,4234,(
17.008,4252,t
17.016,4254,t
17.092,4273,)
17.680,4420,(
17.732,4433,N
17.744,4436,N
17.760,4440,)
17.944,4486,(
18.032,4508,t
18.044,4511,t
18.132,4533,)
18.680,4670,(
18.728,4682,N
18.736,4684,N
18.764,4691,)
18.964,4741,(
19.028,4757,t
19.036,4759,t
19.128,4782,)
19.700,4925,(
19.748,4937,N
19.756,4939,N
19.784,4946,)
19.960,4990,(
20.048,5012,t
20.056,5014,t
20.132,5033,)
20.712,5178,(
20.760,5190,N
20.768,5192,N
20.788,5197,)
20.996,5249,(
21.056,5264,t
21.068,5267,t
21.144,5286,)
21.700,5425,(
21.756,5439,N
21.768,5442,N
21.788,5447,)
21.972,5493,(
22.056,5514,t
22.064,5516,t
22.140,5535,)
22.696,5674,(
22.744,5686,N
22.748,5687,N
22.776,5694,)
22.964,5741,(
23.040,5760,t
23.052,5763,t
23.148,5787,)
23.700,5925,(
23.748,5937,N
23.752,5938,N
23.780,5945,)
23.972,5993,(
24.044,6011,t
24.052,6013,t
24.144,6036,)
24.700,6175,(
24.748,6187,N
24.760,6190,N
24.780,6195,)
24.976,6244,(
25.048,6262,t
25.060,6265,t
25.152,6288,)
25.684,6421,(
25.736,6434,N
25.748,6437,N
25.768,6442,)
25.984,6496,(
26.040,6510,t
26.048,6512,t
26.124,6531,)
26.688,6672,(
26.736,6684,N
26.744,6686,N
26.772,6693,)
26.964,6741,(
27.036,6759,t
27.044,6761,t
27.132,6783,)
27.692,6923,(
27.736,6934,N
27.744,6936,N
27.768,6942,)
27.980,6995,(
28.040,7010,t
28.052,7013,t
28.124,7031,)
28.664,7166,(
28.724,7181,N
28.732,7183,N
28.752,7188,)
28.948,7237,(
29.020,7255,t
29.032,7258,t
29.108,7277,)
29.644,7411,(
29.692,7423,N
29.700,7425,N
29.724,7431,)
29.916,7479,(
29.996,7499,t
30.008,7502,t
30.088,7522,)
30.624,7656,(
30.672,7668,N
30.676,7669,N
30.704,7676,)
30.888,7722,(
30.968,7742,t
30.976,7744,t
31.048,7762,)
31.600,7900,(
31.648,7912,N
31.656,7914,N
31.676,7919,)
31.860,7965,(
31.948,7987,t
31.960,7990,t
32.044,8011,)
32.564,8141,(
32.612,8153,N
32.620,8155,N
32.640,8160,)
32.808,8202,(
32.904,8226,t
32.912,8228,t
33.000,8250,)
33.544,8386,(
33.592,8398,N
33.596,8399,N
33.624,8406,)
33.804,8451,(
33.892,8473,t
33.904,8476,t
33.984,8496,)
34.544,8636,(
34.588,8647,N
34.596,8649,N
34.624,8656,)
34.800,8700,(
34.884,8721,t
34.896,8724,t
34.980,8745,)
35.512,8878,(
35.572,8893,N
35.580,8895,N
35.600,8900,)
35.788,8947,(
35.876,8969,t
35.884,8971,t
35.964,8991,)
36.500,9125,(
36.544,9136,N
36.552,9138,N
36.580,9145,)
36.752,9188,(
36.840,9210,t
36.848,9212,t
36.924,9231,)
37.484,9371,(
37.532,9383,N
37.540,9385,N
37.568,9392,)
37.748,9437,(
37.828,9457,t
37.840,9460,t
37.916,9479,)
38.468,9617,(
38.516,9629,N
38.528,9632,N
38.548,9637,)
38.732,9683,(
38.816,9704,t
38.828,9707,t
38.916,9729,)
39.448,9862,(
39.496,9874,N
39.508,9877,N
39.524,9881,)
39.716,9929,(
39.796,9949,t
39.808,9952,t
39.900,9975,)
40.456,10114,(
40.504,10126,N
40.508,10127,N
40.536,10134,)
40.728,10182,(
40.800,10200,t
40.812,10203,t
40.896,10224,)
41.460,10365,(
41.508,10377,N
41.516,10379,N
41.544,10386,)
41.736,10434,(
41.804,10451,t
41.816,10454,t
41.900,10475,)
42.452,10613,(
42.504,10626,N
42.516,10629,N
42.532,10633,)
42.740,10685,(
42.804,10701,t
42.816,10704,t
42.904,10726,)
43.456,10864,(
43.500,10875,N
43.508,10877,N
43.536,10884,)
