Time,Sample #,Type
0.160,40,(
0.220,55,p
0.228,57,p
0.276,69,)
0.332,83,(
0.408,102,N
0.416,104,N
0.448,112,)
0.596,149,(
0.656,164,t
0.672,168,t
0.736,184,)
0.932,233,(
0.968,242,p
0.992,248,p
1.048,262,)
1.128,282,(
1.176,294,N
1.188,297,N
1.216,304,)
1.352,338,(
1.428,357,t
1.448,362,t
1.520,380,)
1.720,430,(
1.768,442,p
1.788,447,p
1.844,461,)
1.912,478,(
1.952,488,N
1.964,491,N
2.000,500,)
2.136,534,(
2.200,550,t
2.228,557,t
2.320,580,)
2.504,626,(
2.540,635,p
2.568,642,p
2.620,655,)
2.700,675,(
2.736,684,N
2.748,687,N
2.780,695,)
2.936,734,(
2.996,749,t
3.016,754,t
3.084,771,)
3.272,818,(
3.324,831,p
3.344,836,p
3.396,849,)
3.468,867,(
3.504,876,N
3.516,879,N
3.552,888,)
3.672,918,(
3.728,932,t
3.784,946,t
3.852,963,)
4.048,1012,(
4.080,1020,p
4.092,1023,p
4.156,1039,)
4.224,1056,(
4.292,1073,N
4.296,1074,N
4.332,1083,)
4.448,1112,(
4.520,1130,t
4.552,1138,t
4.644,1161,)
4.796,1199,(
4.848,1212,p
4.860,1215,p
4.912,1228,)
4.980,1245,(
5.024,1256,N
5.040,1260,N
5.080,1270,)
5.228,1307,(
5.240,1310,t
5.304,1326,t
5.368,1342,)
5.564,1391,(
5.596,1399,p
5.616,1404,p
5.680,1420,)
5.760,1440,(
5.792,1448,N
5.808,1452,N
5.836,1459,)
5.988,1497,(
6.004,1501,t
6.056,1514,t
6.180,1545,)
6.340,1585,(
6.348,1587,p
6.380,1595,p
6.380,1595,)
6.512,1628,(
6.544,1636,N
6.560,1640,N
6.588,1647,)
6.740,1685,(
6.808,1702,t
6.832,1708,t
6.888,1722,)
7.096,1774,(
7.100,1775,p
7.124,1781,p
7.180,1795,)
7.252,1813,(
7.288,1822,N
7.308,1827,N
7.332,1833,)
7.472,1868,(
7.564,1891,t
7.572,1893,t
7.640,1910,)
7.960,1990,(
8.028,2007,N
8.048,2012,N
8.076,2019,)
8.204,2051,(
8.244,2061,t
8.292,2073,)
8.528,2132,(
8.556,2139,p
8.580,2145,p
8.640,2160,)
8.688,2172,(
8.768,2192,N
8.780,2195,N
8.812,2203,)
9.268,2317,(
9.300,2325,p
9.308,2327,p
9.368,2342,)
9.440,2360,(
9.492,2373,N
9.512,2378,N
9.540,2385,)
9.664,2416,(
9.736,2434,t
9.776,2444,t
9.836,2459,)
10.036,2509,(
10.068,2517,p
10.072,2518,)
10.188,2547,(
10.228,2557,N
10.248,2562,N
10.272,2568,)
10.444,2611,(
10.488,2622,t
10.500,2625,t
10.576,2644,)
10.724,2681,(
10.768,2692,p
10.784,2696,p
10.840,2710,)
10.896,2724,(
10.956,2739,N
10.980,2745,N
11.008,2752,)
11.152,2788,(
11.164,2791,t
11.232,2808,t
11.320,2830,)
11.484,2871,(
11.524,2881,p
11.524,2881,p
11.556,2889,)
11.644,2911,(
11.708,2927,N
11.728,2932,N
11.756,2939,)
11.904,2976,(
11.956,2989,t
11.988,2997,t
12.072,3018,)
12.240,3060,(
12.252,3063,p
12.280,3070,p
12.340,3085,)
12.408,3102,(
12.464,3116,N
12.484,3121,N
12.508,3127,)
12.656,3164,(
12.704,3176,t
12.740,3185,t
12.864,3216,)
12.908,3227,(
12.908,3227,t
12.940,3235,)
12.992,3248,(
13.024,3256,p
13.048,3262,)
13.132,3283,(
13.236,3309,N
13.240,3310,N
13.264,3316,)
13.456,3364,(
13.484,3371,t
13.492,3373,t
13.548,3387,)
13.784,3446,(
13.784,3446,p
13.812,3453,p
13.864,3466,)
13.928,3482,(
13.972,3493,N
13.992,3498,N
14.024,3506,)
14.176,3544,(
14.248,3562,t
14.252,3563,t
14.304,3576,)
14.520,3630,(
14.564,3641,p
14.580,3645,p
14.640,3660,)
14.712,3678,(
14.748,3687,N
14.768,3692,N
14.796,3699,)
14.936,3734,(
15.024,3756,t
15.028,3757,t
15.104,3776,)
15.316,3829,(
15.356,3839,p
15.384,3846,p
15.436,3859,)
15.508,3877,(
15.540,3885,N
15.560,3890,N
15.588,3897,)
15.724,3931,(
15.820,3955,t
15.824,3956,t
15.900,3975,)
16.120,4030,(
16.160,4040,p
16.184,4046,p
16.236,4059,)
16.312,4078,(
16.344,4086,N
16.364,4091,N
16.392,4098,)
16.548,4137,(
16.620,4155,t
16.624,4156,t
16.708,4177,)
16.916,4229,(
16.980,4245,p
16.984,4246,p
17.032,4258,)
17.104,4276,(
17.160,4290,N
17.164,4291,N
17.196,4299,)
17.332,4333,(
17.396,4349,t
17.416,4354,t
17.512,4378,)
17.696,4424,(
17.756,4439,p
17.760,4440,p
17.812,4453,)
17.876,4469,(
17.928,4482,N
17.944,4486,N
17.968,4492,)
18.120,4530,(
18.164,4541,t
18.184,4546,t
18.280,4570,)
18.484,4621,(
18.536,4634,p
18.540,4635,p
18.572,4643,)
18.664,4666,(
18.704,4676,N
18.724,4681,N
18.760,4690,)
18.924,4731,(
18.948,4737,t
18.964,4741,t
19.056,4764,)
19.316,4829,(
19.336,4834,p
19.340,4835,)
19.452,4863,(
19.476,4869,N
19.484,4871,N
19.532,4883,)
19.676,4919,(
19.728,4932,t
19.756,4939,t
19.844,4961,t
19.880,4970,)
20.044,5011,(
20.088,5022,p
20.096,5024,p
20.164,5041,)
20.232,5058,(
20.268,5067,N
20.288,5072,N
20.316,5079,)
20.480,5120,(
20.544,5136,t
20.548,5137,t
20.624,5156,)
20.900,5225,(
20.920,5230,p
20.924,5231,p
20.960,5240,)
21.048,5262,(
21.080,5270,N
21.100,5275,N
21.128,5282,)
21.280,5320,(
21.356,5339,t
21.360,5340,t
21.436,5359,)
