Time,Sample #,Type
0.784,196,(
0.800,200,p
0.824,206,p
0.852,213,)
0.928,232,(
0.964,241,N
0.976,244,N
1.020,255,)
1.208,302,(
1.264,316,t
1.288,322,t
1.336,334,)
1.828,457,(
1.848,462,p
1.864,466,p
1.892,473,)
1.972,493,(
2.008,502,N
2.020,505,N
2.064,516,)
2.252,563,(
2.308,577,t
2.328,582,t
2.384,596,)
2.904,726,(
2.924,731,p
2.940,735,p
2.960,740,)
3.044,761,(
3.080,770,N
3.092,773,N
3.136,784,)
3.328,832,(
3.376,844,t
3.400,850,t
3.472,868,)
3.980,995,(
4.020,1005,p
4.076,1019,)
4.124,1031,(
4.160,1040,N
4.172,1043,N
4.216,1054,)
4.408,1102,(
4.460,1115,t
4.484,1121,t
4.540,1135,)
5.036,1259,(
5.056,1264,p
5.076,1269,p
5.104,1276,)
5.180,1295,(
5.216,1304,N
5.228,1307,N
5.276,1319,)
5.468,1367,(
5.516,1379,t
5.536,1384,t
5.600,1400,)
6.100,1525,(
6.120,1530,p
6.140,1535,p
6.176,1544,)
6.244,1561,(
6.280,1570,N
6.292,1573,N
6.340,1585,)
6.540,1635,(
6.584,1646,t
6.608,1652,t
6.668,1667,)
7.180,1795,(
7.204,1801,p
7.216,1804,p
7.244,1811,)
7.324,1831,(
7.356,1839,N
7.372,1843,N
7.412,1853,)
7.612,1903,(
7.656,1914,t
7.684,1921,t
7.748,1937,)
8.264,2066,(
8.268,2067,p
8.300,2075,p
8.324,2081,)
8.400,2100,(
8.436,2109,N
8.452,2113,N
8.496,2124,)
8.688,2172,(
8.736,2184,t
8.764,2191,t
8.820,2205,)
9.340,2335,(
9.360,2340,p
9.376,2344,p
9.400,2350,)
9.476,2369,(
9.512,2378,N
9.524,2381,N
9.568,2392,)
9.756,2439,(
9.808,2452,t
9.840,2460,t
9.896,2474,)
10.424,2606,(
10.444,2611,p
10.460,2615,p
10.488,2622,)
10.568,2642,(
10.604,2651,N
10.616,2654,N
10.656,2664,)
10.852,2713,(
10.900,2725,t
10.932,2733,t
10.988,2747,)
11.496,2874,(
11.520,2880,p
11.532,2883,p
11.556,2889,)
11.636,2909,(
11.672,2918,N
11.684,2921,N
11.728,2932,)
11.924,2981,(
11.968,2992,t
12.000,3000,t
12.048,3012,)
12.500,3125,(
12.532,3133,p
12.580,3145,)
12.632,3158,(
12.664,3166,N
12.680,3170,N
12.728,3182,)
12.916,3229,(
12.964,3241,t
12.996,3249,t
13.044,3261,)
13.312,3328,(
13.352,3338,p
13.360,3340,p
13.408,3352,)
13.468,3367,(
13.504,3376,N
13.516,3379,N
13.560,3390,)
13.748,3437,(
13.800,3450,t
13.824,3456,t
13.892,3473,)
14.068,3517,(
14.108,3527,p
14.116,3529,p
14.168,3542,)
14.228,3557,(
14.260,3565,N
14.276,3569,N
14.316,3579,)
14.512,3628,(
14.552,3638,t
14.588,3647,t
14.636,3659,)
14.820,3705,(
14.868,3717,p
14.924,3731,)
14.988,3747,(
15.024,3756,N
15.036,3759,N
15.076,3769,)
15.232,3808,(
15.304,3826,t
15.348,3837,t
15.396,3849,)
15.584,3896,(
15.624,3906,p
15.632,3908,p
15.680,3920,)
15.748,3937,(
15.780,3945,N
15.796,3949,N
15.836,3959,)
16.032,4008,(
16.064,4016,t
16.108,4027,t
16.140,4035,)
16.376,4094,(
16.424,4106,p
16.488,4122,)
16.544,4136,(
16.580,4145,N
16.592,4148,N
16.636,4159,)
16.776,4194,(
16.800,4200,t
16.864,4216,t
16.912,4228,t
16.940,4235,)
17.604,4401,(
17.644,4411,p
17.652,4413,p
17.684,4421,)
17.756,4439,(
17.792,4448,N
17.804,4451,N
17.844,4461,)
18.004,4501,(
18.040,4510,t
18.080,4520,t
18.144,4536,t
18.188,4547,)
18.804,4701,(
18.832,4708,p
18.844,4711,p
18.872,4718,)
18.948,4737,(
18.984,4746,N
18.996,4749,N
19.044,4761,)
19.212,4803,(
19.232,4808,t
19.276,4819,t
19.340,4835,t
19.360,4840,)
19.944,4986,(
19.948,4987,p
19.980,4995,p
20.000,5000,)
20.052,5013,(
20.088,5022,N
20.104,5026,N
20.148,5037,)
20.316,5079,(
20.320,5080,t
20.376,5094,t
20.432,5108,t
20.472,5118,)
20.964,5241,(
20.992,5248,p
21.008,5252,p
21.036,5259,)
21.116,5279,(
21.152,5288,N
21.164,5291,N
21.208,5302,)
21.376,5344,(
21.396,5349,t
21.444,5361,t
21.496,5374,t
21.540,5385,)
22.020,5505,(
22.044,5511,p
22.060,5515,p
22.080,5520,)
22.164,5541,(
22.200,5550,N
22.212,5553,N
22.256,5564,)
22.460,5615,(
22.488,5622,t
22.548,5637,t
22.576,5644,)
23.024,5756,(
23.056,5764,p
23.060,5765,p
23.092,5773,)
23.164,5791,(
23.200,5800,N
23.212,5803,N
23.260,5815,)
23.424,5856,(
23.436,5859,t
23.488,5872,t
23.540,5885,t
23.572,5893,)
23.860,5965,(
23.892,5973,p
23.900,5975,p
23.948,5987,)
24.008,6002,(
24.040,6010,N
24.056,6014,N
24.100,6025,)
24.296,6074,(
24.328,6082,t
24.368,6092,t
24.412,6103,)
24.612,6153,(
24.652,6163,p
24.660,6165,p
24.712,6178,)
24.768,6192,(
24.804,6201,N
24.816,6204,N
24.860,6215,)
25.064,6266,(
25.088,6272,t
25.136,6284,t
25.172,6293,)
25.388,6347,(
25.432,6358,p
25.440,6360,p
25.484,6371,)
25.552,6388,(
25.584,6396,N
25.600,6400,N
25.640,6410,)
25.800,6450,(
25.816,6454,t
25.860,6465,t
25.920,6480,t
25.948,6487,)
26.172,6543,(
26.204,6551,p
26.212,6553,p
26.260,6565,)
26.324,6581,(
26.356,6589,N
26.372,6593,N
26.416,6604,)
26.560,6640,(
26.568,6642,t
26.628,6657,t
26.692,6673,t
26.720,6680,)
26.940,6735,(
26.988,6747,p
26.992,6748,p
27.044,6761,)
27.108,6777,(
27.144,6786,N
27.156,6789,N
27.200,6800,)
27.348,6837,(
27.372,6843,t
27.416,6854,t
27.480,6870,t
27.504,6876,)
27.760,6940,(
27.804,6951,p
27.864,6966,)
27.924,6981,(
27.960,6990,N
27.972,6993,N
28.016,7004,)
28.164,7041,(
28.196,7049,t
28.232,7058,t
28.292,7073,t
28.324,7081,)
28.612,7153,(
28.656,7164,p
28.668,7167,p
28.716,7179,)
28.776,7194,(
28.808,7202,N
28.824,7206,N
28.868,7217,)
29.016,7254,(
29.052,7263,t
29.080,7270,t
29.156,7289,t
29.172,7293,)
29.532,7383,(
29.572,7393,p
29.580,7395,p
29.624,7406,)
29.684,7421,(
29.720,7430,N
29.732,7433,N
29.780,7445,)
29.932,7483,(
29.964,7491,t
29.992,7498,t
30.060,7515,t
30.084,7521,)
