Time,Sample #,Type
0.392,98,(
0.428,107,N
0.432,108,N
0.476,119,)
0.576,144,(
0.672,168,t
0.676,169,t
0.736,184,)
1.132,283,(
1.172,293,N
1.176,294,N
1.200,300,)
1.320,330,(
1.416,354,t
1.424,356,t
1.468,367,)
1.916,479,(
1.952,488,N
1.956,489,N
1.984,496,)
2.096,524,(
2.196,549,t
2.208,552,t
2.264,566,)
2.752,688,(
2.788,697,N
2.792,698,N
2.816,704,)
2.932,733,(
3.024,756,t
3.032,758,t
3.096,774,)
3.576,894,(
3.612,903,N
3.616,904,N
3.656,914,)
3.756,939,(
3.852,963,t
3.864,966,t
3.916,979,)
4.456,1114,(
4.492,1123,N
4.496,1124,N
4.520,1130,)
4.640,1160,(
4.736,1184,t
4.744,1186,t
4.804,1201,)
5.364,1341,(
5.400,1350,N
5.404,1351,N
5.432,1358,)
5.556,1389,(
5.644,1411,t
5.656,1414,t
5.728,1432,)
6.292,1573,(
6.324,1581,N
6.328,1582,N
6.356,1589,)
6.480,1620,(
6.564,1641,t
6.576,1644,t
6.648,1662,)
7.176,1794,(
7.212,1803,N
7.216,1804,N
7.244,1811,)
7.368,1842,(
7.452,1863,t
7.456,1864,t
7.524,1881,)
8.040,2010,(
8.076,2019,N
8.080,2020,N
8.104,2026,)
8.228,2057,(
8.316,2079,t
8.324,2081,t
8.380,2095,)
8.920,2230,(
8.956,2239,N
8.960,2240,N
8.988,2247,)
9.112,2278,(
9.200,2300,t
9.212,2303,t
9.268,2317,)
9.812,2453,(
9.848,2462,N
9.852,2463,N
9.876,2469,)
10.000,2500,(
10.088,2522,t
10.100,2525,t
10.156,2539,)
10.692,2673,(
10.728,2682,N
10.732,2683,N
10.756,2689,)
10.888,2722,(
10.968,2742,t
10.972,2743,t
11.036,2759,)
11.520,2880,(
11.560,2890,N
11.564,2891,N
11.588,2897,)
11.716,2929,(
11.796,2949,t
11.804,2951,t
11.860,2965,)
12.380,3095,(
12.416,3104,N
12.420,3105,N
12.448,3112,)
12.576,3144,(
12.660,3165,t
12.668,3167,t
12.724,3181,)
13.288,3322,(
13.324,3331,N
13.328,3332,N
13.352,3338,)
13.480,3370,(
13.568,3392,t
13.576,3394,t
13.636,3409,)
14.204,3551,(
14.240,3560,N
14.244,3561,N
14.272,3568,)
14.396,3599,(
14.480,3620,t
14.488,3622,t
14.552,3638,)
15.076,3769,(
15.112,3778,N
15.116,3779,N
15.144,3786,)
15.260,3815,(
15.352,3838,t
15.356,3839,t
15.420,3855,)
15.940,3985,(
15.976,3994,N
15.980,3995,N
16.004,4001,)
16.132,4033,(
16.216,4054,t
16.224,4056,t
16.296,4074,)
16.836,4209,(
16.872,4218,N
16.876,4219,N
16.904,4226,)
17.036,4259,(
17.116,4279,t
17.124,4281,t
17.184,4296,)
17.748,4437,(
17.784,4446,N
17.792,4448,N
17.816,4454,)
17.944,4486,(
18.032,4508,t
18.036,4509,t
18.112,4528,)
18.672,4668,(
18.708,4677,N
18.712,4678,N
18.740,4685,)
18.864,4716,(
18.952,4738,t
18.956,4739,t
19.036,4759,)
19.544,4886,(
19.580,4895,N
19.584,4896,N
19.612,4903,)
19.732,4933,(
19.824,4956,t
19.832,4958,t
19.892,4973,)
20.404,5101,(
20.440,5110,N
20.444,5111,N
20.468,5117,)
20.596,5149,(
20.684,5171,t
20.692,5173,t
20.752,5188,)
21.240,5310,(
21.276,5319,N
21.280,5320,N
21.308,5327,)
21.432,5358,(
21.528,5382,t
21.532,5383,t
21.592,5398,)
22.076,5519,(
22.112,5528,N
22.116,5529,N
22.144,5536,)
22.264,5566,(
22.356,5589,t
22.364,5591,t
22.432,5608,)
22.888,5722,(
22.924,5731,N
22.928,5732,N
22.956,5739,)
23.084,5771,(
23.168,5792,t
23.176,5794,t
23.236,5809,)
23.680,5920,(
23.720,5930,N
23.724,5931,N
23.748,5937,)
23.872,5968,(
23.964,5991,t
23.972,5993,t
24.024,6006,)
24.504,6126,(
24.540,6135,N
24.544,6136,N
24.572,6143,)
24.704,6176,(
24.788,6197,t
24.800,6200,t
24.852,6213,)
25.356,6339,(
25.392,6348,N
25.396,6349,N
25.420,6355,)
25.544,6386,(
25.640,6410,t
25.644,6411,t
25.712,6428,)
26.212,6553,(
26.248,6562,N
26.252,6563,N
26.296,6574,)
26.408,6602,(
26.492,6623,t
26.496,6624,t
26.560,6640,)
27.032,6758,(
27.072,6768,N
27.076,6769,N
27.100,6775,)
27.224,6806,(
27.316,6829,t
27.324,6831,t
27.380,6845,)
27.860,6965,(
27.900,6975,N
27.900,6975,N
27.928,6982,)
28.056,7014,(
28.148,7037,t
28.156,7039,t
28.208,7052,)
28.688,7172,(
28.724,7181,N
28.728,7182,N
28.756,7189,)
28.888,7222,(
28.972,7243,t
28.976,7244,t
29.036,7259,)
29.176,7294,(
29.256,7314,N
29.256,7314,N
29.300,7325,)
29.388,7347,(
29.464,7366,t
29.476,7369,t
29.576,7394,)
30.296,7574,(
30.332,7583,N
30.336,7584,N
30.364,7591,)
30.484,7621,(
30.596,7649,t
30.600,7650,t
30.660,7665,)
30.832,7708,(
30.916,7729,N
30.916,7729,N
30.948,7737,)
31.040,7760,(
31.128,7782,t
31.136,7784,t
31.224,7806,)
31.832,7958,(
31.868,7967,N
31.872,7968,N
31.900,7975,)
32.020,8005,(
32.124,8031,t
32.132,8033,t
32.208,8052,)
32.556,8139,(
32.592,8148,N
32.596,8149,N
32.624,8156,)
32.736,8184,(
32.832,8208,t
32.840,8210,t
32.900,8225,)
33.268,8317,(
33.308,8327,N
33.308,8327,N
33.336,8334,)
33.464,8366,(
33.548,8387,t
33.556,8389,t
33.620,8405,)
33.984,8496,(
34.024,8506,N
34.028,8507,N
34.052,8513,)
34.172,8543,(
34.268,8567,t
34.272,8568,t
34.328,8582,)
34.720,8680,(
34.756,8689,N
34.764,8691,N
34.788,8697,)
34.912,8728,(
35.000,8750,t
35.008,8752,t
35.060,8765,)
35.500,8875,(
35.536,8884,N
35.540,8885,N
35.564,8891,)
35.688,8922,(
35.776,8944,t
35.780,8945,t
35.844,8961,)
36.316,9079,(
36.356,9089,N
36.356,9089,N
36.384,9096,)
36.516,9129,(
36.596,9149,t
36.600,9150,t
36.668,9167,)
37.188,9297,(
37.224,9306,N
37.228,9307,N
37.252,9313,)
37.388,9347,(
37.464,9366,t
37.476,9369,t
37.532,9383,)
38.132,9533,(
38.172,9543,N
38.176,9544,N
38.200,9550,)
38.324,9581,(
38.416,9604,t
38.424,9606,t
38.488,9622,)
39.088,9772,(
39.124,9781,N
39.128,9782,N
39.156,9789,)
39.288,9822,(
39.368,9842,t
39.372,9843,t
39.440,9860,)
40.012,10003,(
40.048,10012,N
40.052,10013,N
40.080,10020,)
40.204,10051,(
40.292,10073,t
40.296,10074,t
40.372,10093,)
40.944,10236,(
40.980,10245,N
40.984,10246,N
41.012,10253,)
41.144,10286,(
41.228,10307,t
41.236,10309,t
41.312,10328,)
41.368,10342,(
41.448,10362,N
41.452,10363,N
41.496,10374,)
41.588,10397,(
41.652,10413,t
41.660,10415,t
41.740,10435,)
42.656,10664,(
42.692,10673,N
42.696,10674,N
42.724,10681,)
42.820,10705,(
42.952,10738,t
42.968,10742,t
43.040,10760,)
43.428,10857,(
43.464,10866,N
43.468,10867,N
43.492,10873,)
43.600,10900,(
43.704,10926,t
43.712,10928,t
43.768,10942,)
44.180,11045,(
44.216,11054,N
44.220,11055,N
44.248,11062,)
44.372,11093,(
44.464,11116,t
44.472,11118,t
44.524,11131,)
44.932,11233,(
44.968,11242,N
44.972,11243,N
44.996,11249,)
45.116,11279,(
45.212,11303,t
45.216,11304,t
45.280,11320,)
45.696,11424,(
45.732,11433,N
45.736,11434,N
45.764,11441,)
46.068,11517,(
46.132,11533,N
46.132,11533,N
46.212,11553,)
46.244,11561,(
46.340,11585,t
46.356,11589,t
46.440,11610,)
47.268,11817,(
47.304,11826,N
47.308,11827,N
47.332,11833,)
47.768,11942,(
47.836,11959,N
47.840,11960,N
47.864,11966,)
47.976,11994,(
48.052,12013,t
48.064,12016,t
48.156,12039,)
48.808,12202,(
48.848,12212,N
48.848,12212,N
48.876,12219,)
48.976,12244,(
49.104,12276,t
49.108,12277,t
49.184,12296,)
49.532,12383,(
49.568,12392,N
49.572,12393,N
49.648,12412,)
49.704,12426,(
49.804,12451,t
49.808,12452,t
49.868,12467,)
49.952,12488,(
50.032,12508,N
50.036,12509,N
50.080,12520,)
50.152,12538,(
50.236,12559,t
50.240,12560,t
50.320,12580,)
51.108,12777,(
51.144,12786,N
51.148,12787,N
51.172,12793,)
51.264,12816,(
51.408,12852,t
51.408,12852,t
51.492,12873,)
51.632,12908,(
51.712,12928,N
51.712,12928,N
51.744,12936,)
51.840,12960,(
51.924,12981,t
51.928,12982,t
52.020,13005,)
52.676,13169,(
52.712,13178,N
52.716,13179,N
52.740,13185,)
52.844,13211,(
52.968,13242,t
52.968,13242,t
53.056,13264,)
53.396,13349,(
53.432,13358,N
53.436,13359,N
53.464,13366,)
53.572,13393,(
53.672,13418,t
53.680,13420,t
53.744,13436,)
53.844,13461,(
53.896,13474,N
53.904,13476,N
53.944,13486,)
54.084,13521,(
54.164,13541,t
54.172,13543,t
54.220,13555,)
54.888,13722,(
54.924,13731,N
54.928,13732,N
54.952,13738,)
55.076,13769,(
55.184,13796,t
55.188,13797,t
55.272,13818,)
55.628,13907,(
55.664,13916,N
55.668,13917,N
55.692,13923,)
55.808,13952,(
55.904,13976,t
55.908,13977,t
55.968,13992,)
56.380,14095,(
56.416,14104,N
56.420,14105,N
56.448,14112,)
56.568,14142,(
56.660,14165,t
56.668,14167,t
56.732,14183,)
57.168,14292,(
57.204,14301,N
57.208,14302,N
57.236,14309,)
57.356,14339,(
57.444,14361,t
57.456,14364,t
57.512,14378,)
57.604,14401,(
57.684,14421,N
57.684,14421,N
57.732,14433,)
57.820,14455,(
57.884,14471,t
57.888,14472,t
57.972,14493,)
58.824,14706,(
58.860,14715,N
58.864,14716,N
58.936,14734,)
59.264,14816,(
59.336,14834,N
59.340,14835,N
59.420,14855,)
59.464,14866,(
59.540,14885,t
59.556,14889,t
59.652,14913,)
60.440,15110,(
60.480,15120,N
60.480,15120,N
60.508,15127,)
60.636,15159,(
60.748,15187,t
60.764,15191,t
60.820,15205,)
61.220,15305,(
61.256,15314,N
61.260,15315,N
61.284,15321,)
61.376,15344,(
61.492,15373,t
61.504,15376,t
61.556,15389,)
62.016,15504,(
62.052,15513,N
62.056,15514,N
62.084,15521,)
62.200,15550,(
62.296,15574,t
62.304,15576,t
62.364,15591,)
62.820,15705,(
62.856,15714,N
62.860,15715,N
62.884,15721,)
63.000,15750,(
63.100,15775,t
63.104,15776,t
63.164,15791,)
63.664,15916,(
63.700,15925,N
63.704,15926,N
63.732,15933,)
63.856,15964,(
63.948,15987,t
63.956,15989,t
64.004,16001,)
64.552,16138,(
64.588,16147,N
64.592,16148,N
64.616,16154,)
64.740,16185,(
64.832,16208,t
64.844,16211,t
64.896,16224,)
65.464,16366,(
65.500,16375,N
65.504,16376,N
65.528,16382,)
65.652,16413,(
65.744,16436,t
65.752,16438,t
65.824,16456,)
66.376,16594,(
66.412,16603,N
66.416,16604,N
66.444,16611,)
66.560,16640,(
66.656,16664,t
66.664,16666,t
66.744,16686,)
67.284,16821,(
67.320,16830,N
67.324,16831,N
67.352,16838,)
67.496,16874,(
67.572,16893,t
67.580,16895,t
67.648,16912,)
68.212,17053,(
68.248,17062,N
68.252,17063,N
68.280,17070,)
68.408,17102,(
68.496,17124,t
68.508,17127,t
68.576,17144,)
69.136,17284,(
69.172,17293,N
69.176,17294,N
69.200,17300,)
69.320,17330,(
69.420,17355,t
69.424,17356,t
69.496,17374,)
70.020,17505,(
70.056,17514,N
70.060,17515,N
70.084,17521,)
70.216,17554,(
70.304,17576,t
70.308,17577,t
70.376,17594,)
70.884,17721,(
70.924,17731,N
70.924,17731,N
70.952,17738,)
71.084,17771,(
71.172,17793,t
71.180,17795,t
71.240,17810,)
71.764,17941,(
71.804,17951,N
71.808,17952,N
71.832,17958,)
71.964,17991,(
72.052,18013,t
72.060,18015,t
72.132,18033,)
72.644,18161,(
72.680,18170,N
72.684,18171,N
72.708,18177,)
72.840,18210,(
72.928,18232,t
72.932,18233,t
73.000,18250,)
73.492,18373,(
73.532,18383,N
73.532,18383,N
73.560,18390,)
73.680,18420,(
73.776,18444,t
73.776,18444,t
73.840,18460,)
74.336,18584,(
74.372,18593,N
74.376,18594,N
74.400,18600,)
74.524,18631,(
74.616,18654,t
74.624,18656,t
74.684,18671,)
75.192,18798,(
75.228,18807,N
75.232,18808,N
75.260,18815,)
75.388,18847,(
75.476,18869,t
75.488,18872,t
75.552,18888,)
76.096,19024,(
76.132,19033,N
76.136,19034,N
76.160,19040,)
76.288,19072,(
76.376,19094,t
76.384,19096,t
76.452,19113,)
76.972,19243,(
77.012,19253,N
77.012,19253,N
77.040,19260,)
77.172,19293,(
77.256,19314,t
77.260,19315,t
77.336,19334,)
77.816,19454,(
77.852,19463,N
77.856,19464,N
77.880,19470,)
78.012,19503,(
78.096,19524,t
78.104,19526,t
78.172,19543,)
78.672,19668,(
78.712,19678,N
78.712,19678,N
78.740,19685,)
78.868,19717,(
78.956,19739,t
78.968,19742,t
79.032,19758,)
79.568,19892,(
79.604,19901,N
79.608,19902,N
79.636,19909,)
79.764,19941,(
79.852,19963,t
79.860,19965,t
79.936,19984,)
80.456,20114,(
80.492,20123,N
80.496,20124,N
80.524,20131,)
80.648,20162,(
80.736,20184,t
80.740,20185,t
80.816,20204,)
81.312,20328,(
81.348,20337,N
81.352,20338,N
81.380,20345,)
81.512,20378,(
81.592,20398,t
81.600,20400,t
81.660,20415,)
82.184,20546,(
82.220,20555,N
82.224,20556,N
82.252,20563,)
82.604,20651,(
82.684,20671,N
82.684,20671,N
82.732,20683,)
82.824,20706,(
82.888,20722,t
82.896,20724,t
82.976,20744,)
83.864,20966,(
83.900,20975,N
83.904,20976,N
83.932,20983,)
84.048,21012,(
84.160,21040,t
84.168,21042,t
84.244,21061,)
84.644,21161,(
84.680,21170,N
84.684,21171,N
84.712,21178,)
84.820,21205,(
84.916,21229,t
84.928,21232,t
84.988,21247,)
85.432,21358,(
85.468,21367,N
85.476,21369,N
85.500,21375,)
85.624,21406,(
85.716,21429,t
85.724,21431,t
85.780,21445,)
86.268,21567,(
86.304,21576,N
86.308,21577,N
86.336,21584,)
86.468,21617,(
86.548,21637,t
86.560,21640,t
86.616,21654,)
87.124,21781,(
87.160,21790,N
87.168,21792,N
87.192,21798,)
87.316,21829,(
87.408,21852,t
87.416,21854,t
87.476,21869,)
87.976,21994,(
88.016,22004,N
88.020,22005,N
88.044,22011,)
88.172,22043,(
88.260,22065,t
88.268,22067,t
88.332,22083,)
88.868,22217,(
88.904,22226,N
88.908,22227,N
88.936,22234,)
89.060,22265,(
89.156,22289,t
89.164,22291,t
89.232,22308,)
89.816,22454,(
89.852,22463,N
89.860,22465,N
89.884,22471,)
90.024,22506,(
90.108,22527,t
90.116,22529,t
90.184,22546,)
90.776,22694,(
90.816,22704,N
90.820,22705,N
90.844,22711,)
90.988,22747,(
91.068,22767,t
91.076,22769,t
91.152,22788,)
91.588,22897,(
91.684,22921,N
91.684,22921,N
91.764,22941,)
91.820,22955,(
91.908,22977,t
91.920,22980,t
92.016,23004,)
92.672,23168,(
92.708,23177,N
92.712,23178,N
92.740,23185,)
92.868,23217,(
92.972,23243,t
92.976,23244,t
93.040,23260,)
93.632,23408,(
93.672,23418,N
93.676,23419,N
93.704,23426,)
93.820,23455,(
93.924,23481,t
93.936,23484,t
94.004,23501,)
94.568,23642,(
94.604,23651,N
94.608,23652,N
94.632,23658,)
94.752,23688,(
94.856,23714,t
94.864,23716,t
94.940,23735,)
95.452,23863,(
95.492,23873,N
95.492,23873,N
95.520,23880,)
95.648,23912,(
95.740,23935,t
95.744,23936,t
95.812,23953,)
96.324,24081,(
96.360,24090,N
96.364,24091,N
