Time,Sample #,Type
0.780,195,(
0.804,201,p
0.820,205,p
0.848,212,)
0.896,224,(
0.944,236,N
0.964,241,N
0.984,246,)
1.160,290,(
1.212,303,t
1.252,313,t
1.292,323,)
1.560,390,(
1.584,396,p
1.600,400,p
1.628,407,)
1.672,418,(
1.724,431,N
1.748,437,N
1.764,441,)
1.924,481,(
1.924,481,t
1.996,499,t
2.028,507,t
2.060,515,)
2.324,581,(
2.352,588,p
2.368,592,p
2.392,598,)
2.464,616,(
2.496,624,N
2.516,629,N
2.536,634,)
2.708,677,(
2.764,691,t
2.808,702,t
2.836,709,)
3.084,771,(
3.124,781,p
3.144,786,p
3.164,791,)
3.224,806,(
3.272,818,N
3.292,823,N
3.312,828,)
3.484,871,(
3.540,885,t
3.580,895,t
3.640,910,)
3.868,967,(
3.900,975,p
3.916,979,p
3.940,985,)
3.996,999,(
4.044,1011,N
4.068,1017,N
4.084,1021,)
4.260,1065,(
4.316,1079,t
4.356,1089,t
4.408,1102,)
4.656,1164,(
4.688,1172,p
4.704,1176,p
4.728,1182,)
4.788,1197,(
4.836,1209,N
4.856,1214,N
4.876,1219,)
5.052,1263,(
5.104,1276,t
5.168,1292,t
5.200,1300,)
5.444,1361,(
5.480,1370,p
5.492,1373,p
5.520,1380,)
5.572,1393,(
5.624,1406,N
5.648,1412,N
5.664,1416,)
5.836,1459,(
5.896,1474,t
5.944,1486,t
5.996,1499,)
6.240,1560,(
6.268,1567,p
6.288,1572,p
6.312,1578,)
6.364,1591,(
6.412,1603,N
6.432,1608,N
6.452,1613,)
6.616,1654,(
6.680,1670,t
6.712,1678,t
6.752,1688,)
7.032,1758,(
7.072,1768,p
7.088,1772,p
7.112,1778,)
7.188,1797,(
7.216,1804,N
7.236,1809,N
7.256,1814,)
7.444,1861,(
7.488,1872,t
7.540,1885,t
7.556,1889,)
7.856,1964,(
7.880,1970,p
7.892,1973,p
7.920,1980,)
7.964,1991,(
8.016,2004,N
8.040,2010,N
8.056,2014,)
8.244,2061,(
8.292,2073,t
8.336,2084,t
8.368,2092,)
8.644,2161,(
8.680,2170,p
8.700,2175,p
8.720,2180,)
8.784,2196,(
8.816,2204,N
8.836,2209,N
8.852,2213,)
9.024,2256,(
9.088,2272,t
9.132,2283,t
9.172,2293,)
9.464,2366,(
9.480,2370,p
9.500,2375,p
9.524,2381,)
9.568,2392,(
9.620,2405,N
9.640,2410,N
9.656,2414,)
9.848,2462,(
9.900,2475,t
9.940,2485,t
9.976,2494,)
10.280,2570,(
10.300,2575,p
10.316,2579,p
10.340,2585,)
10.380,2595,(
10.436,2609,N
10.460,2615,N
10.476,2619,)
10.668,2667,(
10.712,2678,t
10.748,2687,t
10.788,2697,)
11.088,2772,(
11.108,2777,p
11.124,2781,p
11.144,2786,)
11.196,2799,(
11.248,2812,N
11.272,2818,N
11.288,2822,)
11.460,2865,(
11.520,2880,t
11.564,2891,t
11.600,2900,)
11.896,2974,(
11.916,2979,p
11.936,2984,p
11.956,2989,)
12.032,3008,(
12.064,3016,N
12.084,3021,N
12.100,3025,)
12.264,3066,(
12.332,3083,t
12.356,3089,t
12.420,3105,)
12.712,3178,(
12.744,3186,p
12.764,3191,p
12.788,3197,)
12.844,3211,(
12.888,3222,N
12.912,3228,N
12.928,3232,)
13.096,3274,(
13.100,3275,t
13.168,3292,t
13.204,3301,t
13.236,3309,)
13.532,3383,(
13.556,3389,p
13.576,3394,p
13.600,3400,)
13.656,3414,(
13.696,3424,N
13.720,3430,N
13.736,3434,)
13.888,3472,(
13.908,3477,t
13.984,3496,t
14.032,3508,t
14.056,3514,)
14.348,3587,(
14.360,3590,p
14.376,3594,p
14.404,3601,)
14.456,3614,(
14.496,3624,N
14.520,3630,N
14.536,3634,)
14.700,3675,(
14.700,3675,t
14.772,3693,t
14.844,3711,)
15.132,3783,(
15.160,3790,p
15.180,3795,p
15.200,3800,)
15.264,3816,(
15.292,3823,N
15.316,3829,N
15.332,3833,)
15.508,3877,(
15.572,3893,t
15.604,3901,t
15.660,3915,)
15.936,3984,(
15.960,3990,p
15.984,3996,p
15.988,3997,)
16.068,4017,(
16.100,4025,N
16.120,4030,N
16.136,4034,)
16.312,4078,(
16.316,4079,t
16.380,4095,t
16.412,4103,t
16.444,4111,)
16.736,4184,(
16.768,4192,p
16.784,4196,p
16.808,4202,)
16.852,4213,(
16.904,4226,N
16.924,4231,N
16.944,4236,)
17.144,4286,(
17.184,4296,t
17.216,4304,t
17.264,4316,)
17.544,4386,(
17.572,4393,p
17.592,4398,p
17.608,4402,)
17.660,4415,(
17.712,4428,N
17.736,4434,N
17.752,4438,)
17.920,4480,(
17.984,4496,t
18.024,4506,t
18.060,4515,)
18.356,4589,(
18.380,4595,p
18.396,4599,p
18.420,4605,)
18.472,4618,(
18.524,4631,N
18.544,4636,N
18.560,4640,)
18.748,4687,(
18.792,4698,t
18.852,4713,t
18.888,4722,)
19.164,4791,(
19.180,4795,p
19.200,4800,p
19.224,4806,)
19.280,4820,(
19.328,4832,N
19.348,4837,N
19.368,4842,)
19.572,4893,(
19.592,4898,t
19.664,4916,t
19.668,4917,)
19.936,4984,(
19.972,4993,p
19.996,4999,p
20.020,5005,)
20.080,5020,(
20.124,5031,N
20.144,5036,N
20.164,5041,)
20.320,5080,(
20.336,5084,t
20.396,5099,t
20.448,5112,t
20.516,5129,)
20.732,5183,(
20.756,5189,p
20.780,5195,p
20.800,5200,)
20.864,5216,(
20.900,5225,N
20.924,5231,N
20.940,5235,)
21.104,5276,(
21.168,5292,t
21.200,5300,t
21.244,5311,)
21.492,5373,(
21.532,5383,p
21.548,5387,p
21.572,5393,)
