Time,Sample #,Type
0.396,99,(
0.432,108,p
0.440,110,)
0.528,132,(
0.652,163,N
0.652,163,N
0.748,187,)
0.800,200,(
0.876,219,t
0.880,220,t
0.984,246,t
0.988,247,t
1.028,257,)
1.204,301,(
1.308,327,p
1.344,336,)
1.384,346,(
1.484,371,N
1.484,371,N
1.588,397,)
1.636,409,(
1.720,430,t
1.720,430,t
1.808,452,)
2.072,518,(
2.108,527,p
2.112,528,p
2.120,530,)
2.240,560,(
2.340,585,N
2.340,585,N
2.424,606,)
2.452,613,(
2.564,641,t
2.568,642,t
2.648,662,)
2.900,725,(
2.956,739,p
3.028,757,)
3.068,767,(
3.152,788,N
3.152,788,N
3.220,805,)
3.256,814,(
3.364,841,t
3.368,842,t
3.476,869,t
3.476,869,t
3.524,881,)
3.684,921,(
3.776,944,p
3.776,944,p
3.860,965,)
3.888,972,(
3.936,984,N
3.936,984,N
4.008,1002,)
4.016,1004,(
4.160,1040,t
4.160,1040,t
4.276,1069,t
4.280,1070,t
4.340,1085,)
4.680,1170,(
4.780,1195,N
4.780,1195,N
4.876,1219,)
4.944,1236,(
5.012,1253,t
5.016,1254,t
5.100,1275,)
5.376,1344,(
5.436,1359,p
5.436,1359,p
5.524,1381,)
5.548,1387,(
5.648,1412,N
5.648,1412,N
5.732,1433,)
5.756,1439,(
5.880,1470,t
5.880,1470,t
5.964,1491,)
6.212,1553,(
6.276,1569,p
6.344,1586,)
6.416,1604,(
6.472,1618,N
6.472,1618,N
6.540,1635,)
6.548,1637,(
6.684,1671,t
6.684,1671,t
6.788,1697,t
6.796,1699,t
6.844,1711,)
7.016,1754,(
7.060,1765,p
7.068,1767,)
7.184,1796,(
7.276,1819,N
7.276,1819,N
7.356,1839,)
7.368,1842,(
7.500,1875,t
7.500,1875,t
7.612,1903,t
7.616,1904,t
7.656,1914,)
7.828,1957,(
7.920,1980,p
7.960,1990,)
8.044,2011,(
8.100,2025,N
8.100,2025,N
8.176,2044,)
8.236,2059,(
8.324,2081,t
8.332,2083,t
8.420,2105,)
8.676,2169,(
8.712,2178,p
8.728,2182,)
8.848,2212,(
8.944,2236,N
8.948,2237,N
9.040,2260,)
9.052,2263,(
9.172,2293,t
9.172,2293,t
9.256,2314,)
9.504,2376,(
9.548,2387,p
9.556,2389,)
9.676,2419,(
9.764,2441,N
9.768,2442,N
9.856,2464,)
9.888,2472,(
9.988,2497,t
9.992,2498,t
10.088,2522,t
10.092,2523,t
10.140,2535,)
10.524,2631,(
10.580,2645,N
10.580,2645,N
10.656,2664,)
10.696,2674,(
10.812,2703,t
10.812,2703,t
10.912,2728,)
11.172,2793,(
11.212,2803,p
11.220,2805,)
11.348,2837,(
11.444,2861,N
11.444,2861,N
11.548,2887,)
11.608,2902,(
11.676,2919,t
11.676,2919,t
11.760,2940,)
12.020,3005,(
12.052,3013,p
12.068,3017,)
12.228,3057,(
12.276,3069,N
12.280,3070,N
12.348,3087,)
12.388,3097,(
12.492,3123,t
12.496,3124,t
12.596,3149,t
12.600,3150,t
12.640,3160,)
12.824,3206,(
12.888,3222,p
12.924,3231,p
12.960,3240,)
13.024,3256,(
13.080,3270,N
13.080,3270,N
13.148,3287,)
13.188,3297,(
13.296,3324,t
13.296,3324,t
13.408,3352,t
13.412,3353,t
13.472,3368,)
13.628,3407,(
13.732,3433,p
13.736,3434,p
13.776,3444,)
13.812,3453,(
13.904,3476,N
13.908,3477,N
14.004,3501,)
14.028,3507,(
14.144,3536,t
14.144,3536,t
14.232,3558,)
14.488,3622,(
14.580,3645,p
14.632,3658,)
14.708,3677,(
14.768,3692,N
14.768,3692,N
14.844,3711,)
14.908,3727,(
15.000,3750,t
15.000,3750,t
15.092,3773,)
15.360,3840,(
15.416,3854,p
15.420,3855,p
15.468,3867,)
15.536,3884,(
15.620,3905,N
15.624,3906,N
15.692,3923,)
15.760,3940,(
15.840,3960,t
15.840,3960,t
15.924,3981,)
16.168,4042,(
16.252,4063,p
16.308,4077,)
16.336,4084,(
16.428,4107,N
16.428,4107,N
16.508,4127,)
16.532,4133,(
16.648,4162,t
16.648,4162,t
16.756,4189,t
16.760,4190,t
16.820,4205,)
16.980,4245,(
17.076,4269,p
17.084,4271,p
17.112,4278,)
17.152,4288,(
17.244,4311,N
