Time,Sample #,Type
0.536,134,(
0.560,140,p
0.576,144,p
0.608,152,)
0.680,170,(
0.712,178,N
0.716,179,N
0.756,189,)
0.900,225,(
1.012,253,t
1.016,254,t
1.120,280,)
1.708,427,(
1.732,433,p
1.748,437,p
1.784,446,)
1.836,459,(
1.880,470,N
1.888,472,N
1.924,481,)
2.080,520,(
2.184,546,t
2.188,547,t
2.284,571,)
2.872,718,(
2.896,724,p
2.912,728,p
2.936,734,)
3.008,752,(
3.052,763,N
3.072,768,N
3.096,774,)
3.240,810,(
3.340,835,t
3.344,836,t
3.436,859,)
4.044,1011,(
4.068,1017,p
4.084,1021,p
4.124,1031,)
4.172,1043,(
4.220,1055,N
4.228,1057,N
4.264,1066,)
4.416,1104,(
4.516,1129,t
4.520,1130,t
4.628,1157,)
5.252,1313,(
5.272,1318,p
5.288,1322,p
5.324,1331,)
5.392,1348,(
5.420,1355,N
5.428,1357,N
5.472,1368,)
5.616,1404,(
5.720,1430,t
5.720,1430,t
5.824,1456,)
6.396,1599,(
6.416,1604,p
6.432,1608,p
6.468,1617,)
6.540,1635,(
6.572,1643,N
6.580,1645,N
6.620,1655,)
6.776,1694,(
6.876,1719,t
6.876,1719,t
6.968,1742,)
7.572,1893,(
7.596,1899,p
7.616,1904,p
7.652,1913,)
7.704,1926,(
7.752,1938,N
7.760,1940,N
7.796,1949,)
7.952,1988,(
8.056,2014,t
8.056,2014,t
8.160,2040,)
8.728,2182,(
8.748,2187,p
8.764,2191,p
8.788,2197,)
8.872,2218,(
8.912,2228,N
8.932,2233,N
8.952,2238,)
9.108,2277,(
9.208,2302,t
9.208,2302,t
9.304,2326,)
9.912,2478,(
9.928,2482,p
9.948,2487,p
9.988,2497,)
10.056,2514,(
10.088,2522,N
10.092,2523,N
10.132,2533,)
10.300,2575,(
10.392,2598,t
10.396,2599,t
10.496,2624,)
11.104,2776,(
11.124,2781,p
11.140,2785,p
11.172,2793,)
11.240,2810,(
11.276,2819,N
11.284,2821,N
11.324,2831,)
11.472,2868,(
11.572,2893,t
11.572,2893,t
11.680,2920,)
12.296,3074,(
12.312,3078,p
12.328,3082,p
12.368,3092,)
12.432,3108,(
12.460,3115,N
12.468,3117,N
12.508,3127,)
12.668,3167,(
12.764,3191,t
12.764,3191,t
12.864,3216,)
13.460,3365,(
13.476,3369,p
13.492,3373,p
13.528,3382,)
13.576,3394,(
13.632,3408,N
13.656,3414,N
13.680,3420,)
13.832,3458,(
13.928,3482,t
13.928,3482,t
14.032,3508,)
14.652,3663,(
14.672,3668,p
14.692,3673,p
14.724,3681,)
14.776,3694,(
14.824,3706,N
14.828,3707,N
14.864,3716,)
15.020,3755,(
15.124,3781,t
15.124,3781,t
15.228,3807,)
15.868,3967,(
15.892,3973,p
15.908,3977,p
15.944,3986,)
16.008,4002,(
16.044,4011,N
16.048,4012,N
16.092,4023,)
16.240,4060,(
16.344,4086,t
16.344,4086,t
16.444,4111,)
17.020,4255,(
17.036,4259,p
17.056,4264,p
17.096,4274,)
17.144,4286,(
17.188,4297,N
17.196,4299,N
17.232,4308,)
17.392,4348,(
17.484,4371,t
17.484,4371,t
17.576,4394,)
18.208,4552,(
18.228,4557,p
18.244,4561,p
18.276,4569,)
18.344,4586,(
18.380,4595,N
18.388,4597,N
18.428,4607,)
18.580,4645,(
18.684,4671,t
18.688,4672,t
18.780,4695,)
19.364,4841,(
19.384,4846,p
19.400,4850,p
19.436,4859,)
19.500,4875,(
19.536,4884,N
19.556,4889,N
19.580,4895,)
19.736,4934,(
19.832,4958,t
19.832,4958,t
19.940,4985,)
20.536,5134,(
20.556,5139,p
20.576,5144,p
20.616,5154,)
20.680,5170,(
20.712,5178,N
20.720,5180,N
20.756,5189,)
20.912,5228,(
21.028,5257,t
21.028,5257,t
21.132,5283,)
21.712,5428,(
21.732,5433,p
21.748,5437,p
21.776,5444,)
21.816,5454,(
21.888,5472,N
21.908,5477,N
21.928,5482,)
22.088,5522,(
22.176,5544,t
22.180,5545,t
22.276,5569,)
22.852,5713,(
22.872,5718,p
22.892,5723,p
22.924,5731,)
22.996,5749,(
23.028,5757,N
23.036,5759,N
23.072,5768,)
23.236,5809,(
23.332,5833,t
23.336,5834,t
23.436,5859,)
24.044,6011,(
24.068,6017,p
24.088,6022,p
24.116,6029,)
24.184,6046,(
24.216,6054,N
24.224,6056,N
24.260,6065,)
24.416,6104,(
24.516,6129,t
24.516,6129,t
24.612,6153,)
25.184,6296,(
25.204,6301,p
25.224,6306,p
25.248,6312,)
25.320,6330,(
25.356,6339,N
25.360,6340,N
25.400,6350,)
25.544,6386,(
25.648,6412,t
25.652,6413,t
25.760,6440,)
26.364,6591,(
26.384,6596,p
26.400,6600,p
26.440,6610,)
26.500,6625,(
26.532,6633,N
26.540,6635,N
26.576,6644,)
26.732,6683,(
26.828,6707,t
26.828,6707,t
26.924,6731,)
27.508,6877,(
27.528,6882,p
27.548,6887,p
27.576,6894,)
27.644,6911,(
27.684,6921,N
27.704,6926,N
27.728,6932,)
27.876,6969,(
27.980,6995,t
27.984,6996,t
28.084,7021,)
28.680,7170,(
28.700,7175,p
28.720,7180,p
28.756,7189,)
28.824,7206,(
28.856,7214,N
28.864,7216,N
28.900,7225,)
29.052,7263,(
29.164,7291,t
29.164,7291,t
29.260,7315,)
29.860,7465,(
29.884,7471,p
29.896,7474,p
29.944,7486,)
29.988,7497,(
30.036,7509,N
30.040,7510,N
30.084,7521,)
30.240,7560,(
30.336,7584,t
30.336,7584,t
30.440,7610,)
31.012,7753,(
31.036,7759,p
31.052,7763,p
31.084,7771,)
31.148,7787,(
31.192,7798,N
31.200,7800,N
31.240,7810,)
31.412,7853,(
31.500,7875,t
31.500,7875,t
31.604,7901,)
32.212,8053,(
32.236,8059,p
32.252,8063,p
32.288,8072,)
32.356,8089,(
32.392,8098,N
32.396,8099,N
32.436,8109,)
32.600,8150,(
32.692,8173,t
32.696,8174,t
32.792,8198,)
33.376,8344,(
33.404,8351,p
33.420,8355,p
33.456,8364,)
33.512,8378,(
33.548,8387,N
33.568,8392,N
33.592,8398,)
33.748,8437,(
33.840,8460,t
33.844,8461,t
33.948,8487,)
34.540,8635,(
34.560,8640,p
34.576,8644,p
34.616,8654,)
34.680,8670,(
34.712,8678,N
34.720,8680,N
34.756,8689,)
34.900,8725,(
35.016,8754,t
35.016,8754,t
35.112,8778,)
35.708,8927,(
35.736,8934,p
35.748,8937,p
35.784,8946,)
35.824,8956,(
35.884,8971,N
35.892,8973,N
35.932,8983,)
36.088,9022,(
36.184,9046,t
36.188,9047,t
36.288,9072,)
36.848,9212,(
36.868,9217,p
36.888,9222,p
36.920,9230,)
36.988,9247,(
37.020,9255,N
37.028,9257,N
37.068,9267,)
37.208,9302,(
37.328,9332,t
37.328,9332,t
37.420,9355,)
38.020,9505,(
38.044,9511,p
38.060,9515,p
38.092,9523,)
38.164,9541,(
38.196,9549,N
38.200,9550,N
38.236,9559,)
38.392,9598,(
38.496,9624,t
38.496,9624,t
38.592,9648,)
39.164,9791,(
39.188,9797,p
39.200,9800,p
39.236,9809,)
39.312,9828,(
39.352,9838,N
39.372,9843,N
39.396,9849,)
39.548,9887,(
39.648,9912,t
39.652,9913,t
39.764,9941,)
40.360,10090,(
40.380,10095,p
40.400,10100,p
40.428,10107,)
40.488,10122,(
40.532,10133,N
40.540,10135,N
40.568,10142,)
40.740,10185,(
40.836,10209,t
40.840,10210,t
40.936,10234,)
41.524,10381,(
41.548,10387,p
41.564,10391,p
41.608,10402,)
41.668,10417,(
41.708,10427,N
41.728,10432,N
41.752,10438,)
41.912,10478,(
42.008,10502,t
42.012,10503,t
42.116,10529,)
42.712,10678,(
42.732,10683,p
42.752,10688,p
42.784,10696,)
42.852,10713,(
42.888,10722,N
42.892,10723,N
42.932,10733,)
43.084,10771,(
43.192,10798,t
43.192,10798,t
43.288,10822,)
43.920,10980,(
43.944,10986,p
43.960,10990,p
43.996,10999,)
44.056,11014,(
44.100,11025,N
44.108,11027,N
44.144,11036,)
44.312,11078,(
44.404,11101,t
44.408,11102,t
44.508,11127,)
45.116,11279,(
45.136,11284,p
45.156,11289,p
45.188,11297,)
45.260,11315,(
45.292,11323,N
45.300,11325,N
45.336,11334,)
45.500,11375,(
45.588,11397,t
45.596,11399,t
45.696,11424,)
46.324,11581,(
46.348,11587,p
46.364,11591,p
46.400,11600,)
46.476,11619,(
46.504,11626,N
46.512,11628,N
46.548,11637,)
46.712,11678,(
46.800,11700,t
46.808,11702,t
46.908,11727,)
47.520,11880,(
47.544,11886,p
47.560,11890,p
47.592,11898,)
47.660,11915,(
47.700,11925,N
47.708,11927,N
47.748,11937,)
47.892,11973,(
47.996,11999,t
48.000,12000,t
48.092,12023,)
48.728,12182,(
48.752,12188,p
48.768,12192,p
48.800,12200,)
48.856,12214,(
48.904,12226,N
48.912,12228,N
48.948,12237,)
49.112,12278,(
49.204,12301,t
49.204,12301,t
49.304,12326,)
49.932,12483,(
49.960,12490,p
49.972,12493,p
50.004,12501,)
50.060,12515,(
50.120,12530,N
50.144,12536,N
50.168,12542,)
50.320,12580,(
50.408,12602,t
50.416,12604,t
50.520,12630,)
51.144,12786,(
51.168,12792,p
51.180,12795,p
51.220,12805,)
51.264,12816,(
51.316,12829,N
51.324,12831,N
51.364,12841,)
51.516,12879,(
51.616,12904,t
51.620,12905,t
51.724,12931,)
52.376,13094,(
52.396,13099,p
52.412,13103,p
52.448,13112,)
52.516,13129,(
52.548,13137,N
52.552,13138,N
52.596,13149,)
52.760,13190,(
52.856,13214,t
52.860,13215,t
52.960,13240,)
53.548,13387,(
53.564,13391,p
53.580,13395,p
53.616,13404,)
53.668,13417,(
53.720,13430,N
53.724,13431,N
53.768,13442,)
53.924,13481,(
54.024,13506,t
54.024,13506,t
54.124,13531,)
54.752,13688,(
54.772,13693,p
54.792,13698,p
54.824,13706,)
54.868,13717,(
54.924,13731,N
54.928,13732,N
54.968,13742,)
55.140,13785,(
55.236,13809,t
55.236,13809,t
55.328,13832,)
55.924,13981,(
55.948,13987,p
55.964,13991,p
56.000,14000,)
56.068,14017,(
56.104,14026,N
56.128,14032,N
56.148,14037,)
56.300,14075,(
56.404,14101,t
56.408,14102,t
56.512,14128,)
57.120,14280,(
57.144,14286,p
57.160,14290,p
57.204,14301,)
57.232,14308,(
57.296,14324,N
57.300,14325,N
57.336,14334,)
57.492,14373,(
57.584,14396,t
57.588,14397,t
57.688,14422,)
58.296,14574,(
58.320,14580,p
58.340,14585,p
58.376,14594,)
58.428,14607,(
58.476,14619,N
58.500,14625,N
58.520,14630,)
58.664,14666,(
58.768,14692,t
58.772,14693,t
58.868,14717,)
59.456,14864,(
59.476,14869,p
59.492,14873,p
59.524,14881,)
59.596,14899,(
59.628,14907,N
59.636,14909,N
59.676,14919,)
59.828,14957,(
59.928,14982,t
59.932,14983,t
60.032,15008,)
60.624,15156,(
60.648,15162,p
60.668,15167,p
60.704,15176,)
60.768,15192,(
60.804,15201,N
60.812,15203,N
60.852,15213,)
61.024,15256,(
61.112,15278,t
61.112,15278,t
61.212,15303,)
61.768,15442,(
61.792,15448,p
61.808,15452,p
61.836,15459,)
61.900,15475,(
61.948,15487,N
61.968,15492,N
61.988,15497,)
62.144,15536,(
62.232,15558,t
62.236,15559,t
62.344,15586,)
62.932,15733,(
62.960,15740,p
62.976,15744,p
63.016,15754,)
63.088,15772,(
63.120,15780,N
63.124,15781,N
63.164,15791,)
63.324,15831,(
63.428,15857,t
63.428,15857,t
63.532,15883,)
64.140,16035,(
64.168,16042,p
64.180,16045,p
64.212,16053,)
64.268,16067,(
64.316,16079,N
64.324,16081,N
64.368,16092,)
64.528,16132,(
64.616,16154,t
64.620,16155,t
64.732,16183,)
65.292,16323,(
65.316,16329,p
65.332,16333,p
65.364,16341,)
65.432,16358,(
65.464,16366,N
65.472,16368,N
65.508,16377,)
65.676,16419,(
65.768,16442,t
65.772,16443,t
65.864,16466,)
66.496,16624,(
66.520,16630,p
66.536,16634,p
66.568,16642,)
66.632,16658,(
66.676,16669,N
66.680,16670,N
66.720,16680,)
66.888,16722,(
66.976,16744,t
66.980,16745,t
67.080,16770,)
67.656,16914,(
67.676,16919,p
67.692,16923,p
67.724,16931,)
67.792,16948,(
67.832,16958,N
67.852,16963,N
67.876,16969,)
68.028,17007,(
68.132,17033,t
68.132,17033,t
68.228,17057,)
68.852,17213,(
68.872,17218,p
68.888,17222,p
68.920,17230,)
68.996,17249,(
69.028,17257,N
69.036,17259,N
69.072,17268,)
69.228,17307,(
69.324,17331,t
69.324,17331,t
69.424,17356,)
70.020,17505,(
70.044,17511,p
70.056,17514,p
70.096,17524,)
70.156,17539,(
70.196,17549,N
70.220,17555,N
70.244,17561,)
70.388,17597,(
70.488,17622,t
70.488,17622,t
70.592,17648,)
71.180,17795,(
71.204,17801,p
71.220,17805,p
71.260,17815,)
71.328,17832,(
71.360,17840,N
71.368,17842,N
71.408,17852,)
71.564,17891,(
71.664,17916,t
71.668,17917,t
71.764,17941,)
72.360,18090,(
72.380,18095,p
72.396,18099,p
72.432,18108,)
72.500,18125,(
72.528,18132,N
72.536,18134,N
72.576,18144,)
72.728,18182,(
72.828,18207,t
72.832,18208,t
72.936,18234,)
73.496,18374,(
73.516,18379,p
73.532,18383,p
73.572,18393,)
73.640,18410,(
73.676,18419,N
73.680,18420,N
73.720,18430,)
73.892,18473,(
73.980,18495,t
73.980,18495,t
74.076,18519,)
74.696,18674,(
74.720,18680,p
74.736,18684,p
74.772,18693,)
74.836,18709,(
74.872,18718,N
74.876,18719,N
74.916,18729,)
