Time,Sample #,Type
0.496,124,(
0.544,136,N
0.548,137,N
0.576,144,)
0.672,168,(
0.752,188,t
0.756,189,t
0.828,207,)
1.064,266,(
1.116,279,N
1.120,280,N
1.152,288,)
1.260,315,(
1.324,331,t
1.328,332,t
1.412,353,)
1.636,409,(
1.688,422,N
1.692,423,N
1.720,430,)
1.828,457,(
1.900,475,t
1.900,475,t
1.972,493,)
2.216,554,(
2.260,565,N
2.264,566,N
2.292,573,)
2.396,599,(
2.464,616,t
2.468,617,t
2.544,636,)
2.784,696,(
2.832,708,N
2.836,709,N
2.868,717,)
2.972,743,(
3.044,761,t
3.044,761,t
3.100,775,)
3.352,838,(
3.404,851,N
3.408,852,N
3.440,860,)
3.548,887,(
3.616,904,t
3.620,905,t
3.684,921,)
3.928,982,(
3.976,994,N
3.980,995,N
4.012,1003,)
4.112,1028,(
4.188,1047,t
4.188,1047,t
4.260,1065,)
4.492,1123,(
4.544,1136,N
4.548,1137,N
4.576,1144,)
4.680,1170,(
4.752,1188,t
4.752,1188,t
4.832,1208,)
5.056,1264,(
5.112,1278,N
5.116,1279,N
5.148,1287,)
5.256,1314,(
5.324,1331,t
5.324,1331,t
5.408,1352,)
5.632,1408,(
5.684,1421,N
5.688,1422,N
5.716,1429,)
5.824,1456,(
5.896,1474,t
5.896,1474,t
6.000,1500,)
6.200,1550,(
6.248,1562,N
6.252,1563,N
6.284,1571,)
6.384,1596,(
6.456,1614,t
6.460,1615,t
6.540,1635,)
6.764,1691,(
6.816,1704,N
6.816,1704,N
6.848,1712,)
6.956,1739,(
7.020,1755,t
7.028,1757,t
7.096,1774,)
7.324,1831,(
7.376,1844,N
7.380,1845,N
7.412,1853,)
7.520,1880,(
7.588,1897,t
7.588,1897,t
7.656,1914,)
7.884,1971,(
7.936,1984,N
7.940,1985,N
8.004,2001,)
8.100,2025,(
8.140,2035,t
8.148,2037,t
8.228,2057,)
8.444,2111,(
8.496,2124,N
8.496,2124,N
8.528,2132,)
9.012,2253,(
9.048,2262,N
9.052,2263,N
9.080,2270,)
9.188,2297,(
9.256,2314,t
9.260,2315,t
9.340,2335,)
9.552,2388,(
9.600,2400,N
9.604,2401,N
9.632,2408,)
9.744,2436,(
9.808,2452,t
9.808,2452,t
9.892,2473,)
10.108,2527,(
10.152,2538,N
10.156,2539,N
10.184,2546,)
10.292,2573,(
10.364,2591,t
10.364,2591,t
10.436,2609,)
10.648,2662,(
10.696,2674,N
10.700,2675,N
