Time,Sample #,Type
0.280,70,(
0.404,101,N
0.468,117,)
0.564,141,(
0.708,177,t
0.852,213,)
0.944,236,(
0.960,240,p
0.984,246,p
1.004,251,)
1.044,261,(
1.124,281,N
1.136,284,N
1.172,293,)
1.344,336,(
1.432,358,t
1.528,382,)
1.712,428,(
1.716,429,p
1.744,436,p
1.760,440,)
1.828,457,(
1.856,464,N
1.868,467,N
1.904,476,)
2.248,562,(
2.264,566,p
2.280,570,)
2.404,601,(
2.452,613,p
2.496,624,)
2.536,634,(
2.588,647,N
2.600,650,N
2.640,660,)
2.804,701,(
2.892,723,t
3.004,751,)
3.140,785,(
3.168,792,p
3.196,799,p
3.212,803,)
3.296,824,(
3.332,833,N
3.348,837,N
3.376,844,)
3.556,889,(
3.632,908,t
3.644,911,t
3.680,920,)
4.020,1005,(
4.076,1019,N
4.088,1022,N
4.124,1031,)
4.300,1075,(
4.384,1096,t
4.480,1120,)
4.752,1188,(
4.828,1207,N
4.840,1210,N
4.892,1223,)
5.052,1263,(
5.136,1284,t
5.136,1284,t
5.232,1308,)
5.420,1355,(
5.432,1358,p
5.460,1365,p
5.480,1370,)
5.544,1386,(
5.572,1393,N
5.584,1396,N
5.620,1405,)
5.788,1447,(
5.856,1464,t
5.868,1467,t
5.908,1477,)
6.156,1539,(
6.168,1542,p
6.216,1554,)
6.244,1561,(
6.304,1576,N
6.316,1579,N
6.372,1593,)
6.540,1635,(
6.608,1652,t
6.612,1653,t
6.708,1677,)
6.872,1718,(
6.888,1722,p
6.912,1728,p
6.932,1733,)
6.992,1748,(
7.052,1763,N
7.064,1766,N
7.104,1776,)
7.288,1822,(
7.352,1838,t
7.396,1849,t
7.448,1862,)
7.644,1911,(
7.656,1914,p
7.680,1920,p
7.696,1924,)
7.768,1942,(
7.792,1948,N
7.804,1951,N
7.852,1963,)
8.028,2007,(
8.096,2024,t
8.108,2027,t
8.200,2050,)
8.380,2095,(
8.388,2097,p
8.416,2104,p
8.436,2109,)
8.496,2124,(
8.528,2132,N
8.540,2135,N
8.588,2147,)
8.740,2185,(
8.824,2206,t
8.928,2232,)
8.940,2235,(
9.000,2250,p
9.036,2259,)
9.080,2270,(
9.120,2280,p
9.168,2292,)
9.184,2296,(
9.256,2314,N
9.272,2318,N
9.320,2330,)
9.480,2370,(
9.560,2390,t
9.668,2417,)
9.816,2454,(
9.836,2459,p
9.856,2464,p
9.876,2469,)
9.924,2481,(
9.996,2499,N
10.008,2502,N
10.044,2511,)
10.212,2553,(
10.300,2575,t
10.400,2600,)
10.572,2643,(
10.588,2647,p
10.616,2654,p
10.636,2659,)
10.700,2675,(
10.728,2682,N
10.740,2685,N
10.772,2693,)
10.940,2735,(
11.024,2756,t
11.132,2783,)
11.308,2827,(
11.324,2831,p
11.348,2837,p
11.368,2842,)
11.428,2857,(
11.456,2864,N
11.472,2868,N
11.508,2877,)
11.696,2924,(
11.752,2938,t
11.812,2953,t
11.844,2961,t
11.916,2979,)
12.052,3013,(
12.060,3015,p
12.088,3022,p
12.100,3025,)
12.168,3042,(
12.196,3049,N
12.212,3053,N
12.248,3062,)
12.424,3106,(
12.500,3125,t
12.552,3138,t
12.592,3148,t
12.656,3164,)
12.792,3198,(
12.824,3206,p
12.848,3212,)
12.908,3227,(
12.936,3234,p
12.952,3238,N
12.968,3242,)
12.984,3246,(
13.028,3257,N
13.060,3265,)
13.232,3308,(
13.268,3317,t
13.336,3334,t
13.396,3349,)
13.528,3382,(
13.564,3391,p
13.588,3397,)
13.652,3413,(
13.680,3420,p
13.692,3423,N
13.712,3428,)
13.720,3430,(
13.764,3441,N
13.800,3450,)
13.976,3494,(
14.060,3515,t
14.072,3518,t
14.144,3536,)
14.268,3567,(
14.308,3577,p
14.332,3583,)
14.392,3598,(
14.416,3604,p
14.428,3607,N
14.448,3612,)
14.464,3616,(
14.504,3626,N
14.540,3635,)
14.720,3680,(
14.740,3685,t
14.812,3703,t
14.884,3721,)
15.036,3759,(
15.044,3761,p
15.072,3768,)
15.196,3799,(
15.236,3809,N
15.268,3817,)
15.460,3865,(
15.496,3874,t
15.552,3888,t
15.620,3905,)
15.772,3943,(
15.828,3957,p
15.888,3972,)
15.932,3983,(
15.972,3993,N
15.976,3994,)
16.204,4051,(
16.204,4051,t
16.296,4074,t
16.360,4090,)
16.500,4125,(
16.508,4127,p
16.536,4134,p
16.556,4139,)
16.624,4156,(
16.664,4166,N
16.720,4180,N
16.748,4187,)
16.820,4205,(
16.960,4240,t
16.980,4245,t
17.100,4275,)
17.248,4312,(
17.260,4315,p
17.288,4322,p
17.304,4326,)
17.372,4343,(
17.416,4354,N
17.464,4366,N
17.500,4375,)
17.664,4416,(
17.688,4422,t
17.736,4434,t
17.796,4449,t
17.840,4460,)
17.996,4499,(
18.000,4500,p
18.028,4507,p
18.044,4511,)
18.116,4529,(
18.152,4538,N
18.196,4549,N
18.232,4558,)
18.620,4655,(
18.744,4686,p
18.792,4698,)
18.856,4714,(
18.900,4725,N
18.932,4733,N
18.968,4742,)
19.040,4760,(
19.128,4782,t
19.168,4792,)
19.452,4863,(
19.472,4868,p
19.488,4872,p
19.508,4877,)
19.584,4896,(
19.648,4912,N
19.676,4919,N
19.680,4920,)
19.880,4970,(
19.976,4994,t
19.984,4996,t
20.084,5021,)
20.188,5047,(
20.228,5057,p
20.280,5070,)
20.344,5086,(
20.388,5097,N
20.412,5103,N
20.420,5105,)
20.584,5146,(
20.688,5172,t
20.824,5206,)
20.920,5230,(
20.952,5238,p
20.972,5243,p
20.992,5248,)
21.084,5271,(
21.128,5282,N
21.148,5287,N
21.156,5289,)
21.320,5330,(
21.444,5361,t
21.568,5392,)
21.672,5418,(
21.692,5423,p
21.716,5429,p
21.736,5434,)
21.804,5451,(
21.868,5467,N
21.888,5472,N
21.908,5477,)
22.416,5604,(
22.436,5609,p
22.456,5614,p
22.480,5620,)
22.556,5639,(
22.612,5653,N
22.628,5657,N
22.648,5662,)
22.804,5701,(
22.916,5729,t
22.920,5730,t
23.032,5758,)
23.148,5787,(
23.176,5794,p
23.204,5801,p
23.220,5805,)
23.312,5828,(
23.352,5838,N
23.368,5842,N
23.392,5848,)
23.588,5897,(
23.656,5914,t
23.664,5916,t
23.788,5947,)
23.936,5984,(
23.944,5986,p
23.976,5994,p
23.992,5998,)
24.056,6014,(
24.088,6022,N
24.104,6026,N
24.136,6034,)
24.320,6080,(
24.384,6096,t
24.388,6097,t
24.456,6114,)
24.668,6167,(
24.676,6169,p
24.708,6177,p
24.724,6181,)
24.792,6198,(
24.820,6205,N
24.836,6209,N
24.876,6219,)
25.060,6265,(
25.116,6279,t
25.128,6282,t
25.208,6302,)
25.412,6353,(
25.420,6355,p
25.472,6368,)
25.516,6379,(
25.560,6390,N
25.580,6395,N
25.628,6407,)
25.804,6451,(
25.864,6466,t
25.876,6469,t
25.992,6498,)
26.164,6541,(
26.168,6542,p
26.196,6549,p
26.216,6554,)
26.280,6570,(
26.312,6578,N
26.332,6583,N
26.364,6591,)
26.544,6636,(
26.608,6652,t
26.624,6656,t
26.740,6685,)
26.872,6718,(
26.888,6722,p
26.904,6726,p
26.928,6732,)
27.020,6755,(
27.048,6762,N
27.060,6765,N
27.112,6778,)
27.292,6823,(
27.340,6835,t
27.352,6838,t
27.400,6850,)
27.644,6911,(
27.656,6914,p
27.680,6920,p
27.700,6925,)
27.760,6940,(
27.792,6948,N
27.804,6951,N
27.852,6963,)
28.012,7003,(
28.092,7023,t
28.096,7024,t
28.176,7044,)
28.384,7096,(
28.400,7100,p
28.420,7105,p
28.440,7110,)
28.508,7127,(
28.536,7134,N
28.548,7137,N
28.592,7148,)
28.656,7164,(
28.744,7186,t
28.828,7207,)
28.920,7230,(
28.932,7233,t
28.964,7241,N
28.972,7243,)
29.136,7284,(
29.180,7295,N
29.192,7298,)
29.372,7343,(
29.464,7366,t
29.600,7400,)
29.836,7459,(
29.844,7461,p
29.872,7468,p
29.896,7474,)
29.952,7488,(
29.996,7499,N
30.044,7511,N
30.096,7524,)
30.240,7560,(
30.288,7572,t
30.292,7573,t
30.372,7593,)
30.552,7638,(
30.592,7648,p
30.636,7659,)
30.684,7671,(
30.732,7683,N
30.744,7686,N
30.800,7700,)
30.944,7736,(
31.036,7759,t
31.132,7783,)
31.132,7783,(
31.192,7798,p
31.248,7812,)
31.288,7822,(
31.336,7834,p
31.388,7847,)
31.428,7857,(
31.476,7869,N
31.488,7872,N
31.540,7885,)
31.696,7924,(
31.780,7945,t
31.872,7968,)
32.064,8016,(
32.084,8021,p
32.108,8027,p
32.124,8031,)
32.188,8047,(
32.220,8055,N
32.232,8058,N
32.276,8069,)
32.436,8109,(
32.520,8130,t
32.620,8155,)
32.804,8201,(
32.824,8206,p
32.848,8212,p
32.868,8217,)
32.932,8233,(
32.960,8240,N
32.976,8244,N
33.024,8256,)
33.196,8299,(
33.260,8315,t
33.264,8316,t
33.356,8339,)
33.516,8379,(
33.536,8384,p
33.556,8389,p
33.580,8395,)
33.628,8407,(
33.696,8424,N
33.708,8427,N
33.760,8440,)
33.912,8478,(
34.000,8500,t
34.092,8523,)
34.288,8572,(
34.296,8574,p
34.332,8583,p
34.348,8587,)
34.412,8603,(
34.440,8610,N
34.456,8614,N
34.488,8622,)
34.664,8666,(
34.744,8686,t
34.844,8711,)
35.044,8761,(
35.052,8763,p
35.076,8769,p
35.096,8774,)
35.164,8791,(
35.192,8798,N
35.208,8802,N
35.256,8814,)
35.428,8857,(
35.500,8875,t
35.592,8898,)
35.804,8951,(
35.836,8959,p
35.848,8962,)
35.916,8979,(
35.944,8986,N
35.960,8990,N
35.996,8999,)
36.180,9045,(
36.240,9060,t
36.248,9062,t
36.292,9073,)
36.496,9124,(
36.524,9131,p
36.552,9138,p
36.568,9142,)
36.624,9156,(
36.688,9172,N
36.700,9175,N
36.760,9190,)
36.900,9225,(
36.988,9247,t
37.096,9274,)
37.284,9321,(
37.292,9323,p
37.320,9330,p
37.336,9334,)
37.404,9351,(
37.432,9358,N
37.448,9362,N
37.492,9373,)
37.660,9415,(
37.728,9432,t
37.840,9460,)
37.996,9499,(
38.016,9504,p
38.036,9509,p
38.056,9514,)
38.096,9524,(
38.180,9545,N
38.192,9548,N
38.244,9561,)
38.392,9598,(
38.476,9619,t
38.480,9620,t
38.520,9630,)
38.736,9684,(
38.744,9686,p
38.776,9694,p
38.800,9700,)
38.844,9711,(
38.916,9729,N
38.932,9733,N
38.968,9742,)
39.152,9788,(
39.220,9805,t
39.320,9830,)
39.464,9866,(
39.492,9873,p
39.516,9879,p
39.544,9886,)
39.584,9896,(
39.660,9915,N
39.676,9919,N
39.712,9928,)
39.872,9968,(
39.964,9991,t
40.076,10019,)
40.216,10054,(
40.240,10060,p
40.264,10066,p
40.276,10069,)
40.328,10082,(
40.404,10101,N
40.416,10104,N
40.472,10118,)
40.624,10156,(
40.700,10175,t
40.812,10203,)
40.948,10237,(
40.976,10244,p
41.000,10250,p
41.020,10255,)
41.072,10268,(
41.140,10285,N
41.152,10288,N
41.208,10302,)
41.364,10341,(
41.440,10360,t
41.540,10385,)
41.728,10432,(
41.740,10435,p
41.768,10442,p
41.788,10447,)
41.852,10463,(
41.884,10471,N
41.900,10475,N
41.932,10483,)
42.104,10526,(
42.184,10546,t
42.272,10568,)
42.472,10618,(
42.480,10620,p
42.508,10627,p
42.524,10631,)
42.592,10648,(
42.616,10654,N
42.632,10658,N
42.668,10667,)
42.840,10710,(
42.920,10730,t
42.920,10730,t
43.028,10757,)
43.208,10802,(
43.220,10805,p
43.244,10811,p
43.264,10816,)
43.328,10832,(
43.356,10839,N
43.372,10843,N
43.420,10855,)
43.580,10895,(
43.660,10915,t
43.664,10916,t
43.756,10939,)
43.904,10976,(
43.904,10976,p
43.932,10983,)
43.960,10990,(
43.968,10992,p
44.012,11003,)
44.032,11008,(
44.104,11026,N
44.116,11029,N
44.172,11043,)
44.336,11084,(
44.408,11102,t
44.408,11102,t
44.448,11112,)
44.708,11177,(
44.716,11179,p
44.744,11186,p
44.760,11190,)
44.824,11206,(
44.852,11213,N
44.864,11216,N
44.916,11229,)
45.072,11268,(
45.148,11287,t
45.156,11289,t
45.252,11313,)
45.448,11362,(
45.460,11365,p
45.488,11372,p
45.504,11376,)
45.568,11392,(
45.600,11400,N
45.612,11403,N
45.648,11412,)
45.816,11454,(
45.896,11474,t
45.988,11497,)
46.184,11546,(
46.196,11549,p
46.224,11556,p
46.240,11560,)
46.312,11578,(
46.340,11585,N
46.352,11588,N
46.396,11599,)
46.556,11639,(
46.640,11660,t
46.720,11680,)
47.028,11757,(
47.080,11770,N
47.092,11773,N
47.140,11785,)
47.316,11829,(
47.380,11845,t
47.388,11847,t
47.452,11863,)
47.784,11946,(
47.820,11955,N
47.832,11958,N
47.872,11968,)
48.092,12023,(
48.120,12030,t
48.176,12044,t
48.220,12055,)
48.412,12103,(
48.420,12105,p
48.444,12111,p
48.468,12117,)
48.512,12128,(
48.560,12140,N
48.572,12143,N
48.624,12156,)
48.820,12205,(
48.864,12216,t
48.920,12230,t
48.952,12238,)
49.008,12252,(
49.028,12257,p
49.048,12262,)
49.116,12279,(
49.160,12290,p
49.208,12302,)
49.248,12312,(
49.300,12325,N
49.316,12329,N
49.368,12342,)
49.520,12380,(
49.596,12399,t
49.708,12427,)
49.848,12462,(
49.868,12467,p
49.888,12472,p
49.912,12478,)
49.976,12494,(
50.032,12508,N
50.044,12511,N
50.092,12523,)
50.308,12577,(
50.332,12583,t
50.368,12592,t
50.428,12607,)
50.464,12616,(
50.516,12629,p
50.540,12635,)
50.712,12678,(
50.772,12693,N
50.788,12697,N
50.840,12710,)
50.996,12749,(
51.084,12771,t
51.176,12794,)
51.212,12803,(
51.252,12813,p
51.272,12818,)
51.468,12867,(
51.516,12879,N
51.532,12883,N
51.568,12892,)
51.732,12933,(
51.816,12954,t
51.916,12979,)
52.068,13017,(
52.076,13019,p
52.116,13029,p
52.132,13033,)
52.200,13050,(
52.256,13064,N
52.268,13067,N
52.320,13080,)
52.480,13120,(
52.552,13138,t
52.656,13164,)
52.804,13201,(
52.824,13206,p
52.844,13211,p
52.852,13213,)
52.952,13238,(
52.984,13246,N
53.000,13250,N
53.036,13259,)
53.272,13318,(
53.284,13321,t
53.356,13339,t
53.396,13349,)
53.540,13385,(
53.564,13391,p
53.584,13396,p
53.604,13401,)
53.652,13413,(
53.720,13430,N
53.732,13433,N
53.784,13446,)
53.940,13485,(
54.028,13507,t
54.136,13534,)
54.272,13568,(
54.280,13570,p
54.320,13580,p
54.356,13589,)
54.424,13606,(
54.456,13614,N
54.468,13617,N
54.504,13626,)
54.680,13670,(
54.760,13690,t
54.796,13699,t
54.832,13708,)
55.008,13752,(
55.032,13758,p
55.048,13762,p
55.072,13768,)
55.132,13783,(
55.184,13796,N
55.196,13799,N
55.248,13812,)
55.408,13852,(
55.488,13872,t
55.592,13898,)
55.728,13932,(
55.748,13937,p
55.780,13945,p
55.796,13949,)
55.888,13972,(
55.916,13979,N
55.928,13982,N
55.980,13995,)
56.136,14034,(
56.220,14055,t
56.316,14079,)
56.464,14116,(
56.480,14120,p
56.512,14128,p
56.520,14130,)
56.584,14146,(
56.652,14163,N
56.664,14166,N
56.700,14175,)
56.868,14217,(
56.952,14238,t
56.968,14242,t
57.008,14252,)
57.192,14298,(
57.240,14310,p
57.264,14316,)
57.324,14331,(
57.384,14346,N
57.396,14349,N
57.432,14358,)
57.600,14400,(
57.604,14401,t
57.688,14422,)
57.988,14497,(
58.016,14504,p
58.028,14507,)
58.084,14521,(
58.124,14531,N
58.140,14535,N
58.188,14547,)
58.356,14589,(
58.384,14596,t
58.424,14606,t
58.464,14616,)
58.676,14669,(
58.724,14681,p
58.772,14693,)
58.796,14699,(
58.864,14716,N
58.876,14719,N
58.924,14731,)
59.064,14766,(
59.160,14790,t
59.264,14816,)
59.412,14853,(
59.432,14858,p
59.452,14863,p
59.480,14870,)
59.568,14892,(
59.596,14899,N
59.608,14902,N
59.660,14915,)
59.816,14954,(
59.892,14973,t
59.920,14980,t
59.980,14995,)
60.152,15038,(
60.172,15043,p
60.188,15047,p
60.216,15054,)
60.252,15063,(
60.336,15084,N
60.348,15087,N
60.384,15096,)
60.556,15139,(
60.628,15157,t
60.736,15184,)
60.880,15220,(
60.904,15226,p
60.932,15233,p
60.952,15238,)
60.996,15249,(
61.068,15267,N
61.084,15271,N
61.124,15281,)
61.288,15322,(
61.356,15339,t
61.364,15341,t
61.444,15361,)
61.508,15377,(
61.564,15391,p
61.588,15397,)
61.632,15408,(
61.668,15417,p
61.716,15429,)
61.736,15434,(
61.804,15451,N
61.820,15455,N
61.872,15468,)
62.024,15506,(
62.108,15527,t
62.220,15555,)
62.356,15589,(
62.388,15597,p
62.404,15601,p
62.428,15607,)
62.468,15617,(
62.548,15637,N
62.560,15640,N
62.596,15649,)
62.760,15690,(
62.848,15712,t
62.956,15739,)
62.956,15739,(
63.016,15754,p
63.060,15765,)
63.112,15778,(
63.152,15788,p
63.196,15799,)
63.244,15811,(
63.296,15824,N
63.308,15827,N
63.360,15840,)
63.512,15878,(
63.596,15899,t
63.704,15926,)
63.884,15971,(
63.896,15974,p
63.920,15980,p
63.944,15986,)
63.976,15994,(
64.036,16009,N
64.048,16012,N
64.100,16025,)
64.252,16063,(
64.340,16085,t
64.444,16111,)
64.596,16149,(
64.612,16153,p
64.640,16160,p
64.656,16164,)
64.700,16175,(
64.776,16194,N
64.788,16197,N
64.844,16211,)
64.992,16248,(
65.080,16270,t
65.196,16299,)
65.360,16340,(
65.376,16344,p
65.408,16352,p
65.428,16357,)
65.460,16365,(
65.520,16380,N
65.532,16383,N
65.568,16392,)
65.740,16435,(
65.824,16456,t
65.920,16480,)
66.072,16518,(
66.096,16524,p
66.120,16530,p
66.144,16536,)
66.232,16558,(
66.260,16565,N
66.276,16569,N
66.324,16581,)
66.484,16621,(
66.568,16642,t
66.596,16649,t
66.664,16666,)
66.872,16718,(
66.876,16719,p
66.900,16725,p
66.920,16730,)
66.952,16738,(
67.020,16755,N
67.032,16758,N
67.068,16767,)
67.244,16811,(
67.324,16831,t
67.416,16854,)
67.580,16895,(
67.608,16902,p
67.632,16908,p
67.644,16911,)
67.712,16928,(
67.772,16943,N
67.784,16946,N
67.836,16959,)
67.992,16998,(
68.072,17018,t
68.144,17036,t
68.172,17043,)
68.336,17084,(
68.356,17089,p
68.376,17094,p
68.408,17102,)
68.456,17114,(
68.516,17129,N
68.528,17132,N
68.580,17145,)
68.732,17183,(
68.816,17204,t
68.924,17231,)
69.084,17271,(
69.096,17274,p
69.128,17282,p
69.140,17285,)
69.232,17308,(
69.264,17316,N
69.276,17319,N
69.328,17332,)
69.492,17373,(
69.560,17390,t
69.628,17407,t
69.672,17418,)
69.828,17457,(
69.844,17461,p
69.872,17468,p
69.880,17470,)
69.984,17496,(
70.016,17504,N
70.028,17507,N
70.080,17520,)
70.232,17558,(
70.320,17580,t
70.408,17602,)
70.572,17643,(
70.596,17649,p
70.620,17655,p
70.632,17658,)
70.676,17669,(
70.760,17690,N
70.772,17693,N
70.808,17702,)
71.028,17757,(
71.060,17765,t
71.060,17765,t
71.104,17776,)
71.320,17830,(
71.328,17832,p
71.360,17840,p
71.364,17841,)
71.464,17866,(
71.500,17875,N
71.512,17878,N
71.568,17892,)
71.720,17930,(
71.804,17951,t
71.908,17977,)
72.092,18023,(
72.104,18026,p
72.132,18033,p
72.152,18038,)
72.220,18055,(
72.248,18062,N
72.260,18065,N
