Time,Sample #,Type
1.116,279,(
1.144,286,p
1.156,289,p
1.184,296,)
1.244,311,(
1.284,321,N
1.304,326,N
1.340,335,)
1.484,371,(
1.548,387,t
1.568,392,t
1.636,409,)
1.956,489,(
1.976,494,p
1.988,497,p
2.024,506,)
2.084,521,(
2.120,530,N
2.140,535,N
2.176,544,)
2.316,579,(
2.380,595,t
2.404,601,t
2.472,618,)
2.812,703,(
2.840,710,p
2.852,713,p
2.884,721,)
2.944,736,(
2.984,746,N
3.000,750,N
3.036,759,)
3.180,795,(
3.248,812,t
3.264,816,t
3.336,834,)
3.696,924,(
3.720,930,p
3.732,933,p
3.760,940,)
3.824,956,(
3.860,965,N
3.880,970,N
3.916,979,)
4.064,1016,(
4.128,1032,t
4.144,1036,t
4.212,1053,)
4.532,1133,(
4.556,1139,p
4.564,1141,p
4.600,1150,)
4.652,1163,(
4.692,1173,N
4.712,1178,N
4.748,1187,)
4.888,1222,(
4.956,1239,t
4.980,1245,t
5.040,1260,)
5.344,1336,(
5.380,1345,p
5.392,1348,p
5.432,1358,)
5.484,1371,(
5.524,1381,N
5.540,1385,N
5.584,1396,)
5.708,1427,(
5.784,1446,t
5.804,1451,t
5.880,1470,)
6.240,1560,(
6.268,1567,p
6.280,1570,p
6.316,1579,)
6.372,1593,(
6.412,1603,N
6.432,1608,N
6.464,1616,)
6.620,1655,(
6.676,1669,t
6.696,1674,t
6.764,1691,)
7.140,1785,(
7.164,1791,p
7.176,1794,p
7.208,1802,)
7.268,1817,(
7.304,1826,N
7.324,1831,N
7.360,1840,)
7.500,1875,(
7.568,1892,t
7.584,1896,t
7.656,1914,)
7.976,1994,(
8.004,2001,p
8.012,2003,p
8.044,2011,)
8.104,2026,(
8.144,2036,N
8.164,2041,N
8.196,2049,)
8.324,2081,(
8.404,2101,t
8.424,2106,t
8.496,2124,)
8.780,2195,(
8.816,2204,p
8.824,2206,p
8.864,2216,)
8.920,2230,(
8.960,2240,N
8.976,2244,N
9.012,2253,)
9.144,2286,(
9.220,2305,t
9.240,2310,t
9.312,2328,)
9.636,2409,(
9.668,2417,p
9.676,2419,p
9.708,2427,)
9.772,2443,(
9.808,2452,N
9.828,2457,N
9.864,2466,)
10.004,2501,(
10.072,2518,t
10.092,2523,t
10.160,2540,)
10.480,2620,(
10.516,2629,p
10.528,2632,p
10.560,2640,)
10.620,2655,(
10.660,2665,N
10.676,2669,N
10.712,2678,)
10.836,2709,(
10.928,2732,t
10.944,2736,t
11.012,2753,)
11.300,2825,(
11.328,2832,p
11.336,2834,p
11.372,2843,)
11.428,2857,(
11.468,2867,N
11.488,2872,N
11.532,2883,)
11.644,2911,(
11.732,2933,t
11.748,2937,t
11.824,2956,)
12.088,3022,(
12.124,3031,p
12.136,3034,p
12.176,3044,)
12.228,3057,(
12.268,3067,N
12.284,3071,N
12.328,3082,)
12.456,3114,(
12.532,3133,t
12.548,3137,t
12.620,3155,)
12.968,3242,(
13.000,3250,p
13.008,3252,p
13.044,3261,)
13.100,3275,(
13.140,3285,N
13.160,3290,N
13.204,3301,)
13.324,3331,(
13.404,3351,t
13.424,3356,t
13.492,3373,)
13.880,3470,(
13.900,3475,p
13.912,3478,p
13.940,3485,)
14.004,3501,(
14.040,3510,N
14.060,3515,N
14.096,3524,)
14.220,3555,(
14.304,3576,t
14.324,3581,t
14.392,3598,)
14.712,3678,(
14.740,3685,p
14.748,3687,p
14.780,3695,)
14.840,3710,(
14.880,3720,N
14.900,3725,N
14.932,3733,)
15.072,3768,(
15.132,3783,t
15.160,3790,t
15.228,3807,)
15.520,3880,(
15.548,3887,p
15.560,3890,p
15.600,3900,)
15.652,3913,(
15.692,3923,N
15.712,3928,N
15.744,3936,)
15.888,3972,(
15.956,3989,t
15.976,3994,t
16.048,4012,)
16.356,4089,(
16.392,4098,p
16.404,4101,p
16.436,4109,)
16.496,4124,(
16.536,4134,N
16.552,4138,N
16.588,4147,)
16.720,4180,(
16.800,4200,t
16.816,4204,t
16.888,4222,)
17.216,4304,(
17.240,4310,p
17.252,4313,p
17.284,4321,)
17.344,4336,(
17.384,4346,N
17.404,4351,N
17.440,4360,)
17.556,4389,(
17.652,4413,t
17.668,4417,t
17.736,4434,)
18.024,4506,(
18.052,4513,p
18.060,4515,p
18.096,4524,)
18.152,4538,(
18.192,4548,N
18.212,4553,N
18.248,4562,)
18.392,4598,(
18.448,4612,t
18.472,4618,t
18.540,4635,)
18.832,4708,(
18.860,4715,p
18.868,4717,p
18.908,4727,)
18.964,4741,(
19.004,4751,N
19.020,4755,N
19.060,4765,)
19.196,4799,(
19.264,4816,t
19.284,4821,t
19.352,4838,)
19.696,4924,(
19.724,4931,p
19.736,4934,p
19.772,4943,)
19.828,4957,(
19.868,4967,N
19.884,4971,N
19.916,4979,)
20.056,5014,(
20.132,5033,t
20.152,5038,t
20.220,5055,)
20.664,5166,(
20.692,5173,p
20.704,5176,p
20.740,5185,)
20.796,5199,(
20.836,5209,N
20.856,5214,N
20.892,5223,)
21.020,5255,(
21.100,5275,t
21.120,5280,t
21.192,5298,)
21.580,5395,(
21.604,5401,p
21.612,5403,p
21.640,5410,)
21.704,5426,(
21.740,5435,N
21.760,5440,N
21.796,5449,)
21.944,5486,(
22.004,5501,t
22.028,5507,t
22.096,5524,)
22.456,5614,(
22.488,5622,p
22.496,5624,p
22.532,5633,)
22.588,5647,(
22.628,5657,N
22.644,5661,N
22.676,5669,)
22.828,5707,(
22.888,5722,t
22.908,5727,t
22.980,5745,)
23.444,5861,(
23.472,5868,p
23.484,5871,p
23.516,5879,)
23.572,5893,(
23.608,5902,N
23.628,5907,N
23.660,5915,)
23.816,5954,(
23.872,5968,t
23.896,5974,t
23.968,5992,)
24.416,6104,(
24.452,6113,p
24.460,6115,p
24.492,6123,)
24.548,6137,(
24.588,6147,N
24.608,6152,N
24.648,6162,)
24.776,6194,(
24.852,6213,t
24.872,6218,t
24.944,6236,)
25.296,6324,(
25.324,6331,p
25.332,6333,p
25.368,6342,)
25.420,6355,(
25.464,6366,N
25.480,6370,N
25.516,6379,)
25.644,6411,(
25.716,6429,t
25.740,6435,t
25.808,6452,)
26.148,6537,(
26.172,6543,p
26.184,6546,p
26.216,6554,)
26.276,6569,(
26.316,6579,N
26.336,6584,N
26.376,6594,)
26.504,6626,(
26.576,6644,t
26.596,6649,t
26.668,6667,)
27.032,6758,(
27.068,6767,p
27.076,6769,p
27.116,6779,)
27.168,6792,(
27.208,6802,N
27.228,6807,N
27.260,6815,)
27.396,6849,(
27.472,6868,t
27.492,6873,t
27.560,6890,)
27.928,6982,(
27.956,6989,p
27.964,6991,p
27.996,6999,)
28.056,7014,(
28.092,7023,N
28.112,7028,N
28.148,7037,)
28.284,7071,(
28.360,7090,t
28.380,7095,t
28.448,7112,)
28.752,7188,(
28.776,7194,p
28.788,7197,p
28.820,7205,)
