Time,Sample #,Type
0.436,109,(
0.472,118,p
0.496,124,p
0.508,127,)
0.600,150,(
0.636,159,N
0.644,161,N
0.680,170,)
0.740,185,(
0.808,202,t
0.808,202,t
0.956,239,)
1.112,278,(
1.148,287,p
1.164,291,p
1.180,295,)
1.272,318,(
1.312,328,N
1.316,329,N
1.352,338,)
1.444,361,(
1.484,371,t
1.500,375,t
1.628,407,t
1.632,408,)
1.792,448,(
1.832,458,p
1.856,464,p
1.864,466,)
1.956,489,(
1.992,498,N
2.000,500,N
2.032,508,)
2.124,531,(
2.176,544,t
2.192,548,t
2.320,580,t
2.320,580,)
2.488,622,(
2.512,628,p
2.548,637,p
2.556,639,)
2.644,661,(
2.680,670,N
2.688,672,N
2.720,680,)
2.836,709,(
2.880,720,t
2.892,723,t
3.000,750,)
3.184,796,(
3.200,800,p
3.240,810,p
3.248,812,)
3.340,835,(
3.380,845,N
3.384,846,N
3.440,860,)
3.528,882,(
3.584,896,t
3.584,896,t
3.684,921,)
3.708,927,(
3.792,948,p
3.820,955,)
3.852,963,(
3.892,973,N
3.896,974,N
3.936,984,)
4.040,1010,(
4.076,1019,t
4.084,1021,t
4.204,1051,)
4.492,1123,(
4.512,1128,p
4.524,1131,p
4.560,1140,)
4.612,1153,(
4.648,1162,N
4.656,1164,N
4.692,1173,)
4.752,1188,(
4.844,1211,t
4.976,1244,t
5.076,1269,)
5.188,1297,(
5.216,1304,p
5.232,1308,p
5.252,1313,)
5.308,1327,(
5.348,1337,N
5.356,1339,N
5.388,1347,)
5.680,1420,(
5.708,1427,p
5.748,1437,)
5.828,1457,(
5.864,1466,N
5.872,1468,N
5.904,1476,)
6.000,1500,(
6.044,1511,t
6.056,1514,t
6.200,1550,)
6.496,1624,(
6.512,1628,p
6.524,1631,p
6.560,1640,)
6.616,1654,(
6.656,1664,N
6.664,1666,N
6.692,1673,)
6.780,1695,(
6.856,1714,t
6.876,1719,t
6.988,1747,t
6.996,1749,t
7.060,1765,)
7.212,1803,(
7.228,1807,p
7.248,1812,p
7.268,1817,)
7.328,1832,(
7.368,1842,N
7.376,1844,N
7.432,1858,)
7.716,1929,(
7.752,1938,p
7.800,1950,)
7.856,1964,(
7.892,1973,N
7.900,1975,N
7.936,1984,)
8.044,2011,(
8.084,2021,t
8.088,2022,t
