Time,Sample #,Type
0.640,160,(
0.712,178,p
0.716,179,p
0.752,188,)
0.852,213,(
0.900,225,N
0.904,226,N
0.960,240,)
1.096,274,(
1.196,299,t
1.208,302,t
1.284,321,)
1.856,464,(
1.904,476,p
1.908,477,p
1.948,487,)
2.048,512,(
2.096,524,N
2.100,525,N
2.152,538,)
2.296,574,(
2.404,601,t
2.408,602,t
2.484,621,)
3.056,764,(
3.096,774,p
3.100,775,p
3.144,786,)
3.248,812,(
3.296,824,N
3.300,825,N
3.352,838,)
3.508,877,(
3.592,898,t
3.596,899,t
4.076,1019,t
4.076,1019,t
4.100,1025,)
4.244,1061,(
4.312,1078,p
4.316,1079,p
4.364,1091,)
4.452,1113,(
4.508,1127,N
4.512,1128,N
4.568,1142,)
4.708,1177,(
4.804,1201,t
4.812,1203,t
4.900,1225,)
5.376,1344,(
5.440,1360,p
5.444,1361,p
5.492,1373,)
5.588,1397,(
5.640,1410,N
5.644,1411,N
5.672,1418,)
5.832,1458,(
5.928,1482,t
5.932,1483,t
6.024,1506,)
6.532,1633,(
6.592,1648,p
6.600,1650,p
6.648,1662,)
6.744,1686,(
6.796,1699,N
6.800,1700,N
6.860,1715,)
6.996,1749,(
7.084,1771,t
7.088,1772,t
7.412,1853,t
7.412,1853,t
7.440,1860,)
7.764,1941,(
7.824,1956,p
7.824,1956,p
7.872,1968,)
7.976,1994,(
8.024,2006,N
8.028,2007,N
8.084,2021,)
8.220,2055,(
8.328,2082,t
8.552,2138,t
8.576,2144,)
8.976,2244,(
9.040,2260,p
9.040,2260,p
9.084,2271,)
9.184,2296,(
9.236,2309,N
9.240,2310,N
9.288,2322,)
10.184,2546,(
10.232,2558,p
10.232,2558,p
10.284,2571,)
10.380,2595,(
10.432,2608,N
10.436,2609,N
10.488,2622,)
11.400,2850,(
11.432,2858,p
11.436,2859,p
11.480,2870,)
11.576,2894,(
11.628,2907,N
11.632,2908,N
11.688,2922,)
11.888,2972,(
11.920,2980,t
12.004,3001,)
12.572,3143,(
12.636,3159,p
12.640,3160,p
12.688,3172,)
12.788,3197,(
12.836,3209,N
12.840,3210,N
12.896,3224,)
13.020,3255,(
13.120,3280,t
13.128,3282,t
13.208,3302,)
13.792,3448,(
13.852,3463,p
13.856,3464,p
13.900,3475,)
14.008,3502,(
14.052,3513,N
14.056,3514,N
14.084,3521,)
14.992,3748,(
15.056,3764,p
15.060,3765,p
15.104,3776,)
15.200,3800,(
15.248,3812,N
15.252,3813,N
15.308,3827,)
15.432,3858,(
15.524,3881,t
15.804,3951,t
15.912,3978,)
16.188,4047,(
16.248,4062,p
16.252,4063,p
16.296,4074,)
16.396,4099,(
16.448,4112,N
16.452,4113,N
16.508,4127,)
17.404,4351,(
17.468,4367,p
17.472,4368,p
17.516,4379,)
17.620,4405,(
17.668,4417,N
17.672,4418,N
17.732,4433,)
17.872,4468,(
17.960,4490,t
18.064,4516,t
18.120,4530,)
18.640,4660,(
18.684,4671,p
18.688,4672,p
18.736,4684,)
18.832,4708,(
18.880,4720,N
18.884,4721,N
18.940,4735,)
19.832,4958,(
19.884,4971,p
19.888,4972,p
19.928,4982,)
20.036,5009,(
20.080,5020,N
20.084,5021,N
20.136,5034,)
21.028,5257,(
21.084,5271,p
21.088,5272,p
21.136,5284,)
21.236,5309,(
21.284,5321,N
21.288,5322,N
21.340,5335,)
21.500,5375,(
21.560,5390,t
21.568,5392,t
21.664,5416,)
22.240,5560,(
22.300,5575,p
22.304,5576,p
22.352,5588,)
22.452,5613,(
22.500,5625,N
22.504,5626,N
22.532,5633,)
23.456,5864,(
23.516,5879,p
23.524,5881,p
23.568,5892,)
23.648,5912,(
23.716,5929,N
23.720,5930,N
23.748,5937,)
23.912,5978,(
23.996,5999,t
24.220,6055,t
24.244,6061,)
24.652,6163,(
24.712,6178,p
24.716,6179,p
24.760,6190,)
24.860,6215,(
24.908,6227,N
24.912,6228,N
24.968,6242,)
25.852,6463,(
25.904,6476,p
25.908,6477,p
25.960,6490,)
26.056,6514,(
26.108,6527,N
26.112,6528,N
26.176,6544,)
27.072,6768,(
27.128,6782,p
27.132,6783,p
27.176,6794,)
27.280,6820,(
27.328,6832,N
27.332,6833,N
27.360,6840,)
27.576,6894,(
27.612,6903,t
27.708,6927,)
28.268,7067,(
28.328,7082,p
28.336,7084,p
28.384,7096,)
28.476,7119,(
28.528,7132,N
28.532,7133,N
28.576,7144,)
28.700,7175,(
28.796,7199,t
28.808,7202,t
28.892,7223,)
29.464,7366,(
29.524,7381,p
29.528,7382,p
29.572,7393,)
29.672,7418,(
29.720,7430,N
29.724,7431,N
29.756,7439,)
30.652,7663,(
30.708,7677,p
30.712,7678,p
30.760,7690,)
30.860,7715,(
30.912,7728,N
30.916,7729,N
30.948,7737,)
31.784,7946,(
31.844,7961,p
31.844,7961,p
31.896,7974,)
31.996,7999,(
32.048,8012,N
32.052,8013,N
32.076,8019,)
32.960,8240,(
33.020,8255,p
33.024,8256,p
33.076,8269,)
33.152,8288,(
33.224,8306,N
33.228,8307,N
33.288,8322,)
34.184,8546,(
34.252,8563,p
34.252,8563,p
34.296,8574,)
34.396,8599,(
34.440,8610,N
34.444,8611,N
34.476,8619,)
35.392,8848,(
35.436,8859,p
35.444,8861,p
35.488,8872,)
35.592,8898,(
35.640,8910,N
35.644,8911,N
35.708,8927,)
35.840,8960,(
35.908,8977,t
35.916,8979,t
36.020,9005,)
36.600,9150,(
36.664,9166,p
36.668,9167,p
36.712,9178,)
36.816,9204,(
36.864,9216,N
36.868,9217,N
36.896,9224,)
37.072,9268,(
37.140,9285,t
37.236,9309,)
37.800,9450,(
37.860,9465,p
37.864,9466,p
37.908,9477,)
38.012,9503,(
38.060,9515,N
38.064,9516,N
38.092,9523,)
38.248,9562,(
38.340,9585,t
38.432,9608,)
38.992,9748,(
39.056,9764,p
39.060,9765,p
39.108,9777,)
39.204,9801,(
39.256,9814,N
39.260,9815,N
39.288,9822,)
39.560,9890,(
39.644,9911,t
39.708,9927,)
40.200,10050,(
40.260,10065,p
40.264,10066,p
40.312,10078,)
40.404,10101,(
40.460,10115,N
40.468,10117,N
40.520,10130,)
40.764,10191,(
40.844,10211,t
40.904,10226,)
41.412,10353,(
41.472,10368,p
41.476,10369,p
41.520,10380,)
41.628,10407,(
41.672,10418,N
41.676,10419,N
41.708,10427,)
42.628,10657,(
42.684,10671,p
42.692,10673,p
42.740,10685,)
42.832,10708,(
42.884,10721,N
42.888,10722,N
42.940,10735,)
43.820,10955,(
43.880,10970,p
43.884,10971,p
43.932,10983,)
44.028,11007,(
44.080,11020,N
44.084,11021,N
44.112,11028,)
45.004,11251,(
45.068,11267,p
45.072,11268,p
45.124,11281,)
45.224,11306,(
45.272,11318,N
45.276,11319,N
45.336,11334,)
46.208,11552,(
46.272,11568,p
46.272,11568,p
46.324,11581,)
46.420,11605,(
46.472,11618,N
46.476,11619,N
46.508,11627,)
47.376,11844,(
47.440,11860,p
47.440,11860,p
47.488,11872,)
47.584,11896,(
47.636,11909,N
47.640,11910,N
47.688,11922,)
48.532,12133,(
48.592,12148,p
48.596,12149,p
48.640,12160,)
48.740,12185,(
48.792,12198,N
48.800,12200,N
48.824,12206,)
48.992,12248,(
49.076,12269,t
49.084,12271,t
49.356,12339,t
49.360,12340,t
49.380,12345,)
49.676,12419,(
49.736,12434,p
49.740,12435,p
49.788,12447,)
49.892,12473,(
49.940,12485,N
49.944,12486,N
49.972,12493,)
50.140,12535,(
50.224,12556,t
50.484,12621,t
50.508,12627,)
50.812,12703,(
50.876,12719,p
50.880,12720,p
50.928,12732,)
51.024,12756,(
51.080,12770,N
51.084,12771,N
51.112,12778,)
51.284,12821,(
51.348,12837,t
51.364,12841,t
51.600,12900,t
51.608,12902,t
51.628,12907,)
51.952,12988,(
52.012,13003,p
52.016,13004,p
52.064,13016,)
52.156,13039,(
52.216,13054,N
52.220,13055,N
52.244,13061,)
53.164,13291,(
53.224,13306,p
53.228,13307,p
53.284,13321,)
53.372,13343,(
53.424,13356,N
53.428,13357,N
53.492,13373,)
54.420,13605,(
54.472,13618,p
54.476,13619,p
54.520,13630,)
54.628,13657,(
54.672,13668,N
54.676,13669,N
54.740,13685,)
55.644,13911,(
55.712,13928,p
55.712,13928,p
55.760,13940,)
55.860,13965,(
55.908,13977,N
55.912,13978,N
55.968,13992,)
56.084,14021,(
56.196,14049,t
56.208,14052,t
56.288,14072,)
56.860,14215,(
56.920,14230,p
56.924,14231,p
56.968,14242,)
57.068,14267,(
57.120,14280,N
57.120,14280,N
57.184,14296,)
57.304,14326,(
57.404,14351,t
57.740,14435,t
57.776,14444,)
58.060,14515,(
58.124,14531,p
58.128,14532,p
58.176,14544,)
58.272,14568,(
58.320,14580,N
58.324,14581,N
58.380,14595,)
58.508,14627,(
58.612,14653,t
58.864,14716,t
58.892,14723,)
59.288,14822,(
59.348,14837,p
59.348,14837,p
59.392,14848,)
59.492,14873,(
59.544,14886,N
59.548,14887,N
59.604,14901,)
59.728,14932,(
59.840,14960,t
59.844,14961,t
60.100,15025,t
60.108,15027,t
60.188,15047,)
60.504,15126,(
60.560,15140,p
60.564,15141,p
60.612,15153,)
60.716,15179,(
60.760,15190,N
60.764,15191,N
60.824,15206,)
61.716,15429,(
61.780,15445,p
61.784,15446,p
61.828,15457,)
61.928,15482,(
61.976,15494,N
61.980,15495,N
62.036,15509,)
62.232,15558,(
62.272,15568,t
62.280,15570,t
62.524,15631,t
62.528,15632,t
62.592,15648,)
62.924,15731,(
62.984,15746,p
62.984,15746,p
63.028,15757,)
63.132,15783,(
63.180,15795,N
63.184,15796,N
63.236,15809,)
63.372,15843,(
63.468,15867,t
63.480,15870,t
63.556,15889,)
64.132,16033,(
64.196,16049,p
64.200,16050,p
64.244,16061,)
64.344,16086,(
64.396,16099,N
64.396,16099,N
64.456,16114,)
64.604,16151,(
64.708,16177,t
64.712,16178,t
65.028,16257,t
65.032,16258,t
65.064,16266,)
65.364,16341,(
65.428,16357,p
65.432,16358,p
65.476,16369,)
65.576,16394,(
65.628,16407,N
65.628,16407,N
65.680,16420,)
65.832,16458,(
65.920,16480,t
65.924,16481,t
66.156,16539,t
66.160,16540,t
66.184,16546,)
66.564,16641,(
66.628,16657,p
66.628,16657,p
66.672,16668,)
66.772,16693,(
66.824,16706,N
66.824,16706,N
66.876,16719,)
67.008,16752,(
67.120,16780,t
67.120,16780,t
67.208,16802,)
67.768,16942,(
67.824,16956,p
67.824,16956,p
67.876,16969,)
67.972,16993,(
68.024,17006,N
68.024,17006,N
68.092,17023,)
68.224,17056,(
68.332,17083,t
68.340,17085,t
68.596,17149,t
68.600,17150,t
68.688,17172,)
68.984,17246,(
69.044,17261,p
69.048,17262,p
69.092,17273,)
69.196,17299,(
69.248,17312,N
69.248,17312,N
69.300,17325,)
69.500,17375,(
69.548,17387,t
69.552,17388,t
69.640,17410,)
70.152,17538,(
70.216,17554,p
70.216,17554,p
70.264,17566,)
70.360,17590,(
70.416,17604,N
70.416,17604,N
70.444,17611,)
70.616,17654,(
70.712,17678,t
70.948,17737,t
71.056,17764,)
71.356,17839,(
71.420,17855,p
71.420,17855,p
71.472,17868,)
71.568,17892,(
71.620,17905,N
71.620,17905,N
71.676,17919,)
71.804,17951,(
71.912,17978,t
71.912,17978,t
72.280,18070,t
72.284,18071,t
72.308,18077,)
72.564,18141,(
72.628,18157,p
72.628,18157,p
72.676,18169,)
72.776,18194,(
72.824,18206,N
72.824,18206,N
72.884,18221,)
73.024,18256,(
73.124,18281,t
73.124,18281,t
73.392,18348,t
73.392,18348,t
73.424,18356,)
73.772,18443,(
73.836,18459,p
