Time,Sample #,Type
0.440,110,(
0.508,127,p
0.580,145,)
0.680,170,(
0.716,179,N
0.720,180,N
0.756,189,)
0.840,210,(
0.876,219,t
0.892,223,t
1.020,255,t
1.048,262,t
1.144,286,)
1.256,314,(
1.260,315,p
1.284,321,p
1.312,328,)
1.420,355,(
1.452,363,N
1.456,364,N
1.492,373,)
1.580,395,(
1.600,400,t
1.628,407,t
1.736,434,t
1.756,439,t
1.768,442,)
2.016,504,(
2.032,508,p
2.056,514,p
2.072,518,)
2.224,556,(
2.260,565,N
2.264,566,N
2.300,575,)
2.392,598,(
2.408,602,t
2.432,608,t
2.612,653,t
2.636,659,t
2.676,669,)
3.016,754,(
3.096,774,p
3.160,790,)
3.236,809,(
3.276,819,N
3.280,820,N
3.324,831,)
3.388,847,(
3.440,860,t
3.444,861,t
3.584,896,t
3.600,900,t
3.696,924,)
3.728,932,(
3.824,956,p
3.884,971,)
3.968,992,(
4.004,1001,N
4.008,1002,N
4.040,1010,)
4.192,1048,(
4.292,1073,t
4.296,1074,t
4.412,1103,)
4.488,1122,(
4.508,1127,p
4.560,1140,)
4.656,1164,(
4.696,1174,N
4.696,1174,N
4.732,1183,)
4.808,1202,(
4.852,1213,t
4.868,1217,t
4.988,1247,t
5.044,1261,t
5.108,1277,)
5.364,1341,(
5.400,1350,N
5.400,1350,N
5.440,1360,)
5.520,1380,(
5.556,1389,t
5.576,1394,t
5.656,1414,)
5.844,1461,(
5.900,1475,p
5.972,1493,)
6.064,1516,(
6.100,1525,N
6.100,1525,N
6.136,1534,)
6.216,1554,(
6.264,1566,t
6.268,1567,t
6.388,1597,t
6.448,1612,t
6.496,1624,)
6.760,1690,(
6.796,1699,N
6.800,1700,N
6.836,1709,)
6.928,1732,(
6.948,1737,t
6.964,1741,t
7.100,1775,t
7.140,1785,t
7.192,1798,)
7.276,1819,(
7.296,1824,p
7.340,1835,)
7.444,1861,(
7.480,1870,N
7.484,1871,N
7.520,1880,)
7.668,1917,(
7.780,1945,t
7.792,1948,t
7.880,1970,)
8.024,2006,(
8.040,2010,p
8.044,2011,p
8.068,2017,)
8.132,2033,(
8.172,2043,N
8.176,2044,N
8.220,2055,)
8.288,2072,(
8.340,2085,t
8.340,2085,t
8.496,2124,t
8.520,2130,t
8.612,2153,)
8.696,2174,(
8.716,2179,p
8.752,2188,p
8.776,2194,)
8.876,2219,(
8.912,2228,N
8.916,2229,N
8.952,2238,)
9.032,2258,(
9.068,2267,t
9.076,2269,t
9.204,2301,t
9.212,2303,t
9.228,2307,)
9.484,2371,(
9.540,2385,p
9.572,2393,p
9.592,2398,)
9.692,2423,(
9.728,2432,N
9.732,2433,N
9.768,2442,)
9.844,2461,(
9.900,2475,t
9.904,2476,t
10.028,2507,t
10.032,2508,t
10.168,2542,)
10.580,2645,(
10.616,2654,N
10.620,2655,N
10.656,2664,)
10.716,2679,(
10.776,2694,t
10.796,2699,t
10.968,2742,t
11.000,2750,t
11.040,2760,)
11.080,2770,(
11.156,2789,p
11.216,2804,)
11.312,2828,(
11.348,2837,N
11.352,2838,N
11.388,2847,)
11.464,2866,(
11.516,2879,t
11.520,2880,t
11.640,2910,t
11.664,2916,t
11.764,2941,)
11.800,2950,(
11.864,2966,p
11.936,2984,)
12.032,3008,(
12.068,3017,N
12.072,3018,N
12.108,3027,)
12.268,3067,(
12.376,3094,t
12.428,3107,t
12.440,3110,)
12.560,3140,(
12.596,3149,p
12.652,3163,)
12.744,3186,(
12.780,3195,N
12.784,3196,N
12.828,3207,)
12.900,3225,(
12.940,3235,t
12.960,3240,t
13.076,3269,t
13.092,3273,t
13.212,3303,)
13.244,3311,(
13.320,3330,p
13.384,3346,)
13.472,3368,(
13.508,3377,N
13.512,3378,N
13.548,3387,)
13.632,3408,(
13.676,3419,t
13.676,3419,t
13.804,3451,t
13.868,3467,t
13.884,3471,)
13.948,3487,(
14.004,3501,p
14.072,3518,)
14.172,3543,(
14.208,3552,N
14.212,3553,N
14.248,3562,)
14.340,3585,(
14.368,3592,t
14.384,3596,t
14.500,3625,t
14.560,3640,t
14.620,3655,)
14.876,3719,(
14.912,3728,N
14.912,3728,N
14.948,3737,)
15.104,3776,(
15.240,3810,t
15.240,3810,t
15.276,3819,)
15.432,3858,(
15.440,3860,p
15.460,3865,p
15.488,3872,)
15.592,3898,(
15.632,3908,N
15.632,3908,N
15.672,3918,)
15.752,3938,(
15.792,3948,t
15.796,3949,t
15.924,3981,t
15.936,3984,t
16.056,4014,)
16.316,4079,(
16.352,4088,N
16.356,4089,N
16.388,4097,)
16.472,4118,(
16.504,4126,t
16.520,4130,t
16.624,4156,)
16.864,4216,(
16.892,4223,p
16.976,4244,)
17.060,4265,(
17.096,4274,N
17.100,4275,N
17.136,4284,)
17.212,4303,(
17.252,4313,t
17.268,4317,t
17.392,4348,t
17.440,4360,t
17.500,4375,)
17.636,4409,(
17.636,4409,p
17.660,4415,)
17.860,4465,(
17.892,4473,N
17.896,4474,N
17.932,4483,)
18.036,4509,(
18.044,4511,t
18.072,4518,t
18.184,4546,t
18.188,4547,t
18.300,4575,)
18.540,4635,(
18.580,4645,N
18.584,4646,N
18.616,4654,)
18.700,4675,(
18.740,4685,t
18.792,4698,t
18.872,4718,)
19.528,4882,(
19.596,4899,p
19.664,4916,)
