Time,Sample #,Type
0.964,241,(
1.004,251,p
1.004,251,p
1.028,257,)
1.116,279,(
1.160,290,N
1.168,292,N
1.216,304,)
1.448,362,(
1.452,363,t
1.536,384,t
1.548,387,t
1.616,404,)
2.500,625,(
2.536,634,p
2.592,648,)
2.652,663,(
2.696,674,N
2.700,675,N
2.728,682,)
2.876,719,(
2.968,742,t
2.992,748,t
3.076,769,t
3.092,773,t
3.156,789,)
3.720,930,(
3.772,943,p
3.780,945,p
3.812,953,)
3.888,972,(
3.932,983,N
3.940,985,N
3.992,998,)
4.224,1056,(
4.228,1057,t
4.304,1076,t
4.324,1081,t
4.388,1097,)
5.408,1352,(
5.428,1357,p
5.436,1359,p
5.484,1371,)
5.536,1384,(
5.588,1397,N
5.592,1398,N
5.620,1405,)
5.796,1449,(
5.848,1462,t
5.876,1469,t
5.960,1490,t
5.984,1496,t
6.040,1510,)
6.960,1740,(
6.988,1747,p
6.996,1749,p
7.020,1755,)
7.100,1775,(
7.148,1787,N
7.152,1788,N
7.196,1799,)
7.440,1860,(
7.440,1860,t
7.528,1882,t
7.540,1885,t
7.608,1902,)
8.504,2126,(
8.544,2136,p
8.612,2153,)
8.672,2168,(
8.716,2179,N
8.720,2180,N
8.776,2194,)
9.016,2254,(
9.016,2254,t
9.096,2274,t
9.112,2278,t
9.184,2296,)
9.980,2495,(
10.048,2512,p
10.116,2529,)
10.160,2540,(
10.208,2552,N
10.212,2553,N
10.256,2564,)
10.416,2604,(
10.488,2622,t
10.500,2625,t
10.588,2647,t
10.604,2651,t
10.660,2665,)
11.112,2778,(
11.148,2787,p
11.152,2788,p
11.188,2797,)
11.260,2815,(
11.308,2827,N
11.312,2828,N
11.356,2839,)
11.516,2879,(
11.564,2891,t
11.600,2900,t
11.676,2919,t
11.696,2924,t
11.760,2940,)
12.152,3038,(
12.192,3048,N
12.200,3050,N
12.248,3062,)
12.476,3119,(
12.484,3121,t
12.556,3139,t
12.576,3144,t
12.628,3157,)
13.652,3413,(
13.676,3419,p
13.688,3422,p
13.732,3433,)
13.792,3448,(
13.840,3460,N
13.844,3461,N
13.892,3473,)
14.124,3531,(
14.132,3533,t
14.212,3553,t
14.224,3556,t
14.280,3570,)
15.240,3810,(
15.272,3818,p
15.336,3834,)
15.392,3848,(
15.436,3859,N
15.444,3861,N
15.496,3874,)
15.724,3931,(
15.808,3952,t
15.824,3956,t
15.884,3971,)
16.584,4146,(
16.632,4158,p
16.640,4160,p
16.676,4169,)
16.748,4187,(
16.792,4198,N
16.796,4199,N
16.848,4212,)
17.076,4269,(
17.076,4269,t
17.156,4289,t
17.176,4294,t
17.236,4309,)
18.272,4568,(
18.312,4578,p
18.316,4579,p
18.364,4591,)
18.420,4605,(
18.468,4617,N
18.472,4618,N
18.500,4625,)
18.660,4665,(
18.740,4685,t
18.760,4690,t
18.848,4712,t
18.860,4715,t
18.920,4730,)
19.912,4978,(
19.948,4987,p
19.952,4988,p
19.980,4995,)
20.060,5015,(
20.108,5027,N
20.112,5028,N
20.168,5042,)
20.400,5100,(
20.476,5119,t
20.496,5124,t
20.556,5139,)
21.508,5377,(
21.536,5384,p
21.592,5398,)
21.656,5414,(
21.696,5424,N
21.704,5426,N
21.756,5439,)
21.892,5473,(
21.976,5494,t
21.988,5497,t
22.076,5519,t
22.092,5523,t
22.152,5538,)
22.788,5697,(
22.820,5705,p
22.824,5706,p
22.868,5717,)
22.924,5731,(
22.976,5744,N
22.980,5745,N
23.008,5752,)
23.276,5819,(
23.348,5837,t
23.368,5842,t
23.432,5858,)
24.424,6106,(
24.456,6114,p
24.456,6114,p
24.500,6125,)
24.572,6143,(
24.612,6153,N
24.620,6155,N
24.672,6168,)
24.912,6228,(
24.912,6228,t
24.988,6247,t
25.008,6252,t
25.068,6267,)
25.952,6488,(
25.984,6496,p
25.984,6496,p
26.024,6506,)
26.092,6523,(
26.136,6534,N
26.144,6536,N
26.200,6550,)
26.344,6586,(
26.400,6600,t
26.428,6607,t
26.520,6630,t
26.532,6633,t
26.592,6648,)
27.120,6780,(
27.148,6787,p
27.156,6789,p
27.200,6800,)
27.268,6817,(
27.316,6829,N
27.320,6830,N
27.372,6843,)
27.600,6900,(
27.608,6902,t
27.688,6922,t
27.708,6927,t
27.772,6943,)
28.080,7020,(
28.116,7029,p
28.184,7046,)
28.252,7063,(
28.296,7074,N
28.300,7075,N
28.328,7082,)
28.600,7150,(
28.660,7165,t
28.684,7171,t
28.744,7186,)
29.736,7434,(
29.788,7447,p
29.792,7448,p
29.816,7454,)
29.900,7475,(
29.944,7486,N
29.948,7487,N
29.992,7498,)
30.236,7559,(
30.316,7579,t
30.332,7583,t
30.384,7596,)
31.340,7835,(
31.376,7844,p
31.380,7845,p
31.416,7854,)
31.480,7870,(
31.532,7883,N
31.536,7884,N
31.564,7891,)
31.824,7956,(
31.900,7975,t
31.912,7978,t
31.980,7995,)
32.884,8221,(
32.916,8229,p
32.920,8230,p
32.956,8239,)
33.028,8257,(
33.072,8268,N
33.080,8270,N
33.132,8283,)
33.372,8343,(
33.448,8362,t
33.464,8366,t
33.520,8380,)
34.364,8591,(
34.404,8601,p
34.460,8615,)
